race_code,race_type,state,district,dem_name,rep_name,dem_party,rep_party,incumbent_party,seat_holder,margin,dem_prob,rep_prob,rating,lean,gcb,fundamentals,fundraising,candidates,demo_env,pres_2024,swing_24_26,rcv,threeway,oth_party,ind_name,ind_pct,ind_prob,same_party,cand2_name,cand1_prob,dem_status,rep_status,poll_dem,poll_rep,poll_count,polling_avg,polling_weight,dem_funds,rep_funds,ind_funds,dem_pct,rep_pct,oth_pct,dem_votes,rep_votes,oth_votes,ind_votes,total_votes
AK-SEN,senate,AK,SEN,Mary Peltola,Dan Sullivan,DEM,REP,REP,REP,-1.7,46.2,53.8,Toss-up,-11.93,4.54,-4.12,0.21,4.11,-1.06,-13.8,12.1,True,False,,,0.0,0.0,,,0.0,presumptive,confirmed,50.51,44.93,9,5.48,0.242,8661662,6500847,0,48.37,50.03,1.6,114357,118306,3783,0,236446
AL-SEN,senate,AL,SEN,Everett Wess,Barry Moore,DEM,REP,,REP,-24.62,0.9,99.1,Safe R,-27.21,4.54,-24.62,-2.4,0.93,-0.48,-30.88,6.26,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,73770,2980325,0,37.69,62.31,0.0,597603,987960,0,0,1585563
AR-SEN,senate,AR,SEN,Hallie Shoffner,Tom Cotton,DEM,REP,REP,REP,-26.47,0.5,99.5,Safe R,-29.25,4.54,-27.79,-0.9,-1.67,-0.51,-31.57,5.09,False,False,,,0.0,0.0,,,0.0,presumptive,confirmed,36.0,58.0,1,-19.0,0.15,1589764,5406040,0,36.76,63.24,0.0,308608,530848,0,0,839457
CO-SEN,senate,CO,SEN,John Hickenlooper,Mark Baisley,DEM,REP,DEM,DEM,25.26,99.2,0.8,Safe D,13.86,4.54,25.26,3.32,3.55,-0.01,11.29,13.97,False,False,,,0.0,0.0,,,0.0,confirmed,presumptive,,,0,,0.0,6818283,31866,0,62.63,37.37,0.0,1399744,835178,0,0,2234922
DE-SEN,senate,DE,SEN,Chris Coons,Michael Katz,DEM,REP,DEM,DEM,24.37,99.0,1.0,Safe D,15.61,4.54,24.37,2.84,1.67,-0.28,14.84,9.53,False,False,,,0.0,0.0,,,0.0,confirmed,projected,,,0,,0.0,3044649,20211,0,62.19,37.81,0.0,222345,135198,0,0,357542
FL-SEN,senate,FL,SEN,Alexander Vindman,Ashley Moody,DEM,REP,REP,REP,-5.43,30.1,69.9,Lean R,-8.64,4.54,-5.28,-0.02,-1.67,0.51,-13.22,7.79,False,False,,,0.0,0.0,,,0.0,projected,confirmed,39.79,46.04,7,-5.98,0.223,8188392,8407064,0,47.28,52.72,0.0,3619413,4035413,0,0,7654826
GA-SEN,senate,GA,SEN,Jon Ossoff,Mike Collins,DEM,REP,DEM,DEM,11.23,86.0,14.0,Likely D,-0.25,4.54,12.78,1.88,6.73,-0.12,-2.21,13.44,False,False,,,0.0,0.0,,,0.0,confirmed,projected,48.54,43.48,7,5.83,0.223,60439613,4880582,0,55.62,44.38,0.0,2043910,1631136,0,0,3675046
IA-SEN,senate,IA,SEN,Josh Turek,Ashley Hinson,DEM,REP,,REP,-1.24,45.3,54.7,Toss-up,-7.96,4.54,-1.87,3.19,-0.93,-0.71,-13.45,12.21,False,False,LIB,,0.0,0.0,,,0.0,presumptive,presumptive,44.41,45.69,3,-1.13,0.15,3463099,0,0,48.08,49.29,2.63,559905,573924,30625,0,1164454
ID-SEN,senate,ID,SEN,David Roth,Jim Risch,DEM,REP,REP,REP,-39.9,0.0,100.0,Safe R,-38.04,4.54,-39.9,-2.93,-2.97,-0.49,-37.52,-2.37,False,False,,,0.0,0.0,,,0.0,presumptive,confirmed,,,0,,0.0,8642,2864280,0,30.05,69.95,0.0,190392,443151,0,0,633543
IL-SEN,senate,IL,SEN,Juliana Stratton,Don Tracy,DEM,REP,,DEM,19.67,97.1,2.9,Safe D,14.59,4.54,19.67,0.53,0.0,0.0,11.14,8.53,False,False,,,0.0,0.0,,,0.0,presumptive,projected,,,0,,0.0,4791273,2327334,0,59.83,40.17,0.0,2366276,1588461,0,0,3954737
KS-SEN,senate,KS,SEN,Adam Hamilton,Roger Marshall,DEM,REP,REP,REP,-14.24,8.6,91.4,Likely R,-15.2,4.54,-15.34,-3.16,-1.09,-0.43,-16.41,2.17,False,False,,,0.0,0.0,,,0.0,projected,confirmed,46.0,54.0,1,-8.0,0.15,0,3331963,0,42.88,57.12,0.0,398505,530808,0,0,929314
KY-SEN,senate,KY,SEN,Charles Booker,Andy Barr,DEM,REP,,REP,-30.49,0.2,99.8,Safe R,-30.03,4.54,-33.13,-2.04,-4.86,-0.75,-31.03,0.54,False,False,,,0.0,0.0,,,0.0,presumptive,projected,37.0,49.5,1,-15.5,0.15,508684,8403849,0,34.76,65.24,0.0,504712,947457,0,0,1452169
LA-SEN,senate,LA,SEN,Gary Crockett,Julia Letlow,DEM,REP,,REP,-26.12,0.6,99.4,Safe R,-21.33,4.54,-26.12,-1.95,-7.1,-0.28,-22.36,-3.76,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,350000,5356520,0,36.94,63.06,0.0,518950,885933,0,0,1404882
MA-SEN,senate,MA,SEN,Ed Markey,John Deaton,DEM,REP,DEM,DEM,33.48,99.9,0.1,Safe D,29.1,4.54,35.7,0.73,1.67,-0.34,25.91,7.57,False,False,,,0.0,0.0,,,0.0,confirmed,presumptive,55.1,30.99,5,24.26,0.194,3804689,1400141,0,66.74,33.26,0.0,1622786,808782,0,0,2431568
ME-SEN,senate,ME,SEN,Graham Platner,Susan Collins,DEM,REP,REP,REP,1.34,52.3,47.7,Toss-up,8.49,4.54,-1.27,0.22,-13.55,-0.97,7.09,-5.75,True,False,,,0.0,0.0,,,0.0,presumptive,confirmed,47.81,40.77,13,7.49,0.268,16312222,12165046,0,50.16,48.84,1.0,291937,284206,5820,0,581962
MI-SEN,senate,MI,SEN,Abdul El-Sayed,Mike Rogers,DEM,REP,,DEM,5.1,68.8,31.2,Lean D,2.93,4.54,7.28,-0.0,0.44,-0.63,-1.44,6.54,False,False,,,0.0,0.0,,,0.0,presumptive,presumptive,40.79,43.28,7,-2.49,0.223,7646728,7676445,0,52.55,47.45,0.0,2083293,1880969,0,0,3964262
MN-SEN,senate,MN,SEN,Peggy Flanagan,Adam Schwarze,DEM,REP,,DEM,9.1,80.9,19.1,Likely D,6.01,4.54,10.88,1.05,0.0,-0.72,4.34,4.76,False,False,,,0.0,0.0,,,0.0,presumptive,presumptive,46.0,44.0,1,-1.0,0.15,4646309,1102851,0,54.55,45.45,0.0,1242505,1035239,0,0,2277744
MS-SEN,senate,MS,SEN,Scott Colom,Cindy Hyde-Smith,DEM,REP,REP,REP,-13.86,9.2,90.8,Likely R,-21.5,4.54,-15.25,-0.54,2.62,-0.37,-23.15,9.28,False,False,,,0.0,0.0,,,0.0,presumptive,confirmed,39.0,42.0,1,-6.0,0.15,1619368,3394175,0,43.07,56.93,0.0,370223,489382,0,0,859605
MT-SEN,senate,MT,SEN,Alani Bankhead,Kurt Alme,DEM,REP,,REP,-23.59,0.0,90.8,Safe R,-19.79,4.54,-18.37,-2.11,0.0,-1.01,-20.58,-3.01,False,True,IND,Seth Bodnar,30.11,9.2,,,0.0,projected,confirmed,,,0,,0.0,23884,1184127,2113231,12.52,53.7,3.66,52856,226664,15448,127107,422074
NC-SEN,senate,NC,SEN,Roy Cooper,Michael Whatley,DEM,REP,,REP,5.3,69.5,30.5,Lean D,-2.64,4.54,4.36,0.87,1.9,-0.3,-3.27,8.57,False,False,GRN,,0.0,0.0,,,0.0,confirmed,confirmed,49.38,39.79,18,9.28,0.286,26822373,8410252,0,51.67,46.46,1.87,2060231,1852671,74566,0,3987467
NE-SEN,senate,NE,SEN,(no Democrat — backs Osborn),Pete Ricketts,DEM,REP,REP,REP,-8.32,31.1,68.9,Lean R,-20.07,4.54,-21.08,-3.44,-1.62,-0.48,-20.84,12.52,False,True,IND,Dan Osborn,45.84,31.1,,,0.0,,confirmed,42.0,49.0,1,-7.0,0.15,0,4866649,3856315,0.0,54.16,0.0,0,359083,0,303928,663011
