race_code,round,dem,rep,other,exhausted,eliminated
AK-GOV,1,41.54,50.46,8.0,0.0,
AK-GOV,2,44.9,53.5,0.0,1.6,Other
AK-SEN,1,45.17,46.83,8.0,0.0,
AK-SEN,2,48.53,49.87,0.0,1.6,Other
ME-SEN,1,48.01,46.99,5.0,0.0,
ME-SEN,2,50.11,48.89,0.0,1.0,Other
AK-01,1,42.0,50.0,8.0,0.0,
AK-01,2,45.6,52.8,0.0,1.6,Other
ME-01,1,62.22,32.78,5.0,0.0,
ME-01,2,64.32,34.68,0.0,1.0,Other
ME-02,1,44.52,50.48,5.0,0.0,
ME-02,2,46.62,52.38,0.0,1.0,Other
