race_code,round,dem,rep,other,exhausted,eliminated
AK-GOV,1,42.97,49.03,8.0,0.0,
AK-GOV,2,46.33,52.07,0.0,1.6,Other
AK-SEN,1,44.97,47.03,8.0,0.0,
AK-SEN,2,48.33,50.07,0.0,1.6,Other
ME-SEN,1,47.97,47.03,5.0,0.0,
ME-SEN,2,50.07,48.93,0.0,1.0,Other
AK-01,1,42.41,49.59,8.0,0.0,
AK-01,2,46.01,52.39,0.0,1.6,Other
ME-01,1,62.5,32.5,5.0,0.0,
ME-01,2,64.6,34.4,0.0,1.0,Other
ME-02,1,44.79,50.21,5.0,0.0,
ME-02,2,46.89,52.11,0.0,1.0,Other
