code,level,state,partisan_lean,gcb,environment,demo_env_adj,pres_2024_margin,trump_approve,trump_disapprove,trump_net,demo_approval_adj,white_pct,black_pct,hispanic_pct,asian_pct,native_pct,pacific_pct
CA-07,district,CA,15.15,5.15,20.43,0.13,13.26,31.9,64.8,-32.9,-1.7,42.8,9.9,20.2,21.9,3.3,1.9
CA-08,district,CA,37.69,5.15,43.42,0.58,35.19,21.9,74.8,-52.8,-2.4,32.4,15.1,27.1,20.5,3.4,1.4
CA-09,district,CA,15.82,5.15,21.85,0.87,11.8,30.7,66.0,-35.2,-3.4,28.0,12.6,33.1,21.2,3.6,1.5
CA-10,district,CA,35.99,5.15,41.07,-0.07,34.75,23.2,73.5,-50.3,-1.4,52.0,5.0,17.7,22.1,2.3,0.9
CA-11,district,CA,72.55,5.15,77.39,-0.31,70.62,7.6,89.1,-81.5,-1.5,44.1,6.5,13.0,33.8,1.9,0.7
CA-12,district,CA,79.3,5.15,84.71,0.26,77.64,4.6,92.1,-87.5,-1.7,34.2,17.5,20.6,23.9,3.0,0.9
CA-13,district,CA,5.39,5.15,12.63,2.08,0.51,33.8,62.9,-29.1,-6.2,23.3,4.6,57.9,8.5,4.9,0.8
CA-14,district,CA,39.22,5.15,44.49,0.12,36.2,20.8,75.9,-55.0,-3.3,26.4,5.8,21.2,42.5,2.4,1.8
CA-15,district,CA,52.32,5.15,57.72,0.26,49.64,15.2,81.5,-66.3,-3.5,29.6,3.6,24.2,38.8,2.1,1.7
CA-16,district,CA,51.43,5.15,56.48,-0.1,49.91,16.2,80.4,-64.2,-2.1,44.7,2.7,17.9,32.0,2.0,0.7
CA-17,district,CA,43.67,5.15,48.57,-0.25,40.75,18.9,77.8,-59.0,-3.5,23.0,2.8,15.6,56.2,1.7,0.8
CA-18,district,CA,33.6,5.15,40.82,2.08,29.37,21.6,75.1,-53.5,-6.5,21.0,2.8,58.3,12.6,4.6,0.7
CA-19,district,CA,37.16,5.15,42.41,0.1,35.64,22.4,74.3,-51.8,-1.9,50.8,3.2,21.6,20.6,3.0,0.8
CA-20,district,CA,-31.81,5.15,-25.92,0.73,-32.98,51.4,45.3,6.1,-2.6,50.4,4.1,33.2,7.5,4.4,0.5
CA-21,district,CA,10.3,5.15,17.53,2.08,6.17,31.7,65.0,-33.3,-6.2,21.9,5.6,57.5,10.5,4.2,0.4
CA-22,district,CA,3.46,5.15,11.26,2.65,-1.86,34.1,62.6,-28.5,-7.2,16.5,5.9,67.5,5.9,3.9,0.3
CA-23,district,CA,-18.22,5.15,-12.01,1.07,-19.9,45.4,51.3,-5.9,-3.0,42.3,9.5,37.7,5.5,4.3,0.7
CA-24,district,CA,26.71,5.15,32.59,0.73,25.76,26.5,70.2,-43.7,-2.6,52.8,2.5,33.2,7.2,3.7,0.5
CA-25,district,CA,8.93,5.15,16.01,1.92,5.97,32.7,64.0,-31.3,-5.3,32.3,4.6,54.6,4.4,3.8,0.4
CA-26,district,CA,17.58,5.15,23.69,0.95,15.73,30.0,66.7,-36.7,-3.3,45.5,3.2,37.1,10.5,3.3,0.5
CA-27,district,CA,12.71,5.15,19.15,1.29,10.06,31.9,64.8,-32.9,-3.8,33.3,11.0,41.1,10.9,3.3,0.5
CA-28,district,CA,28.3,5.15,33.75,0.3,26.17,25.3,71.4,-46.1,-3.6,27.5,4.9,25.1,39.9,2.3,0.4
CA-29,district,CA,39.86,5.15,47.1,2.09,34.71,19.2,77.5,-58.3,-6.1,24.2,5.1,57.5,9.3,3.5,0.3
CA-30,district,CA,43.31,5.15,48.61,0.15,41.41,20.1,76.6,-56.6,-1.4,56.3,4.8,21.7,14.8,2.1,0.3
CA-31,district,CA,16.4,5.15,23.27,1.72,12.61,29.2,67.5,-38.3,-6.0,20.1,4.3,51.2,20.5,3.4,0.4
CA-32,district,CA,28.42,5.15,33.77,0.2,25.76,26.3,70.4,-44.0,-1.5,55.1,5.0,22.5,14.9,2.1,0.4
CA-33,district,CA,14.77,5.15,21.97,2.05,10.12,30.1,66.6,-36.5,-5.6,20.0,11.7,54.9,9.1,3.7,0.6
CA-34,district,CA,57.33,5.15,64.62,2.14,53.04,11.3,85.4,-74.1,-7.0,11.8,5.4,58.8,19.4,4.2,0.3
CA-35,district,CA,12.6,5.15,19.65,1.89,8.0,30.9,65.8,-34.9,-5.9,20.2,7.3,53.3,15.0,3.6,0.6
CA-36,district,CA,41.92,5.15,46.88,-0.19,40.42,20.9,75.8,-54.9,-0.9,57.1,4.8,15.3,20.4,1.8,0.5
CA-37,district,CA,66.33,5.15,73.38,1.9,62.31,8.8,87.9,-79.1,-4.3,14.0,25.5,48.4,8.2,3.6,0.3
CA-38,district,CA,17.48,5.15,24.5,1.87,12.8,28.3,68.4,-40.1,-6.9,14.1,1.7,54.7,26.0,3.2,0.3
CA-39,district,CA,14.5,5.15,21.75,2.11,9.85,30.1,66.6,-36.4,-5.7,21.6,10.0,56.4,7.6,3.7,0.6
CA-40,district,CA,-11.72,5.15,-6.05,0.52,-12.6,43.0,53.7,-10.7,-2.3,49.6,5.3,28.4,13.1,2.8,0.8
CA-41,district,CA,18.04,5.15,25.17,1.98,14.61,28.5,68.2,-39.7,-6.0,23.1,4.7,55.6,12.2,3.7,0.6
CA-42,district,CA,15.28,5.15,20.94,0.51,13.57,31.6,65.1,-33.6,-2.2,47.5,6.7,27.9,14.1,2.9,0.9
CA-43,district,CA,55.25,5.15,62.51,2.11,50.59,13.2,83.5,-70.3,-4.9,7.6,26.3,51.9,10.1,3.4,0.7
CA-44,district,CA,42.01,5.15,49.73,2.57,36.32,17.7,78.9,-61.2,-7.1,8.9,10.6,64.7,10.8,3.9,1.1
CA-45,district,CA,6.72,5.15,12.47,0.6,4.07,34.0,62.7,-28.7,-4.6,21.5,3.1,30.9,41.4,2.3,0.8
CA-46,district,CA,20.47,5.15,27.65,2.03,16.7,27.2,69.5,-42.4,-6.6,19.3,2.6,57.4,16.0,4.1,0.6
CA-47,district,CA,11.8,5.15,16.79,-0.17,10.47,33.3,63.4,-30.2,-1.8,48.9,2.7,16.6,29.7,1.6,0.5
CA-48,district,CA,4.09,5.15,10.1,0.86,3.52,36.0,60.7,-24.8,-2.9,46.1,5.1,35.0,9.1,3.9,0.9
CA-49,district,CA,13.01,5.15,18.17,0.01,12.48,33.1,63.6,-30.6,-1.1,59.5,3.2,19.4,14.7,2.3,0.9
CA-50,district,CA,19.25,5.15,24.26,-0.14,18.83,30.5,66.2,-35.8,-1.0,56.9,4.0,16.6,19.5,2.2,0.8
CA-51,district,CA,19.9,5.15,25.37,0.32,18.79,30.0,66.7,-36.7,-1.5,52.8,8.1,23.9,11.3,2.9,1.0
CA-52,district,CA,22.98,5.15,30.14,2.01,18.06,26.3,70.4,-44.0,-6.1,16.8,8.3,55.0,15.7,3.3,1.0
CO-01,district,CO,58.79,5.15,64.28,0.34,57.61,13.7,83.0,-69.3,-1.0,57.7,9.5,24.0,5.1,3.3,0.4
CO-02,district,CO,40.53,5.15,45.28,-0.4,40.92,22.2,74.5,-52.3,0.6,78.8,1.6,12.3,4.8,2.3,0.3
CO-03,district,CO,-9.93,5.15,-4.68,0.11,-9.98,43.0,53.7,-10.7,-0.8,69.5,1.5,22.6,1.4,4.8,0.3
CO-04,district,CO,-19.43,5.15,-14.7,-0.42,-18.71,47.7,48.9,-1.2,0.6,78.3,2.5,11.8,4.5,2.7,0.3
CO-05,district,CO,-10.48,5.15,-5.5,-0.17,-9.34,43.7,53.0,-9.3,0.2,68.2,7.6,15.2,4.9,3.4,0.8
CO-06,district,CO,20.8,5.15,26.06,0.1,20.36,30.1,66.6,-36.5,-0.4,58.9,11.2,19.1,7.2,3.0,0.5
CO-07,district,CO,14.53,5.15,19.32,-0.36,15.41,33.2,63.5,-30.3,0.4,77.2,2.0,13.3,4.1,3.2,0.2
CO-08,district,CO,-0.56,5.15,5.35,0.76,-1.88,38.2,58.5,-20.4,-2.5,55.1,2.5,33.9,4.3,3.9,0.3
CT-01,district,CT,24.44,5.15,29.6,0.01,23.27,29.0,67.7,-38.8,0.4,60.2,16.7,15.3,6.2,1.5,0.1
CT-02,district,CT,8.38,5.15,12.94,-0.59,7.86,36.2,60.4,-24.2,1.3,80.5,5.1,7.7,4.4,2.1,0.2
CT-03,district,CT,15.51,5.15,20.58,-0.08,14.34,32.8,63.8,-31.0,0.6,64.1,14.8,14.2,5.3,1.5,0.1
CT-04,district,CT,25.42,5.15,30.78,0.21,23.73,28.2,68.5,-40.3,-0.3,59.4,13.4,19.8,6.1,1.2,0.1
CT-05,district,CT,6.67,5.15,11.86,0.04,5.68,36.3,60.4,-24.1,-0.0,67.4,8.8,18.0,4.2,1.5,0.1
DE-01,district,DE,15.57,5.15,20.44,-0.28,14.84,33.3,63.4,-30.1,1.5,61.9,22.6,8.6,4.8,2.0,0.1
FL-01,district,FL,-36.74,5.15,-32.13,-0.54,-37.53,55.6,41.1,14.4,1.6,72.0,13.5,6.7,4.2,3.2,0.4
FL-02,district,FL,-16.44,5.15,-11.69,-0.4,-18.33,47.1,49.6,-2.4,1.9,65.3,23.0,6.4,2.8,2.3,0.2
FL-03,district,FL,-19.42,5.15,-14.54,-0.27,-21.26,48.0,48.7,-0.7,1.2,67.6,15.8,10.6,3.9,1.9,0.2
FL-04,district,FL,-10.81,5.15,-5.85,-0.19,-11.96,44.7,52.0,-7.3,1.9,54.9,31.4,7.8,3.6,2.1,0.3
FL-05,district,FL,-20.62,5.15,-15.77,-0.3,-21.69,48.3,48.3,-0.0,0.8,67.3,12.8,10.8,7.0,1.8,0.3
FL-06,district,FL,-28.56,5.15,-23.79,-0.38,-30.31,51.9,44.7,7.2,1.3,74.7,11.2,9.8,2.1,2.1,0.2
FL-07,district,FL,-10.87,5.15,-5.63,0.1,-12.62,43.7,53.0,-9.3,-0.2,64.0,10.4,18.8,4.7,1.9,0.2
FL-08,district,FL,-15.07,5.15,-10.08,-0.15,-16.4,45.8,50.9,-5.1,0.5,68.2,10.8,14.2,4.5,2.1,0.2
FL-09,district,FL,-14.64,5.15,-8.46,1.03,-17.93,44.2,52.5,-8.4,-2.4,48.3,10.5,35.7,3.5,1.8,0.2
FL-10,district,FL,26.9,5.15,33.02,0.97,24.29,27.0,69.7,-42.7,-1.4,35.3,27.4,30.0,5.2,1.8,0.3
FL-11,district,FL,-14.35,5.15,-9.04,0.17,-15.84,45.1,51.6,-6.5,-0.3,62.1,10.8,19.9,5.3,1.7,0.2
FL-12,district,FL,-12.86,5.15,-7.3,0.41,-15.55,44.2,52.5,-8.4,-0.9,58.2,10.6,24.5,4.6,1.9,0.2
FL-13,district,FL,-12.01,5.15,-7.29,-0.43,-13.46,44.8,51.9,-7.2,1.0,76.9,6.4,10.3,4.4,1.9,0.2
FL-14,district,FL,-8.72,5.15,-3.06,0.51,-10.62,42.3,54.4,-12.0,-1.1,54.3,13.2,25.6,4.6,2.0,0.2
FL-15,district,FL,-17.54,5.15,-12.44,-0.05,-20.09,46.9,49.8,-3.0,0.5,63.4,14.9,14.8,4.7,1.9,0.2
FL-16,district,FL,-11.59,5.15,-6.63,-0.19,-13.81,44.5,52.2,-7.7,0.9,70.7,12.0,12.9,2.7,1.6,0.1
FL-17,district,FL,-20.1,5.15,-15.32,-0.37,-22.24,48.2,48.5,-0.2,1.1,78.3,7.0,11.0,2.1,1.5,0.1
FL-18,district,FL,-15.16,5.15,-9.53,0.48,-17.1,45.2,51.5,-6.2,-0.7,55.5,15.1,24.6,2.5,2.1,0.2
FL-19,district,FL,-28.34,5.15,-23.15,0.04,-30.42,51.2,45.5,5.7,-0.1,72.6,5.1,18.9,2.1,1.2,0.1
FL-20,district,FL,40.76,5.15,46.74,0.83,37.5,21.8,74.9,-53.1,-0.0,30.0,41.9,23.2,3.7,1.1,0.2
FL-21,district,FL,-14.4,5.15,-9.31,-0.06,-16.36,45.6,51.1,-5.6,0.6,67.4,13.1,15.0,2.8,1.5,0.2
FL-22,district,FL,-6.75,5.15,-0.78,0.83,-10.6,41.1,55.6,-14.4,-1.8,49.0,13.6,31.0,4.9,1.3,0.2
FL-23,district,FL,17.66,5.15,23.47,0.66,13.94,31.3,65.4,-34.1,-0.7,46.9,22.8,25.5,2.9,1.6,0.2
FL-24,district,FL,44.77,5.15,51.71,1.78,39.08,19.1,77.6,-58.6,-2.1,11.2,46.0,39.5,2.1,1.1,0.1
FL-25,district,FL,-4.95,5.15,0.79,0.59,-9.22,40.6,56.1,-15.6,-1.4,59.9,7.5,28.2,3.3,1.0,0.1
FL-26,district,FL,-12.37,5.15,-4.15,3.07,-18.5,40.6,56.1,-15.4,-7.6,12.3,10.4,72.7,3.8,0.7,0.1
FL-27,district,FL,-9.53,5.15,-1.34,3.03,-14.7,39.4,57.3,-17.9,-7.6,16.5,6.9,73.0,2.6,0.8,0.1
FL-28,district,FL,-19.01,5.15,-10.87,3.0,-25.63,43.6,53.1,-9.5,-7.3,15.0,10.1,71.6,2.2,1.1,0.1
GA-01,district,GA,-15.41,5.15,-10.56,-0.3,-15.92,46.7,50.0,-3.3,2.0,60.0,28.0,6.7,3.0,2.0,0.3
GA-02,district,GA,8.44,5.15,13.53,-0.06,7.66,36.9,59.7,-22.8,2.7,42.4,48.9,5.1,1.9,1.5,0.2
GA-03,district,GA,-30.32,5.15,-25.62,-0.45,-29.88,53.1,43.6,9.5,2.1,66.7,23.3,5.3,2.5,2.1,0.1
GA-04,district,GA,54.44,5.15,60.15,0.56,53.04,16.3,80.4,-64.1,0.5,21.3,49.6,16.7,10.4,1.9,0.1
GA-05,district,GA,72.85,5.15,78.14,0.14,72.33,9.2,87.5,-78.3,2.0,33.2,50.4,8.5,6.2,1.5,0.1
GA-06,district,GA,49.97,5.15,55.38,0.26,50.34,18.9,77.8,-59.0,1.9,32.4,51.1,10.5,4.3,1.6,0.1
GA-07,district,GA,-22.3,5.15,-17.62,-0.47,-22.27,48.9,47.8,1.2,0.6,66.8,8.9,9.1,13.2,1.8,0.1
GA-08,district,GA,-30.13,5.15,-25.28,-0.3,-30.76,53.1,43.6,9.5,2.2,60.2,29.9,6.1,2.0,1.6,0.1
GA-09,district,GA,-34.45,5.15,-29.47,-0.17,-34.33,54.0,42.7,11.3,0.4,64.1,12.6,13.6,7.3,2.3,0.1
GA-10,district,GA,-21.4,5.15,-16.63,-0.38,-20.93,49.2,47.4,1.8,2.0,65.1,23.6,6.4,2.8,1.9,0.1
GA-11,district,GA,-23.82,5.15,-19.01,-0.33,-23.52,49.8,46.9,2.9,1.0,69.5,12.8,10.4,4.8,2.4,0.1
GA-12,district,GA,-13.29,5.15,-8.4,-0.27,-14.2,46.0,50.6,-4.6,2.5,54.3,36.5,4.8,2.5,1.7,0.2
GA-13,district,GA,41.6,5.15,47.1,0.35,42.65,22.1,74.5,-52.4,1.3,27.4,50.6,12.4,7.6,1.8,0.2
GA-14,district,GA,-37.74,5.15,-32.96,-0.37,-37.03,55.8,40.8,15.0,1.3,72.8,12.5,10.0,1.9,2.7,0.1
HI-01,district,HI,26.9,5.15,31.47,-0.58,25.17,26.2,70.4,-44.2,-3.0,14.1,2.7,5.8,59.9,1.6,15.8
HI-02,district,HI,24.62,5.15,29.43,-0.35,22.06,27.7,69.0,-41.3,-2.0,26.9,2.0,8.1,36.7,2.5,23.7
IA-01,district,IA,-7.03,5.15,-2.63,-0.75,-8.59,43.1,53.6,-10.5,1.9,86.1,4.7,4.7,2.7,1.6,0.1
IA-02,district,IA,-8.57,5.15,-4.26,-0.83,-10.13,43.9,52.8,-8.9,2.2,88.6,4.8,3.0,1.8,1.5,0.3
IA-03,district,IA,-3.48,5.15,1.03,-0.64,-4.46,41.4,55.3,-13.9,1.5,82.3,5.2,6.6,4.2,1.6,0.2
IA-04,district,IA,-30.55,5.15,-26.02,-0.62,-31.9,52.8,43.8,9.0,1.4,85.4,2.4,7.6,2.5,1.7,0.5
ID-01,district,ID,-44.64,5.15,-40.05,-0.56,-46.2,58.6,38.1,20.6,1.0,83.1,0.9,9.9,2.1,3.6,0.4
ID-02,district,ID,-26.82,5.15,-22.09,-0.42,-27.56,50.9,45.8,5.1,0.7,80.3,1.4,12.2,2.6,3.0,0.4
IL-01,district,IL,35.65,5.15,40.92,0.13,32.27,25.2,71.5,-46.3,2.4,36.6,51.5,7.8,2.6,1.4,0.1
IL-02,district,IL,35.79,5.15,41.29,0.36,33.6,24.8,71.9,-47.2,1.6,35.8,47.8,13.2,1.3,1.8,0.1
IL-03,district,IL,34.99,5.15,41.42,1.28,31.81,22.4,74.3,-51.9,-3.8,41.3,5.8,42.3,7.1,3.3,0.2
IL-04,district,IL,34.08,5.15,41.45,2.23,28.79,21.6,75.1,-53.5,-6.2,25.0,5.5,60.3,4.5,4.6,0.1
IL-05,district,IL,38.51,5.15,43.21,-0.45,37.55,23.0,73.7,-50.7,0.4,73.0,3.3,10.6,11.7,1.2,0.1
IL-06,district,IL,7.03,5.15,11.83,-0.35,5.67,36.5,60.2,-23.7,0.6,74.4,5.9,11.8,6.5,1.3,0.1
IL-07,district,IL,68.69,5.15,74.14,0.3,66.13,10.4,86.3,-75.9,0.8,32.3,42.4,13.7,10.1,1.5,0.1
IL-08,district,IL,9.44,5.15,14.67,0.08,7.01,34.5,62.2,-27.6,-1.2,57.7,4.7,20.5,15.0,2.1,0.1
IL-09,district,IL,38.7,5.15,43.53,-0.32,37.04,22.7,73.9,-51.2,0.1,61.2,9.6,11.6,15.9,1.5,0.1
IL-10,district,IL,23.38,5.15,28.68,0.15,22.34,28.8,67.9,-39.1,-0.8,61.0,7.1,21.0,8.6,2.2,0.2
IL-11,district,IL,12.47,5.15,17.52,-0.1,11.6,33.8,62.9,-29.1,-0.2,66.3,6.6,16.4,8.9,1.8,0.1
IL-12,district,IL,-43.92,5.15,-39.64,-0.87,-44.13,59.0,37.7,21.2,2.3,88.5,5.6,2.4,1.4,2.0,0.1
IL-13,district,IL,10.82,5.15,15.42,-0.55,10.63,35.6,61.1,-25.6,2.0,67.8,20.3,4.3,5.4,2.1,0.1
IL-14,district,IL,6.86,5.15,12.15,0.14,5.26,36.1,60.6,-24.6,-0.4,62.1,10.1,19.9,5.6,2.2,0.1
IL-15,district,IL,-40.2,5.15,-35.94,-0.9,-40.5,57.4,39.3,18.1,2.3,91.3,3.4,2.4,1.0,1.8,0.1
IL-16,district,IL,-22.91,5.15,-18.52,-0.75,-23.07,49.8,46.9,2.8,1.7,87.6,2.7,5.3,2.5,1.8,0.1
IL-17,district,IL,5.72,5.15,10.5,-0.36,4.81,37.4,59.3,-21.8,1.4,71.8,14.1,9.4,2.6,2.0,0.1
IN-01,district,IN,2.9,5.15,8.03,-0.03,0.4,38.3,58.3,-20.0,0.8,62.9,18.8,14.2,1.8,2.1,0.1
IN-02,district,IN,-26.05,5.15,-21.37,-0.48,-26.92,50.9,45.8,5.1,1.3,79.4,7.2,9.2,1.9,2.2,0.1
IN-03,district,IN,-31.69,5.15,-27.22,-0.69,-31.73,53.5,43.2,10.3,1.8,83.2,6.6,5.5,2.8,1.9,0.1
IN-04,district,IN,-30.19,5.15,-25.74,-0.7,-29.88,52.8,43.9,8.8,1.5,83.3,4.0,5.9,4.3,1.9,0.6
IN-05,district,IN,-17.4,5.15,-13.03,-0.78,-17.13,47.5,49.2,-1.7,1.9,83.7,6.7,3.8,3.9,1.8,0.1
IN-06,district,IN,-33.34,5.15,-28.98,-0.79,-33.1,54.2,42.5,11.7,1.7,84.2,4.5,4.2,5.1,1.9,0.1
IN-07,district,IN,42.2,5.15,47.42,0.07,42.16,21.9,74.8,-52.9,1.4,50.0,33.1,12.1,2.7,2.0,0.1
IN-08,district,IN,-35.75,5.15,-31.48,-0.88,-36.49,55.5,41.2,14.3,2.3,89.5,4.7,2.5,1.3,1.8,0.2
IN-09,district,IN,-29.74,5.15,-25.45,-0.86,-30.39,52.8,43.9,8.9,2.0,88.7,3.4,3.3,2.3,2.1,0.1
KS-01,district,KS,-31.74,5.15,-26.93,-0.35,-31.85,53.0,43.7,9.2,0.6,77.4,3.7,13.0,2.5,3.2,0.2
KS-02,district,KS,-19.31,5.15,-14.56,-0.41,-20.06,47.9,48.8,-0.9,1.1,73.0,9.8,10.6,2.2,4.1,0.3
KS-03,district,KS,3.66,5.15,8.26,-0.55,4.17,38.2,58.5,-20.4,1.1,78.0,5.4,8.5,5.4,2.5,0.1
KS-04,district,KS,-23.69,5.15,-18.96,-0.42,-23.7,49.6,47.0,2.6,0.8,72.9,7.7,11.1,4.0,4.1,0.2
KY-01,district,KY,-46.81,5.15,-42.46,-0.8,-47.91,60.2,36.5,23.7,2.3,86.0,7.9,3.0,1.0,2.0,0.1
KY-02,district,KY,-40.92,5.15,-36.58,-0.81,-41.93,57.6,39.1,18.5,2.1,85.8,6.3,3.4,2.3,2.1,0.2
KY-03,district,KY,19.83,5.15,24.6,-0.38,19.27,31.6,65.0,-33.4,1.8,65.4,22.0,6.8,3.7,1.9,0.2
KY-04,district,KY,-35.69,5.15,-31.38,-0.84,-36.16,55.4,41.3,14.1,2.1,88.8,4.0,3.4,1.5,2.1,0.2
KY-05,district,KY,-63.48,5.15,-59.31,-0.98,-64.67,67.4,29.3,38.0,2.4,94.3,2.0,1.3,0.5,1.8,0.1
KY-06,district,KY,-14.67,5.15,-10.2,-0.67,-15.31,46.3,50.4,-4.0,1.9,80.9,9.1,5.0,2.8,2.0,0.2
LA-01,district,LA,-39.46,5.15,-34.65,-0.35,-39.08,56.5,40.2,16.3,1.2,70.3,13.3,10.3,3.0,3.0,0.1
LA-02,district,LA,49.98,5.15,55.36,0.23,48.71,19.1,77.6,-58.5,2.4,29.3,57.5,8.2,3.3,1.5,0.1
LA-03,district,LA,-35.6,5.15,-30.86,-0.41,-36.65,55.5,41.2,14.3,2.4,63.9,27.7,4.6,2.0,1.7,0.1
LA-04,district,LA,-33.33,5.15,-28.58,-0.41,-34.59,54.6,42.1,12.4,2.5,61.0,30.3,4.3,1.5,2.6,0.2
LA-05,district,LA,-32.95,5.15,-28.19,-0.39,-34.39,54.5,42.2,12.3,2.7,59.9,33.2,3.6,1.3,2.0,0.1
LA-06,district,LA,-32.47,5.15,-27.69,-0.37,-32.4,54.0,42.7,11.3,2.0,64.6,24.5,6.3,2.7,1.8,0.1
MA-01,district,MA,15.9,5.15,20.93,-0.12,13.91,32.6,64.1,-31.5,0.4,72.5,7.2,15.6,2.7,1.7,0.2
MA-02,district,MA,25.85,5.15,30.54,-0.45,24.29,28.6,68.1,-39.5,0.8,74.4,6.5,9.7,7.8,1.4,0.1
MA-03,district,MA,21.35,5.15,26.58,0.08,19.39,29.8,66.9,-37.1,-0.6,64.2,6.3,19.4,8.5,1.4,0.2
MA-04,district,MA,22.17,5.15,26.61,-0.72,20.13,30.5,66.2,-35.7,1.5,81.8,4.7,5.2,7.3,1.0,0.1
MA-05,district,MA,47.53,5.15,52.23,-0.46,46.35,19.2,77.5,-58.4,0.4,68.7,6.4,9.6,14.2,0.9,0.1
MA-06,district,MA,22.38,5.15,27.03,-0.5,21.09,30.2,66.5,-36.3,1.1,80.0,4.4,9.2,5.3,1.1,0.1
MA-07,district,MA,67.54,5.15,73.01,0.32,65.14,10.2,86.5,-76.3,-0.5,41.7,24.0,19.1,13.7,1.4,0.2
MA-08,district,MA,28.95,5.15,33.54,-0.55,26.99,27.5,69.2,-41.7,1.3,70.0,12.5,6.1,10.4,0.9,0.1
MA-09,district,MA,12.42,5.15,16.84,-0.73,10.94,34.8,61.9,-27.0,1.9,87.2,4.6,5.0,1.7,1.4,0.1
