race_code,round,dem,rep,other,exhausted,eliminated
AK-GOV,1,41.11,50.89,8.0,0.0,
AK-GOV,2,44.47,53.93,0.0,1.6,Other
AK-SEN,1,44.53,47.47,8.0,0.0,
AK-SEN,2,47.89,50.51,0.0,1.6,Other
ME-SEN,1,47.48,47.52,5.0,0.0,
ME-SEN,2,49.58,49.42,0.0,1.0,Other
AK-01,1,41.45,50.55,8.0,0.0,
AK-01,2,45.05,53.35,0.0,1.6,Other
ME-01,1,61.59,33.41,5.0,0.0,
ME-01,2,63.69,35.31,0.0,1.0,Other
ME-02,1,44.23,50.77,5.0,0.0,
ME-02,2,46.33,52.67,0.0,1.0,Other
