race_code,poll_dem,poll_rep,poll_oth,poll_oth_party,poll_dem2,poll_rep2,poll_count,poll_recency
AK-01,37.0,41.0,0.0,,0.0,0.0,1,0.4353
AK-GOV,38.0,16.0,0.0,,0.0,21.0,1,0.4253
AK-SEN,48.06,46.46,0.0,,0.0,0.0,6,0.0859
AL-GOV,34.1,52.6,0.0,,0.0,0.0,1,0.0532
AR-SEN,36.0,58.0,0.0,,0.0,0.0,1,0.4061
AZ-01,42.71,42.94,0.0,,0.0,0.0,2,0.0513
AZ-06,46.66,43.8,0.0,,0.0,0.0,2,0.4489
AZ-GOV,43.33,37.08,0.0,,0.0,0.0,8,0.097
CA-22,44.0,42.0,0.0,,0.0,0.0,1,0.0057
CO-03,37.0,47.0,0.0,,0.0,0.0,1,0.8312
CO-05,40.0,43.0,5.0,IND,0.0,0.0,1,0.0422
CO-GOV,50.1,37.8,0.0,,0.0,0.0,1,0.0062
FL-27,43.0,46.0,0.0,,0.0,0.0,1,0.7579
FL-28,41.0,45.0,0.0,,0.0,0.0,1,0.7405
FL-GOV,35.05,39.25,2.82,IND,0.0,0.0,7,0.2107
FL-SEN,38.0,46.0,0.0,,0.0,0.0,1,0.6598
GA-SEN,47.68,43.29,0.0,,0.0,0.0,6,0.0976
IA-01,43.0,39.0,0.0,,0.0,0.0,1,0.0018
IA-03,42.0,48.0,0.0,,0.0,0.0,1,0.8706
IA-SEN,42.64,46.46,0.0,,0.0,0.0,2,0.5598
ID-SEN,34.0,48.0,0.0,,0.0,0.0,1,0.933
IL-GOV,54.3,34.0,0.0,,0.0,0.0,1,0.0686
KS-SEN,46.0,54.0,0.0,,0.0,0.0,1,0.3078
KY-SEN,38.0,49.0,0.0,,0.0,0.0,1,0.1221
MA-GOV,54.9,26.78,0.0,,0.0,0.0,2,0.2575
MA-SEN,55.41,27.95,0.0,,0.0,0.0,4,0.2079
MD-GOV,49.9,28.0,0.0,,0.0,0.0,1,0.1851
ME-02,46.0,47.0,0.0,,0.0,0.0,1,0.4774
ME-SEN,49.0,41.0,0.0,,0.0,0.0,1,0.0508
MI-04,42.0,47.43,0.0,,0.0,0.0,2,0.4673
MI-10,44.0,42.0,0.0,,0.0,0.0,1,0.2387
MI-GOV,37.13,36.0,16.15,IND,0.0,0.0,10,0.1719
MI-SEN,41.98,43.36,0.0,,0.0,0.0,5,0.1142
MN-01,41.49,47.93,0.0,,0.0,0.0,2,0.6121
MN-GOV,50.34,36.36,0.0,,0.0,0.0,2,0.3596
MN-SEN,47.1,40.61,0.0,,0.0,0.0,3,0.1343
NC-01,42.0,39.0,9.0,LIB,0.0,0.0,1,0.3455
NC-10,37.0,52.0,0.0,,0.0,0.0,1,0.8312
NC-14,40.0,48.0,0.0,,0.0,0.0,1,0.8312
NC-SEN,47.96,35.55,2.95,LIB,0.0,0.0,11,0.245
NE-02,46.5,40.5,0.0,,0.0,0.0,1,0.0327
NE-SEN,47.0,48.0,0.0,,0.0,0.0,2,0.1853
NH-02,48.94,36.84,0.0,,0.0,0.0,5,0.2582
NH-GOV,39.0,46.0,0.0,,0.0,0.0,1,0.9548
NH-SEN,46.32,42.61,0.0,,0.0,0.0,11,0.1726
NJ-02,36.0,46.0,0.0,,0.0,0.0,1,0.0009
NV-GOV,39.0,40.23,0.0,,0.0,0.0,4,0.3562
NY-01,38.0,41.0,0.0,,0.0,0.0,1,0.1015
NY-04,46.0,41.0,0.0,,0.0,0.0,1,0.4886
NY-17,44.0,39.0,0.0,,0.0,0.0,1,0.4886
NY-18,42.0,35.0,0.0,,0.0,0.0,1,0.4886
NY-GOV,50.27,32.94,1.5,LIB,0.0,0.0,9,0.3084
OH-GOV,49.2,44.21,0.0,,0.0,0.0,10,0.1663
OH-SEN,47.21,47.02,0.0,,0.0,0.0,8,0.2883
OR-GOV,45.0,40.0,0.0,,0.0,0.0,1,0.3618
PA-01,41.0,41.0,0.0,,0.0,0.0,1,0.0248
PA-08,45.0,43.0,0.0,,0.0,0.0,1,0.009
PA-10,47.91,43.95,0.0,,0.0,0.0,2,0.032
PA-GOV,53.58,35.25,0.0,,0.0,0.0,4,0.3108
SD-SEN,34.53,46.64,0.0,,0.0,0.0,3,0.1864
TN-GOV,28.0,49.0,0.0,,0.0,0.0,1,0.0055
TX-15,38.0,41.0,0.0,,0.0,0.0,1,0.0124
TX-23,40.0,42.0,0.0,,0.0,0.0,1,0.8123
TX-GOV,41.94,49.19,1.21,LIB,0.0,0.0,4,0.3611
TX-SEN,45.03,44.84,1.82,LIB,0.0,0.0,7,0.3253
VA-01,41.97,45.92,0.0,,0.0,0.0,2,0.4185
WI-01,41.0,50.0,0.0,,0.0,0.0,1,0.9117
WI-03,48.71,47.65,0.0,,0.0,0.0,2,0.2579
WI-GOV,40.71,39.42,0.0,,0.0,0.0,1,0.9772
