race_code,round,dem,rep,other,exhausted,eliminated
AK-GOV,1,41.07,50.93,8.0,0.0,
AK-GOV,2,44.43,53.97,0.0,1.6,Other
AK-SEN,1,44.15,47.85,8.0,0.0,
AK-SEN,2,47.51,50.89,0.0,1.6,Other
ME-SEN,1,47.34,47.66,5.0,0.0,
ME-SEN,2,49.44,49.56,0.0,1.0,Other
AK-01,1,41.39,50.61,8.0,0.0,
AK-01,2,44.99,53.41,0.0,1.6,Other
ME-01,1,61.52,33.48,5.0,0.0,
ME-01,2,63.62,35.38,0.0,1.0,Other
ME-02,1,44.17,50.83,5.0,0.0,
ME-02,2,46.27,52.73,0.0,1.0,Other
