date,days_out,n_polls,gcb_naive_margin,gcb_quality_margin,gcb_correction,approve,disapprove,net_approval,approval_pred_margin,econ_pred_margin,fundamentals_blend,time_weight,gcb_margin,econ_Jobs,econ_Income,econ_Consumption,econ_Production,econ_Inflation,econ_GDP,econ_Stocks,house_pv_dem,house_pv_rep,house_pv_oth,house_pv_margin
2026-01-14,293,296,3.67,3.73,0.06,41.53,55.16,-13.64,5.69,0.55,2.65,0.409,3.09,0.2,4.41,5.25,2.33,2.83,5.42,18.68,56564507,51741579,108216,4.45
