race_code,poll_dem,poll_rep,poll_oth,poll_oth_party,poll_dem2,poll_rep2,poll_count,poll_recency
AK-01,37.0,41.0,0.0,,0.0,0.0,1,0.2227
AK-GOV,38.0,16.0,0.0,,0.0,21.0,1,0.2176
AK-SEN,51.2,47.29,0.0,,0.0,0.0,7,0.1142
AL-GOV,34.1,52.6,0.0,,0.0,0.0,1,0.0272
AR-SEN,36.0,58.0,0.0,,0.0,0.0,1,0.2078
AZ-01,42.71,42.94,0.0,,0.0,0.0,2,0.0262
AZ-06,46.66,43.8,0.0,,0.0,0.0,2,0.2297
AZ-GOV,43.33,37.08,0.0,,0.0,0.0,8,0.0496
CA-22,44.0,42.0,0.0,,0.0,0.0,1,0.0029
CO-03,37.0,47.0,0.0,,0.0,0.0,1,0.4253
CO-05,40.0,43.0,5.0,IND,0.0,0.0,1,0.0216
CO-GOV,50.1,37.8,0.0,,0.0,0.0,1,0.0032
FL-27,43.0,46.0,0.0,,0.0,0.0,1,0.3878
FL-28,41.0,45.0,0.0,,0.0,0.0,1,0.3789
FL-GOV,39.5,43.94,0.3,IND,0.0,0.0,11,0.3277
FL-SEN,36.73,47.8,0.0,,0.0,0.0,3,0.6294
GA-GOV,49.0,43.0,0.0,,0.0,0.0,1,0.8123
GA-SEN,48.53,43.47,0.0,,0.0,0.0,7,0.1452
IA-01,43.0,39.0,0.0,,0.0,0.0,1,0.0009
IA-02,36.0,33.0,0.0,,0.0,0.0,1,0.9117
IA-03,42.0,48.0,0.0,,0.0,0.0,1,0.4454
IA-SEN,44.41,45.69,0.0,,0.0,0.0,3,0.4617
ID-SEN,34.0,48.0,0.0,,0.0,0.0,1,0.4774
IL-GOV,54.3,34.0,0.0,,0.0,0.0,1,0.0351
KS-SEN,46.0,54.0,0.0,,0.0,0.0,1,0.1575
KY-SEN,38.0,49.0,0.0,,0.0,0.0,1,0.0625
MA-GOV,54.9,26.78,0.0,,0.0,0.0,2,0.1318
MA-SEN,55.41,27.95,0.0,,0.0,0.0,4,0.1064
MD-GOV,49.9,28.0,0.0,,0.0,0.0,1,0.0947
ME-02,46.0,47.0,0.0,,0.0,0.0,1,0.2443
ME-SEN,49.0,41.0,0.0,,0.0,0.0,1,0.026
MI-04,42.0,47.43,0.0,,0.0,0.0,2,0.2391
MI-10,44.0,42.0,0.0,,0.0,0.0,1,0.1221
MI-GOV,35.12,31.3,18.11,IND,0.0,0.0,12,0.1514
MI-SEN,41.98,43.36,0.0,,0.0,0.0,5,0.0585
MN-01,41.49,47.93,0.0,,0.0,0.0,2,0.3132
MN-GOV,50.34,36.36,0.0,,0.0,0.0,2,0.184
MN-SEN,47.1,40.61,0.0,,0.0,0.0,3,0.0687
MS-SEN,39.0,42.0,6.0,IND,0.0,0.0,1,0.8706
NC-01,42.0,39.0,9.0,LIB,0.0,0.0,1,0.1768
NC-10,37.0,52.0,0.0,,0.0,0.0,1,0.4253
NC-14,40.0,48.0,0.0,,0.0,0.0,1,0.4253
NC-SEN,48.98,39.13,0.86,LIB,0.0,0.0,14,0.2745
NE-02,46.5,40.5,0.0,,0.0,0.0,1,0.0167
NE-GOV,33.0,38.0,12.0,LMN,0.0,0.0,1,0.7756
NE-SEN,47.0,48.0,0.0,,0.0,0.0,2,0.0948
NH-02,48.94,36.84,0.0,,0.0,0.0,5,0.1321
NH-GOV,39.0,46.0,0.0,,0.0,0.0,1,0.4886
NH-SEN,45.7,43.34,0.0,,0.0,0.0,12,0.1267
NJ-02,36.0,46.0,0.0,,0.0,0.0,1,0.0005
NV-GOV,39.0,40.23,0.0,,0.0,0.0,4,0.1823
NY-01,38.0,41.0,0.0,,0.0,0.0,1,0.052
NY-04,46.0,41.0,0.0,,0.0,0.0,1,0.25
NY-17,44.0,39.0,0.0,,0.0,0.0,1,0.25
NY-18,42.0,35.0,0.0,,0.0,0.0,1,0.25
NY-GOV,50.24,33.9,1.08,LIB,0.0,0.0,11,0.2295
OH-GOV,47.06,46.99,0.0,,0.0,0.0,12,0.2146
OH-SEN,46.59,49.44,0.0,,0.0,0.0,10,0.2904
OR-GOV,45.0,40.0,0.0,,0.0,0.0,1,0.1851
PA-01,41.97,47.81,0.0,,0.0,0.0,2,0.2743
PA-08,45.0,43.0,0.0,,0.0,0.0,1,0.0046
PA-10,47.91,43.95,0.0,,0.0,0.0,2,0.0164
PA-GOV,54.74,35.45,0.0,,0.0,0.0,5,0.2532
SD-SEN,34.53,46.64,0.0,,0.0,0.0,3,0.0954
TN-GOV,28.0,49.0,0.0,,0.0,0.0,1,0.0028
TX-15,38.0,41.0,0.0,,0.0,0.0,1,0.0063
TX-23,40.0,42.0,0.0,,0.0,0.0,1,0.4156
TX-GOV,41.94,49.19,1.21,LIB,0.0,0.0,4,0.1848
TX-SEN,45.03,44.84,1.82,LIB,0.0,0.0,7,0.1665
VA-01,41.97,45.92,0.0,,0.0,0.0,2,0.2141
WI-01,41.0,50.0,0.0,,0.0,0.0,1,0.4665
WI-03,48.71,47.65,0.0,,0.0,0.0,2,0.132
WI-GOV,40.71,39.42,0.0,,0.0,0.0,1,0.5
