race_code,race_type,state,district,dem_name,rep_name,dem_party,rep_party,incumbent_party,seat_holder,margin,dem_prob,rep_prob,rating,lean,gcb,pres_2024,swing_24_26,rcv,threeway,oth_party,ind_name,ind_pct,ind_prob,same_party,cand2_name,cand1_prob,dem_status,rep_status,poll_dem,poll_rep,poll_count,polling_avg,polling_weight,dem_pct,rep_pct,oth_pct,dem_votes,rep_votes,oth_votes,ind_votes,total_votes
AK-GOV,governor,AK,GOV,Tom Begich,Click Bishop,DEM,REP,,REP,-4.48,40.4,59.6,Toss-up,-13.18,3.78,-13.8,9.32,True,False,,,0.0,0.0,,,0.0,confirmed,confirmed,41.66,20.42,5,21.239999999999995,0.194,47.0,51.4,1.6,111123,121540,3783,0,236446
AL-GOV,governor,AL,GOV,Doug Jones,Tommy Tuberville,DEM,REP,,REP,-22.69,1.5,98.5,Safe R,-29.63,3.78,-30.88,8.19,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,34.1,52.6,1,-18.5,0.15,38.66,61.34,0.0,612917,972646,0,0,1585563
AR-GOV,governor,AR,GOV,Fredrick Love,Sarah Huckabee Sanders,DEM,REP,REP,REP,-27.86,0.4,99.6,Safe R,-30.5,3.78,-31.57,3.7,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,36.07,63.93,0.0,302775,536682,0,0,839457
AZ-GOV,governor,AZ,GOV,Katie Hobbs,Andy Biggs,DEM,REP,DEM,DEM,6.43,73.1,26.9,Lean D,-4.25,3.78,-5.59,12.02,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,43.64,36.69,9,6.950000000000003,0.242,53.22,46.78,0.0,1262555,1109968,0,0,2372523
CA-GOV,governor,CA,GOV,Xavier Becerra,Steve Hilton,DEM,REP,,DEM,28.87,99.7,0.3,Safe D,23.32,3.78,20.82,8.06,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,64.44,35.56,0.0,7151458,3947085,0,0,11098543
CO-GOV,governor,CO,GOV,Michael Bennet,Barbara Kirkmeyer,DEM,REP,,DEM,19.74,97.1,2.9,Safe D,11.58,3.78,11.29,8.45,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,50.1,37.8,1,12.300000000000004,0.15,59.87,40.13,0.0,1338049,896873,0,0,2234922
CT-GOV,governor,CT,GOV,Ned Lamont,Ryan Fazio,DEM,REP,DEM,DEM,16.89,94.7,5.3,Likely D,15.88,3.78,14.76,2.14,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,50.0,42.0,1,8.0,0.15,58.45,41.55,0.0,719564,511576,0,0,1231140
FL-GOV,governor,FL,GOV,David Jolly,Byron Donalds,DEM,REP,,REP,-5.51,29.9,70.1,Lean R,-10.56,3.78,-13.22,7.71,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,38.77,42.32,14,-3.549999999999997,0.272,47.25,52.75,0.0,3616582,4038244,0,0,7654826
GA-GOV,governor,GA,GOV,Keisha Lance Bottoms,Rick Jackson,DEM,REP,,REP,2.25,58.5,41.5,Toss-up,-1.71,3.78,-2.21,4.45,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,48.0,43.33,1,4.670000000000002,0.15,51.12,48.88,0.0,1878786,1796260,0,0,3675046
HI-GOV,governor,HI,GOV,Josh Green,Gary Cordery,DEM,REP,DEM,DEM,30.24,99.8,0.2,Safe D,25.73,3.78,23.56,6.68,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,65.12,34.88,0.0,235542,126149,0,0,361691
IA-GOV,governor,IA,GOV,Rob Sand,Zach Lahn,DEM,REP,,REP,2.58,59.8,40.2,Toss-up,-12.1,3.78,-13.45,16.02,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,50.71,39.88,2,10.829999999999998,0.15,51.29,48.71,0.0,597241,567213,0,0,1164454
ID-GOV,governor,ID,GOV,Terri Pickens,Brad Little,DEM,REP,REP,REP,-45.84,0.0,100.0,Safe R,-36.28,3.78,-37.52,-8.32,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,27.08,72.92,0.0,171556,461987,0,0,633543
IL-GOV,governor,IL,GOV,JB Pritzker,Darren Bailey,DEM,REP,DEM,DEM,17.22,95.1,4.9,Safe D,12.91,3.78,11.14,6.09,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,54.3,34.0,1,20.299999999999997,0.15,58.61,41.39,0.0,2317964,1636772,0,0,3954737
KS-GOV,governor,KS,GOV,Ethan Corson,Vicki Schmidt,DEM,REP,,DEM,-15.19,7.3,92.7,Likely R,-16.26,3.78,-16.41,1.22,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,42.4,57.6,0.0,394068,535246,0,0,929314
