section,race_code,race_type,dem_name,rep_name,margin,dem_prob,rep_prob,rating,dem_votes,rep_votes,oth_votes,total_votes,dem_pct,rep_pct,oth_pct,oth_party,ind_name,ind_pct,ind_votes,ind_prob,same_party,cand2_name,cand1_prob,cand1_votes,cand2_votes,lean,gcb,rcv,environment,trump_approve,trump_net,group_type,group,electorate_share,votes,county_fips,white_pct,black_pct,hisp_pct,asian_pct,native_pct,pacific_pct
topline,RI-01,house,Democratic candidate (RI-01),Republican candidate (RI-01),35.07,100.0,0.0,Safe D,111513,53601,0,165114.0,67.54,32.46,0.0,,,0.0,0,0.0,,,0.0,0.0,0.0,28.09,5.32,False,29.57,28.9,-38.9,,,,,,,,,,,
demographic,,,,,,,,,65600,45841,0,,58.9,41.1,0.0,,,0.0,0,,,,,,,,,,,,,race,White,67.49,111442.0,,,,,,,
demographic,,,,,,,,,16384,334,0,,98.0,2.0,0.0,,,0.0,0,,,,,,,,,,,,,race,Black,10.13,16718.0,,,,,,,
demographic,,,,,,,,,20131,6059,0,,76.9,23.1,0.0,,,0.0,0,,,,,,,,,,,,,race,Hispanic,15.86,26190.0,,,,,,,
demographic,,,,,,,,,5853,1569,0,,78.9,21.1,0.0,,,0.0,0,,,,,,,,,,,,,race,Asian,4.49,7421.0,,,,,,,
demographic,,,,,,,,,2145,840,0,,71.9,28.1,0.0,,,0.0,0,,,,,,,,,,,,,race,Native,1.81,2985.0,,,,,,,
demographic,,,,,,,,,257,101,0,,71.9,28.1,0.0,,,0.0,0,,,,,,,,,,,,,race,Pacific Islander,0.22,358.0,,,,,,,
demographic,,,,,,,,,22395,7668,0,,74.5,25.5,0.0,,,0.0,0,,,,,,,,,,,,,age,20-29,18.21,30063.0,,,,,,,
demographic,,,,,,,,,21286,8487,0,,71.5,28.5,0.0,,,0.0,0,,,,,,,,,,,,,age,30-39,18.03,29773.0,,,,,,,
demographic,,,,,,,,,16258,8192,0,,66.5,33.5,0.0,,,0.0,0,,,,,,,,,,,,,age,40-49,14.81,24451.0,,,,,,,
demographic,,,,,,,,,18351,10551,0,,63.5,36.5,0.0,,,0.0,0,,,,,,,,,,,,,age,50-59,17.5,28902.0,,,,,,,
demographic,,,,,,,,,16569,9527,0,,63.5,36.5,0.0,,,0.0,0,,,,,,,,,,,,,age,60-69,15.8,26096.0,,,,,,,
demographic,,,,,,,,,10678,5879,0,,64.5,35.5,0.0,,,0.0,0,,,,,,,,,,,,,age,70-79,10.03,16557.0,,,,,,,
demographic,,,,,,,,,5980,3292,0,,64.5,35.5,0.0,,,0.0,0,,,,,,,,,,,,,age,80+,5.62,9272.0,,,,,,,
demographic,,,,,,,,,14406,7044,0,,67.2,32.8,0.0,,,0.0,0,,,,,,,,,,,,,education,No HS,12.99,21450.0,,,,,,,
demographic,,,,,,,,,27031,16456,0,,62.2,37.8,0.0,,,0.0,0,,,,,,,,,,,,,education,HS grad,26.34,43487.0,,,,,,,
