race_code,race_type,state,district,dem_name,rep_name,dem_party,rep_party,incumbent_party,seat_holder,margin,dem_prob,rep_prob,rating,lean,gcb,pres_2024,swing_24_26,rcv,threeway,oth_party,ind_name,ind_pct,ind_prob,same_party,cand2_name,cand1_prob,dem_status,rep_status,poll_dem,poll_rep,poll_count,polling_avg,polling_weight,dem_pct,rep_pct,oth_pct,dem_votes,rep_votes,oth_votes,ind_votes,total_votes
AK-GOV,governor,AK,GOV,Tom Begich,Click Bishop,DEM,REP,,REP,-4.09,41.1,58.9,Toss-up,-13.18,4.76,-13.8,9.7,True,False,,,0.0,0.0,,,0.0,confirmed,confirmed,52.26,42.66,6,9.600000000000001,0.21,47.19,51.21,1.6,111571,121092,3783,0,236446
AL-GOV,governor,AL,GOV,Doug Jones,Tommy Tuberville,DEM,REP,,REP,-21.05,2.1,97.9,Safe R,-29.63,4.76,-30.88,9.83,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,34.1,52.6,1,-18.5,0.15,39.48,60.52,0.0,625923,959640,0,0,1585563
AR-GOV,governor,AR,GOV,Fredrick Love,Sarah Huckabee Sanders,DEM,REP,REP,REP,-25.86,0.6,99.4,Safe R,-30.5,4.76,-31.57,5.7,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,37.07,62.93,0.0,311169,528287,0,0,839457
AZ-GOV,governor,AZ,GOV,Katie Hobbs,Andy Biggs,DEM,REP,DEM,DEM,6.48,73.4,26.6,Lean D,-4.25,4.76,-5.59,12.07,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,42.53,36.14,11,6.390000000000001,0.257,53.24,46.76,0.0,1263171,1109352,0,0,2372523
CA-GOV,governor,CA,GOV,Xavier Becerra,Steve Hilton,DEM,REP,,DEM,27.12,99.5,0.5,Safe D,23.32,4.76,20.82,6.3,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,55.05,33.37,2,21.68,0.15,63.56,36.44,0.0,7054329,4044214,0,0,11098543
CO-GOV,governor,CO,GOV,Michael Bennet,Barbara Kirkmeyer,DEM,REP,,DEM,20.58,97.6,2.4,Safe D,11.58,4.76,11.29,9.29,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,50.1,37.8,1,12.300000000000004,0.15,60.29,39.71,0.0,1347452,887469,0,0,2234922
CT-GOV,governor,CT,GOV,Ned Lamont,Ryan Fazio,DEM,REP,DEM,DEM,17.87,95.7,4.3,Safe D,15.88,4.76,14.76,3.11,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,50.0,42.0,1,8.0,0.15,58.94,41.06,0.0,725581,505559,0,0,1231140
FL-GOV,governor,FL,GOV,David Jolly,Byron Donalds,DEM,REP,,REP,-5.47,30.0,70.0,Lean R,-10.56,4.76,-13.22,7.76,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,39.22,42.62,16,-3.3999999999999986,0.28,47.27,52.73,0.0,3618164,4036663,0,0,7654826
GA-GOV,governor,GA,GOV,Keisha Lance Bottoms,Burt Jones,DEM,REP,,REP,-1.68,43.6,56.4,Toss-up,-1.71,4.76,-2.21,0.52,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,48.0,43.33,1,4.670000000000002,0.15,49.16,50.84,0.0,1806575,1868472,0,0,3675046
HI-GOV,governor,HI,GOV,Josh Green,Gary Cordery,DEM,REP,DEM,DEM,32.15,99.9,0.1,Safe D,25.73,4.76,23.56,8.59,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,66.08,33.92,0.0,238996,122695,0,0,361691
IA-GOV,governor,IA,GOV,Rob Sand,Zach Lahn,DEM,REP,,REP,4.49,66.7,33.3,Lean D,-12.1,4.76,-13.45,17.93,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,50.37,40.41,3,9.96,0.15,52.24,47.76,0.0,608359,556096,0,0,1164454
ID-GOV,governor,ID,GOV,Terri Pickens,Brad Little,DEM,REP,REP,REP,-43.88,0.0,100.0,Safe R,-36.28,4.76,-37.52,-6.36,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,28.06,71.94,0.0,177764,455778,0,0,633543
