race_code,poll_dem,poll_rep,poll_oth,poll_oth_party,poll_dem2,poll_rep2,poll_count,poll_recency
AK-01,46.17,50.17,0.0,,0.0,0.0,2,0.2544
AK-GOV,41.86,23.31,0.0,,0.0,15.9,2,0.1176
AK-SEN,46.31,46.61,0.0,,0.0,1.7,11,0.2107
AL-02,44.0,45.0,0.0,,0.0,0.0,1,0.9117
AL-GOV,34.1,52.6,0.0,,0.0,0.0,1,0.0052
AR-02,46.5,42.0,0.0,,0.0,0.0,1,0.3008
AR-SEN,36.0,58.0,0.0,,0.0,0.0,1,0.0394
AZ-01,42.71,42.94,0.0,,0.0,0.0,2,0.005
AZ-02,41.0,44.0,7.0,LIB,0.0,0.0,1,0.7236
AZ-06,46.96,44.87,0.0,,0.0,0.0,3,0.2489
AZ-GOV,42.71,36.77,2.97,IND,0.0,0.0,10,0.0731
CA-22,48.0,44.0,0.0,,0.0,0.0,1,0.8312
CA-GOV,55.2,32.44,0.0,,0.0,0.0,3,0.5497
CO-03,37.0,47.0,0.0,,0.0,0.0,1,0.0806
CO-05,40.0,43.0,5.0,IND,0.0,0.0,1,0.0041
CO-GOV,50.1,37.8,0.0,,0.0,0.0,1,0.0006
CT-GOV,49.0,36.0,0.0,,0.0,0.0,1,0.8706
FL-13,39.0,41.0,0.0,,0.0,0.0,1,0.3969
FL-22,43.0,45.0,0.0,,0.0,0.0,1,0.9117
FL-25,42.9,32.7,0.0,,0.0,0.0,1,0.2618
FL-27,43.0,46.0,0.0,,0.0,0.0,1,0.0735
FL-28,41.0,45.0,0.0,,0.0,0.0,1,0.0718
FL-GOV,38.23,41.57,1.8,NPA,0.0,0.0,14,0.1504
FL-SEN,36.73,47.8,0.0,,0.0,0.0,3,0.1193
GA-GOV,51.97,46.59,0.0,,0.0,0.0,3,0.5482
GA-SEN,55.38,43.04,0.0,,0.0,0.0,8,0.1306
IA-01,43.0,39.0,0.0,,0.0,0.0,1,0.0002
IA-02,36.0,33.0,0.0,,0.0,0.0,1,0.1727
IA-03,42.0,48.0,0.0,,0.0,0.0,1,0.0844
IA-GOV,50.38,45.25,0.0,,0.0,0.0,4,0.7355
IA-SEN,47.62,47.09,0.0,,0.0,0.0,8,0.5233
ID-SEN,35.63,41.47,0.0,,0.0,0.0,2,0.3071
IL-GOV,54.3,34.0,0.0,,0.0,0.0,1,0.0066
KS-SEN,46.0,54.0,0.0,,0.0,0.0,1,0.0298
KY-06,37.16,37.4,0.0,,0.0,0.0,2,0.5999
KY-SEN,38.0,49.0,0.0,,0.0,0.0,1,0.0118
MA-GOV,53.79,31.4,0.0,,0.0,0.0,6,0.348
MA-SEN,52.51,32.08,0.0,,0.0,0.0,7,0.2607
MD-GOV,49.9,28.0,0.0,,0.0,0.0,1,0.0179
ME-02,42.48,48.76,0.0,,0.0,0.0,2,0.1425
ME-GOV,52.66,39.25,2.78,IND,0.0,0.0,2,0.9403
ME-SEN,54.97,44.98,0.0,,0.0,0.0,2,0.3102
MI-04,47.46,45.22,0.0,,0.0,0.0,3,0.2047
MI-10,44.0,42.0,0.0,,0.0,0.0,1,0.0231
MI-GOV,44.43,35.22,7.18,IND,0.0,0.0,16,0.1214
MI-SEN,45.49,43.13,0.0,,0.0,0.0,13,0.3745
MN-01,41.49,47.93,0.0,,0.0,0.0,2,0.0593
MN-02,45.0,40.0,0.0,,0.0,0.0,1,0.8312
MN-GOV,48.65,38.98,0.0,,0.0,0.0,3,0.2381
MN-SEN,49.71,42.88,0.0,,0.0,0.0,4,0.1291
MO-02,41.0,44.0,0.0,,0.0,0.0,1,0.5117
MS-SEN,39.0,42.0,6.0,IND,0.0,0.0,1,0.1649
MT-01,43.87,44.5,0.0,,0.0,4.37,2,0.5962
MT-SEN,28.92,45.17,15.16,IND,0.0,0.0,3,0.8331
NC-01,44.29,40.94,0.25,LIB,0.0,0.0,3,0.4183
NC-10,37.0,52.0,0.0,,0.0,0.0,1,0.0806
NC-14,40.0,48.0,0.0,,0.0,0.0,1,0.0806
NC-SEN,49.28,40.08,0.81,LIB,0.0,0.0,20,0.1637
NE-01,38.0,45.0,0.0,,0.0,0.0,1,0.3223
NE-02,46.5,40.5,0.0,,0.0,0.0,1,0.0032
NE-GOV,33.0,38.0,12.0,LMN,0.0,0.0,1,0.1469
NE-SEN,47.0,42.8,0.0,,0.0,0.0,3,0.1194
NH-02,49.87,31.71,0.0,,0.0,0.0,6,0.1728
NH-GOV,38.17,44.73,0.0,,0.0,0.0,4,0.5195
NH-SEN,46.63,42.63,0.0,,0.0,0.0,16,0.2018
NJ-02,36.0,46.0,0.0,,0.0,0.0,1,0.0001
NJ-07,47.0,43.0,0.0,,0.0,0.0,1,0.4559
NM-02,43.0,41.0,0.0,,0.0,0.0,1,0.2387
NV-GOV,40.44,42.52,0.0,,0.0,0.0,5,0.0921
NY-01,38.0,41.0,0.0,,0.0,0.0,1,0.0098
NY-04,46.0,41.0,0.0,,0.0,0.0,1,0.0474
NY-17,44.0,39.0,0.0,,0.0,0.0,1,0.0474
