race_code,race_type,state,district,dem_name,rep_name,dem_party,rep_party,incumbent_party,seat_holder,margin,dem_prob,rep_prob,rating,lean,gcb,pres_2024,swing_24_26,rcv,threeway,oth_party,ind_name,ind_pct,ind_prob,same_party,cand2_name,cand1_prob,dem_status,rep_status,poll_dem,poll_rep,poll_count,polling_avg,polling_weight,dem_pct,rep_pct,oth_pct,dem_votes,rep_votes,oth_votes,ind_votes,total_votes
AK-GOV,governor,AK,GOV,Tom Begich,Click Bishop,DEM,REP,,REP,-11.39,27.5,72.5,Lean R,-13.18,3.3,-13.8,2.41,True,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,43.6,54.8,1.6,103082,129581,3783,0,236446
AL-GOV,governor,AL,GOV,Doug Jones,Tommy Tuberville,DEM,REP,,REP,-22.25,1.7,98.3,Safe R,-29.63,3.3,-30.88,8.63,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,34.1,52.6,1,-15.5,0.15,38.88,61.12,0.0,616417,969146,0,0,1585563
AR-GOV,governor,AR,GOV,Fredrick Love,Sarah Huckabee Sanders,DEM,REP,REP,REP,-27.83,0.4,99.6,Safe R,-30.5,3.3,-31.57,3.73,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,36.08,63.92,0.0,302901,536556,0,0,839457
AZ-GOV,governor,AZ,GOV,Katie Hobbs,Andy Biggs,DEM,REP,DEM,DEM,6.25,72.5,27.5,Lean D,-4.25,3.3,-5.59,11.84,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,46.85,37.84,8,9.01,0.233,53.13,46.87,0.0,1260454,1112070,0,0,2372523
CA-GOV,governor,CA,GOV,Xavier Becerra,Steve Hilton,DEM,REP,,DEM,27.51,99.6,0.4,Safe D,23.32,3.3,20.82,6.7,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,63.76,36.24,0.0,7075988,4022555,0,0,11098543
CO-GOV,governor,CO,GOV,Michael Bennet,Barbara Kirkmeyer,DEM,REP,,DEM,19.33,96.8,3.2,Safe D,11.58,3.3,11.29,8.04,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,50.1,37.8,1,12.3,0.15,59.67,40.33,0.0,1333490,901432,0,0,2234922
CT-GOV,governor,CT,GOV,Ned Lamont,Ryan Fazio,DEM,REP,DEM,DEM,18.06,95.8,4.2,Safe D,15.88,3.3,14.76,3.3,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,59.03,40.97,0.0,726763,504377,0,0,1231140
FL-GOV,governor,FL,GOV,David Jolly,Byron Donalds,DEM,REP,,REP,-5.9,28.6,71.4,Lean R,-10.56,3.3,-13.22,7.32,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,35.0,36.26,7,-1.28,0.223,47.05,52.95,0.0,3601681,4053146,0,0,7654826
GA-GOV,governor,GA,GOV,Keisha Lance Bottoms,Rick Jackson,DEM,REP,,REP,1.47,55.6,44.4,Toss-up,-1.71,3.3,-2.21,3.68,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,50.73,49.27,0.0,1864493,1810553,0,0,3675046
HI-GOV,governor,HI,GOV,Josh Green,Gary Cordery,DEM,REP,DEM,DEM,30.23,99.8,0.2,Safe D,25.73,3.3,23.56,6.67,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,65.12,34.88,0.0,235524,126167,0,0,361691
IA-GOV,governor,IA,GOV,Rob Sand,Zach Lahn,DEM,REP,,REP,1.35,55.1,44.9,Toss-up,-12.1,3.3,-13.45,14.8,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,50.68,49.32,0.0,590102,574352,0,0,1164454
ID-GOV,governor,ID,GOV,Terri Pickens,Brad Little,DEM,REP,REP,REP,-45.83,0.0,100.0,Safe R,-36.28,3.3,-37.52,-8.31,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,27.08,72.92,0.0,171587,461955,0,0,633543
IL-GOV,governor,IL,GOV,JB Pritzker,Darren Bailey,DEM,REP,DEM,DEM,16.81,94.6,5.4,Likely D,12.91,3.3,11.14,5.67,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,54.3,34.0,1,20.3,0.15,58.4,41.6,0.0,2309729,1645008,0,0,3954737
KS-GOV,governor,KS,GOV,Ethan Corson,Ty Masterson,DEM,REP,,DEM,-13.39,10.0,90.0,Likely R,-16.26,3.3,-16.41,3.02,False,False,,,0.0,0.0,,,0.0,confirmed,projected,,,0,,0.0,43.3,56.7,0.0,402416,526897,0,0,929314
MA-GOV,governor,MA,GOV,Maura Healey,Mike Minogue,DEM,REP,DEM,DEM,31.23,99.9,0.1,Safe D,27.69,3.3,25.91,5.32,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,54.9,26.78,2,28.12,0.15,65.61,34.39,0.0,1595464,836103,0,0,2431568
MD-GOV,governor,MD,GOV,Wes Moore,Dan Cox,DEM,REP,DEM,DEM,34.78,100.0,0.0,Safe D,30.41,3.3,29.51,5.27,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,49.9,28.0,1,21.9,0.15,67.39,32.61,0.0,1433301,693533,0,0,2126834
ME-GOV,governor,ME,GOV,Hannah Pingree,Robert Charles,DEM,REP,,DEM,9.82,82.6,17.4,Likely D,7.49,3.3,7.09,2.74,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,54.91,45.09,0.0,319569,262393,0,0,581962
MI-GOV,governor,MI,GOV,Jocelyn Benson,John James,DEM,REP,,DEM,9.41,81.6,18.4,Likely D,-0.36,3.3,-1.44,10.85,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,40.99,39.28,11,1.1,0.257,54.7,45.3,0.0,2168635,1795627,0,0,3964262
MN-GOV,governor,MN,GOV,Amy Klobuchar,Kendall Qualls,DEM,REP,,DEM,7.4,76.0,24.0,Likely D,4.94,3.3,4.34,3.05,False,False,,,0.0,0.0,,,0.0,confirmed,projected,,,0,,0.0,53.7,46.3,0.0,1223103,1054641,0,0,2277744
