race_code,round,dem,rep,other,exhausted,eliminated
AK-GOV,1,41.77,50.23,8.0,0.0,
AK-GOV,2,45.13,53.27,0.0,1.6,Other
AK-SEN,1,44.74,47.26,8.0,0.0,
AK-SEN,2,48.1,50.3,0.0,1.6,Other
ME-SEN,1,47.57,47.43,5.0,0.0,
ME-SEN,2,49.67,49.33,0.0,1.0,Other
AK-01,1,42.15,49.85,8.0,0.0,
AK-01,2,45.75,52.65,0.0,1.6,Other
ME-01,1,62.36,32.64,5.0,0.0,
ME-01,2,64.46,34.54,0.0,1.0,Other
ME-02,1,44.67,50.33,5.0,0.0,
ME-02,2,46.77,52.23,0.0,1.0,Other
