race_code,race_type,state,district,dem_name,rep_name,dem_party,rep_party,incumbent_party,seat_holder,margin,dem_prob,rep_prob,rating,lean,gcb,fundamentals,fundraising,candidates,demo_env,pres_2024,swing_24_26,rcv,threeway,oth_party,ind_name,ind_pct,ind_prob,same_party,cand2_name,cand1_prob,dem_status,rep_status,poll_dem,poll_rep,poll_count,polling_avg,polling_weight,dem_funds,rep_funds,ind_funds,dem_pct,rep_pct,oth_pct,dem_votes,rep_votes,oth_votes,ind_votes,total_votes
AK-SEN,senate,AK,SEN,Mary Peltola,Dan Sullivan,DEM,REP,REP,REP,-4.06,42.1,57.9,Toss-up,-12.36,3.14,-5.95,0.21,4.11,-1.06,-13.8,9.74,True,False,,,0.0,0.0,,,0.0,presumptive,confirmed,47.65,45.85,7,0.9,0.223,8661662,6500847,0,47.2,51.2,1.6,111607,121056,3783,0,236446
AL-SEN,senate,AL,SEN,Everett Wess,Barry Moore,DEM,REP,,REP,-26.32,0.6,99.4,Safe R,-27.51,3.14,-26.32,-2.4,0.93,-0.48,-30.88,4.56,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,73770,2980325,0,36.84,63.16,0.0,584146,1001417,0,0,1585563
AR-SEN,senate,AR,SEN,Hallie Shoffner,Tom Cotton,DEM,REP,REP,REP,-29.54,0.2,99.8,Safe R,-29.6,3.14,-29.54,-0.9,-1.67,-0.51,-31.57,2.02,False,False,,,0.0,0.0,,,0.0,presumptive,confirmed,,,0,,0.0,1589764,5406040,0,35.23,64.77,0.0,295727,543730,0,0,839457
CO-SEN,senate,CO,SEN,John Hickenlooper,Mark Baisley,DEM,REP,DEM,DEM,23.56,98.8,1.2,Safe D,13.56,3.14,23.56,3.32,3.55,-0.01,11.29,12.27,False,False,,,0.0,0.0,,,0.0,confirmed,presumptive,,,0,,0.0,6818283,31866,0,61.78,38.22,0.0,1380775,854147,0,0,2234922
DE-SEN,senate,DE,SEN,Chris Coons,Michael Katz,DEM,REP,DEM,DEM,22.97,98.6,1.4,Safe D,15.61,3.14,22.97,2.84,1.67,-0.28,14.84,8.13,False,False,,,0.0,0.0,,,0.0,confirmed,projected,,,0,,0.0,3044649,20211,0,61.49,38.51,0.0,219842,137701,0,0,357542
FL-SEN,senate,FL,SEN,Alexander Vindman,Ashley Moody,DEM,REP,REP,REP,-7.27,24.4,75.6,Likely R,-9.23,3.14,-7.27,-0.02,-1.67,0.51,-13.22,5.95,False,False,,,0.0,0.0,,,0.0,projected,confirmed,,,0,,0.0,8188392,8407064,0,46.37,53.63,0.0,3549231,4105595,0,0,7654826
GA-SEN,senate,GA,SEN,Jon Ossoff,Mike Collins,DEM,REP,DEM,DEM,9.42,81.6,18.4,Likely D,-0.83,3.14,10.79,1.88,6.73,-0.12,-2.21,11.63,False,False,,,0.0,0.0,,,0.0,confirmed,projected,39.54,38.81,5,3.73,0.194,60439613,4880582,0,54.71,45.29,0.0,2010636,1664410,0,0,3675046
IA-SEN,senate,IA,SEN,Josh Turek,Ashley Hinson,DEM,REP,,REP,-3.56,36.7,63.3,Lean R,-8.44,3.14,-3.75,3.19,-0.93,-0.71,-13.45,9.88,False,False,LIB,,0.0,0.0,,,0.0,presumptive,presumptive,41.0,44.0,1,-6.0,0.15,3463099,0,0,46.95,50.42,2.63,546716,587113,30625,0,1164454
ID-SEN,senate,ID,SEN,David Roth,Jim Risch,DEM,REP,REP,REP,-41.65,0.0,100.0,Safe R,-38.39,3.14,-41.65,-2.93,-2.97,-0.49,-37.52,-4.12,False,False,,,0.0,0.0,,,0.0,presumptive,confirmed,,,0,,0.0,8642,2864280,0,29.18,70.82,0.0,184849,448694,0,0,633543
IL-SEN,senate,IL,SEN,Juliana Stratton,Don Tracy,DEM,REP,,DEM,17.97,95.7,4.3,Safe D,14.3,3.14,17.97,0.53,0.0,0.0,11.14,6.83,False,False,,,0.0,0.0,,,0.0,presumptive,projected,,,0,,0.0,4791273,2327334,0,58.99,41.01,0.0,2332710,1622027,0,0,3954737
