race_code,round,dem,rep,other,exhausted,eliminated
AK-GOV,1,40.89,51.11,8.0,0.0,
AK-GOV,2,44.25,54.15,0.0,1.6,Other
AK-SEN,1,43.96,48.04,8.0,0.0,
AK-SEN,2,47.32,51.08,0.0,1.6,Other
ME-SEN,1,46.54,48.46,5.0,0.0,
ME-SEN,2,48.64,50.36,0.0,1.0,Other
AK-01,1,41.13,50.87,8.0,0.0,
AK-01,2,44.73,53.67,0.0,1.6,Other
ME-01,1,61.15,33.85,5.0,0.0,
ME-01,2,63.25,35.75,0.0,1.0,Other
ME-02,1,43.29,51.71,5.0,0.0,
ME-02,2,45.39,53.61,0.0,1.0,Other
