race_code,round,dem,rep,other,exhausted,eliminated
AK-GOV,1,41.64,50.36,8.0,0.0,
AK-GOV,2,45.0,53.4,0.0,1.6,Other
AK-SEN,1,45.24,46.76,8.0,0.0,
AK-SEN,2,48.6,49.8,0.0,1.6,Other
ME-SEN,1,48.11,46.89,5.0,0.0,
ME-SEN,2,50.21,48.79,0.0,1.0,Other
AK-01,1,42.13,49.87,8.0,0.0,
AK-01,2,45.73,52.67,0.0,1.6,Other
ME-01,1,62.32,32.68,5.0,0.0,
ME-01,2,64.42,34.58,0.0,1.0,Other
ME-02,1,44.61,50.39,5.0,0.0,
ME-02,2,46.71,52.29,0.0,1.0,Other
