race_code,round,dem,rep,other,exhausted,eliminated
AK-GOV,1,40.89,51.11,8.0,0.0,
AK-GOV,2,44.25,54.15,0.0,1.6,Other
AK-SEN,1,43.95,48.05,8.0,0.0,
AK-SEN,2,47.31,51.09,0.0,1.6,Other
ME-SEN,1,46.54,48.46,5.0,0.0,
ME-SEN,2,48.64,50.36,0.0,1.0,Other
AK-01,1,41.2,50.8,8.0,0.0,
AK-01,2,44.8,53.6,0.0,1.6,Other
ME-01,1,61.14,33.86,5.0,0.0,
ME-01,2,63.24,35.76,0.0,1.0,Other
ME-02,1,43.28,51.72,5.0,0.0,
ME-02,2,45.38,53.62,0.0,1.0,Other
