race_code,round,dem,rep,other,exhausted,eliminated
AK-GOV,1,41.46,50.54,8.0,0.0,
AK-GOV,2,44.82,53.58,0.0,1.6,Other
AK-SEN,1,45.07,46.93,8.0,0.0,
AK-SEN,2,48.43,49.97,0.0,1.6,Other
ME-SEN,1,47.94,47.06,5.0,0.0,
ME-SEN,2,50.04,48.96,0.0,1.0,Other
AK-01,1,41.93,50.07,8.0,0.0,
AK-01,2,45.53,52.87,0.0,1.6,Other
ME-01,1,62.12,32.88,5.0,0.0,
ME-01,2,64.22,34.78,0.0,1.0,Other
ME-02,1,45.11,49.89,5.0,0.0,
ME-02,2,47.21,51.79,0.0,1.0,Other
