race_code,race_type,state,district,dem_name,rep_name,dem_party,rep_party,incumbent_party,seat_holder,margin,dem_prob,rep_prob,rating,lean,gcb,pres_2024,swing_24_26,rcv,threeway,oth_party,ind_name,ind_pct,ind_prob,same_party,cand2_name,cand1_prob,dem_status,rep_status,poll_dem,poll_rep,poll_count,polling_avg,polling_weight,dem_pct,rep_pct,oth_pct,dem_votes,rep_votes,oth_votes,ind_votes,total_votes
AK-GOV,governor,AK,GOV,Tom Begich,Click Bishop,DEM,REP,,REP,-10.34,28.4,71.6,Lean R,-13.18,3.72,-13.8,3.46,True,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,44.11,54.29,1.6,104304,128359,3783,0,236446
AL-GOV,governor,AL,GOV,Doug Jones,Tommy Tuberville,DEM,REP,,REP,-21.89,1.8,98.2,Safe R,-29.63,3.72,-30.88,8.99,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,34.1,52.6,1,-15.5,0.15,39.06,60.94,0.0,619248,966315,0,0,1585563
AR-GOV,governor,AR,GOV,Fredrick Love,Sarah Huckabee Sanders,DEM,REP,REP,REP,-27.41,0.4,99.6,Safe R,-30.5,3.72,-31.57,4.15,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,36.29,63.71,0.0,304664,534793,0,0,839457
AZ-GOV,governor,AZ,GOV,Katie Hobbs,Andy Biggs,DEM,REP,DEM,DEM,5.89,71.4,28.6,Lean D,-4.25,3.72,-5.59,11.47,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,43.26,37.22,9,6.04,0.242,52.94,47.06,0.0,1256074,1116449,0,0,2372523
CA-GOV,governor,CA,GOV,Xavier Becerra,Steve Hilton,DEM,REP,,DEM,27.93,99.6,0.4,Safe D,23.32,3.72,20.82,7.12,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,63.97,36.03,0.0,7099295,3999248,0,0,11098543
CO-GOV,governor,CO,GOV,Michael Bennet,Barbara Kirkmeyer,DEM,REP,,DEM,19.69,97.0,3.0,Safe D,11.58,3.72,11.29,8.4,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,50.1,37.8,1,12.3,0.15,59.84,40.16,0.0,1337479,897442,0,0,2234922
CT-GOV,governor,CT,GOV,Ned Lamont,Ryan Fazio,DEM,REP,DEM,DEM,18.48,96.2,3.8,Safe D,15.88,3.72,14.76,3.72,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,59.24,40.76,0.0,729349,501791,0,0,1231140
FL-GOV,governor,FL,GOV,David Jolly,Byron Donalds,DEM,REP,,REP,-5.98,28.3,71.7,Lean R,-10.56,3.72,-13.22,7.24,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,38.81,42.32,10,-3.52,0.25,47.01,52.99,0.0,3598505,4056321,0,0,7654826
GA-GOV,governor,GA,GOV,Keisha Lance Bottoms,Rick Jackson,DEM,REP,,REP,1.89,57.2,42.8,Toss-up,-1.71,3.72,-2.21,4.1,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,50.94,49.06,0.0,1872211,1802835,0,0,3675046
HI-GOV,governor,HI,GOV,Josh Green,Gary Cordery,DEM,REP,DEM,DEM,30.65,99.8,0.2,Safe D,25.73,3.72,23.56,7.09,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,65.33,34.67,0.0,236283,125407,0,0,361691
IA-GOV,governor,IA,GOV,Rob Sand,Zach Lahn,DEM,REP,,REP,1.77,56.7,43.3,Toss-up,-12.1,3.72,-13.45,15.22,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,50.89,49.11,0.0,592548,571907,0,0,1164454
ID-GOV,governor,ID,GOV,Terri Pickens,Brad Little,DEM,REP,REP,REP,-45.41,0.0,100.0,Safe R,-36.28,3.72,-37.52,-7.89,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,27.29,72.71,0.0,172918,460625,0,0,633543
IL-GOV,governor,IL,GOV,JB Pritzker,Darren Bailey,DEM,REP,DEM,DEM,17.17,95.0,5.0,Likely D,12.91,3.72,11.14,6.03,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,54.3,34.0,1,20.3,0.15,58.58,41.42,0.0,2316788,1637949,0,0,3954737
