race_code,round,dem,rep,other,exhausted,eliminated
AK-GOV,1,43.02,48.98,8.0,0.0,
AK-GOV,2,46.38,52.02,0.0,1.6,Other
AK-SEN,1,45.06,46.94,8.0,0.0,
AK-SEN,2,48.42,49.98,0.0,1.6,Other
ME-01,1,62.17,32.83,5.0,0.0,
ME-01,2,64.27,34.73,0.0,1.0,Other
ME-02,1,45.07,49.93,5.0,0.0,
ME-02,2,47.17,51.83,0.0,1.0,Other
