race_code,race_type,state,district,dem_name,rep_name,dem_party,rep_party,incumbent_party,seat_holder,margin,dem_prob,rep_prob,rating,lean,gcb,fundamentals,fundraising,candidates,demo_env,pres_2024,swing_24_26,rcv,threeway,oth_party,ind_name,ind_pct,ind_prob,same_party,cand2_name,cand1_prob,dem_status,rep_status,poll_dem,poll_rep,poll_count,polling_avg,polling_weight,dem_funds,rep_funds,ind_funds,dem_coh,rep_coh,ind_coh,dem_outside,rep_outside,dem_spent,rep_spent,ind_spent,dem_small,rep_small,ind_small,dem_pac,rep_pac,ind_pac,dem_self,rep_self,ind_self,dem_debt,rep_debt,ind_debt,dem_pct,rep_pct,oth_pct,dem_votes,rep_votes,oth_votes,ind_votes,total_votes
ME-GOV,governor,ME,GOV,Hannah Pingree,Robert Charles,DEM,REP,,DEM,11.84,87.5,12.5,Likely D,7.36,5.28,11.67,0.0,0.0,-0.97,7.09,4.76,False,False,IND,Rick Bennett,3.21,0.0,,,0.0,confirmed,confirmed,52.17,38.68,3,13.48,0.183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.13,42.66,0.0,314999,248283,0,18681,581962
MI-GOV,governor,MI,GOV,Jocelyn Benson,John James,DEM,REP,,DEM,12.12,88.1,11.9,Likely D,-0.43,5.28,14.41,0.21,9.97,-0.63,-1.44,13.56,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,45.32,38.9,19,6.59,0.289,5958887,4492470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.06,43.94,0.0,2222423,1741838,0,0,3964262
MN-GOV,governor,MN,GOV,Amy Klobuchar,Mike Lindell,DEM,REP,,DEM,11.95,87.8,12.2,Likely D,4.83,5.28,10.86,1.59,-0.12,-0.72,4.34,7.61,False,False,,,0.0,0.0,,,0.0,presumptive,projected,48.65,38.98,3,9.67,0.15,9312380,1078103,0,4480911,87680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.98,44.02,0.0,1275020,1002724,0,0,2277744
NE-GOV,governor,NE,GOV,Lynne Walz,Jim Pillen,DEM,REP,REP,REP,-13.76,9.1,90.9,Likely R,-20.91,5.28,-19.36,0.0,-3.25,-0.48,-20.84,7.09,False,False,IND,Brett Lindstrom,12.0,0.0,,,0.0,confirmed,confirmed,33.0,38.0,1,-8.0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.95,50.05,0.0,251597,331853,0,79561,663011
NH-GOV,governor,NH,GOV,Cinde Warmington,Kelly Ayotte,DEM,REP,REP,REP,-11.79,12.6,87.4,Likely R,3.63,5.28,-13.05,-1.31,-19.79,-0.86,2.82,-14.61,False,False,,,0.0,0.0,,,0.0,confirmed,presumptive,38.17,44.73,4,-6.56,0.175,606192,3694856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.11,55.89,0.0,255085,323247,0,0,578332
NM-GOV,governor,NM,GOV,Deb Haaland,Gregg Hull,DEM,REP,,DEM,8.5,79.6,20.4,Likely D,7.41,5.28,9.37,1.95,-6.39,1.12,6.14,2.36,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,46.0,45.0,1,4.0,0.163,13910580,987856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.25,45.75,0.0,350652,295725,0,0,646377
NV-GOV,governor,NV,GOV,Aaron Ford,Joe Lombardo,DEM,REP,REP,REP,2.83,60.9,39.1,Lean D,-1.57,5.28,5.43,0.47,0.85,0.4,-3.15,5.99,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,43.14,49.05,10,-4.94,0.25,4285307,2275075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.42,48.58,0.0,534262,504806,0,0,1039067
NY-GOV,governor,NY,GOV,Kathy Hochul,Bruce Blakeman,DEM,REP,DEM,DEM,13.91,91.2,8.8,Likely D,15.56,5.28,13.63,0.16,-7.5,0.13,12.68,1.22,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,49.35,37.41,16,12.56,0.28,16594119,13445025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.95,43.05,0.0,3310963,2502536,0,0,5813499
OH-GOV,governor,OH,GOV,Amy Acton,Vivek Ramaswamy,DEM,REP,,REP,-4.38,33.5,66.5,Lean R,-10.38,5.28,-6.27,-0.48,0.0,-0.69,-11.31,6.93,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,47.52,46.9,17,0.36,0.283,15928993,30306297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.81,52.19,0.0,1929397,2106115,0,0,4035512
OK-GOV,governor,OK,GOV,Cyndi Munson,Gentner Drummond,DEM,REP,,REP,-30.98,0.1,99.9,Safe R,-34.86,5.28,-30.98,0.0,-0.7,-0.7,-34.95,3.97,False,False,,,0.0,0.0,,,0.0,confirmed,projected,,,0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.51,65.49,0.0,378303,717920,0,0,1096222
OR-GOV,governor,OR,GOV,Tina Kotek,Christine Drazan,DEM,REP,DEM,DEM,5.69,71.0,29.0,Lean D,15.18,5.28,6.71,0.0,-13.29,-0.46,14.89,-9.2,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,44.2,47.13,3,-0.1,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.85,47.15,0.0,830615,741159,0,0,1571774
PA-GOV,governor,PA,GOV,Josh Shapiro,Stacy Garrity,DEM,REP,DEM,DEM,17.27,95.3,4.7,Safe D,-0.99,5.28,17.33,1.95,11.61,-0.53,-1.75,19.02,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,52.77,35.68,11,17.09,0.257,34960533,2545436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.63,41.37,0.0,2886861,2036757,0,0,4923617
RI-GOV,governor,RI,GOV,Helena Foulkes,Elaine Pelino,DEM,REP,,DEM,20.31,97.6,2.4,Safe D,15.75,5.28,20.83,0.0,0.0,-0.2,14.16,6.15,False,False,,,0.0,0.0,,,0.0,presumptive,projected,38.59,21.21,2,17.38,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.16,39.84,0.0,216172,143176,0,0,359348
SC-GOV,governor,SC,GOV,Jermaine Johnson,Alan Wilson,DEM,REP,,REP,-10.31,15.8,84.2,Likely R,-16.61,5.28,-10.17,1.47,0.07,-0.39,-18.12,7.81,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,37.0,45.0,1,-11.0,0.169,753609,62585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.84,55.16,0.0,799870,983828,0,0,1783698
SD-GOV,governor,SD,GOV,Dan Ahlers,Larry Rhoden,DEM,REP,REP,REP,-25.79,0.6,99.4,Safe R,-29.41,5.28,-25.79,0.0,-0.64,-1.02,-29.98,4.19,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.11,62.89,0.0,110751,187722,0,0,298473
TN-GOV,governor,TN,GOV,Jerri Green,Marsha Blackburn,DEM,REP,,REP,-20.71,2.2,97.8,Safe R,-28.6,5.28,-20.13,0.0,3.73,-0.54,-30.12,9.42,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,27.0,51.0,2,-24.0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.65,60.35,0.0,850334,1294426,0,0,2144759
TX-GOV,governor,TX,GOV,Gina Hinojosa,Greg Abbott,DEM,REP,REP,REP,-8.67,19.9,80.1,Likely R,-11.93,5.28,-10.53,-1.58,-3.33,1.04,-13.88,5.2,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,44.63,48.81,19,-4.17,0.289,8589462,71434049,0,3002416,67461299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.66,54.34,0.0,3645324,4337845,0,0,7983170
VT-GOV,governor,VT,GOV,Amanda Janoo,Phil Scott,DEM,REP,REP,REP,-22.65,1.4,98.6,Safe R,33.44,5.28,-24.81,0.0,-62.58,-0.95,32.77,-55.42,False,False,,,0.0,0.0,,,0.0,projected,confirmed,30.95,43.32,2,-12.37,0.174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.68,61.32,0.0,100017,158578,0,0,258595
WI-GOV,governor,WI,GOV,Francesca Hong,Tom Tiffany,DEM,REP,,DEM,3.47,63.2,36.8,Lean D,-0.43,5.28,4.65,0.18,0.28,-0.66,-0.87,4.34,False,False,,,0.0,0.0,,,0.0,projected,presumptive,46.36,43.45,3,2.03,0.178,13951,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.74,48.26,0.0,1239602,1156440,0,0,2396043
WY-GOV,governor,WY,GOV,Kenneth Casner,Megan Degenfelder,DEM,REP,,REP,-39.62,0.0,100.0,Safe R,-46.77,5.28,-39.62,0.0,2.51,-0.64,-46.96,7.34,False,False,,,0.0,0.0,,,0.0,presumptive,presumptive,,,0,,0.0,0,5226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.19,69.81,0.0,56856,131477,0,0,188334
AK-SEN,senate,AK,SEN,Mary Peltola,Dan Sullivan,DEM,REP,REP,REP,-1.87,45.0,55.0,Toss-up,-11.41,5.28,-2.66,0.42,4.11,-1.06,-13.8,11.93,True,False,,,0.0,0.0,,,0.0,presumptive,confirmed,48.47,47.4,13,0.67,0.268,18545132,9136967,0,4636755,7295069,0,1667088,5165014,13908377,3932803,0,6750626,558386,0,603646,1998758,0,0,0,0,0,0,0,45.06,46.94,8.0,106543,110988,18916,0,236446
AL-SEN,senate,AL,SEN,Everett Wess,Barry Moore,DEM,REP,,REP,-22.87,1.3,98.7,Safe R,-26.81,5.28,-24.28,-3.2,0.93,-0.48,-30.88,8.01,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,32.0,47.0,1,-15.0,0.152,83341,3787330,0,-10011,627788,0,3019,17107589,94747,3284673,0,4247,346554,0,0,881598,0,70643,50000,0,0,360928,0,38.57,61.43,0.0,611493,974070,0,0,1585563
AR-SEN,senate,AR,SEN,Hallie Shoffner,Tom Cotton,DEM,REP,REP,REP,-23.88,1.0,99.0,Safe R,-29.22,5.28,-26.98,-0.87,-1.67,-0.51,-31.57,7.69,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,42.86,46.25,2,-6.27,0.15,2269114,6233117,0,863578,9931885,0,0,3244245,1405536,3752101,0,807603,552197,0,20060,1191500,0,0,0,0,0,73959,0,38.06,61.94,0.0,319517,519940,0,0,839457
CO-SEN,senate,CO,SEN,John Hickenlooper,Mark Baisley,DEM,REP,DEM,DEM,24.77,99.2,0.8,Safe D,13.1,5.28,24.77,2.84,3.55,-0.01,11.29,13.47,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,8119380,138147,0,2083870,50021,0,510004,0,7471143,88913,0,1302169,28371,0,958273,999,0,0,2200,0,0,0,0,62.38,37.62,0.0,1394225,840697,0,0,2234922
DE-SEN,senate,DE,SEN,Chris Coons,Michael Katz,DEM,REP,DEM,DEM,24.86,99.2,0.8,Safe D,15.57,5.28,24.86,2.63,1.67,-0.28,14.84,10.02,False,False,,,0.0,0.0,,,0.0,presumptive,presumptive,,,0,,0.0,3940137,70152,0,4705684,38004,0,0,0,1419652,32148,0,52510,3182,0,1310377,300,0,0,54260,0,0,54250,0,62.43,37.57,0.0,223216,134327,0,0,357542
FL-SEN,senate,FL,SEN,Alexander Vindman,Ashley Moody,DEM,REP,REP,REP,-5.01,31.3,68.7,Lean R,-8.77,5.28,-4.38,0.26,-1.67,0.51,-13.22,8.21,False,False,,,0.0,0.0,,,0.0,presumptive,presumptive,40.04,49.3,4,-9.25,0.175,16273862,11259074,0,7253859,8482821,0,26675,559495,9020003,2776253,0,10039367,1520356,0,216105,2083000,0,20,0,0,2517,0,0,47.49,52.51,0.0,3635469,4019357,0,0,7654826
GA-SEN,senate,GA,SEN,Jon Ossoff,Mike Collins,DEM,REP,DEM,DEM,12.32,88.5,11.5,Likely D,-0.87,5.28,12.72,1.71,6.73,-0.12,-2.21,14.53,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,53.98,43.02,10,11.17,0.25,77279766,7409350,0,42587451,2079981,0,906052,1599198,39682882,5932539,0,39110515,2085895,0,931316,495632,0,0,65000,0,0,461916,0,56.16,43.84,0.0,2063952,1611094,0,0,3675046
IA-SEN,senate,IA,SEN,Josh Turek,Ashley Hinson,DEM,REP,,REP,-2.67,39.8,60.2,Lean R,-7.43,5.28,-3.88,-0.09,-0.93,-0.71,-13.45,10.78,False,False,LIB,,0.0,0.0,,,0.0,confirmed,confirmed,46.43,47.28,9,-0.94,0.242,6276527,10217845,0,2362314,6749491,0,12597639,4658175,3914213,5396429,0,2726556,1052135,0,440127,2232367,0,0,0,0,0,0,0,47.39,49.98,2.63,551804,582025,30625,0,1164454
ID-SEN,senate,ID,SEN,(No Democrat),Jim Risch,DEM,REP,REP,REP,-27.1,0.4,99.6,Safe R,-32.31,5.28,-30.33,-1.14,-1.67,-0.49,-37.52,10.42,False,True,IND,Todd Achilles,36.45,0.4,,,0.0,,confirmed,30.95,35.94,4,-7.99,0.212,0,3357516,692245,0,3535956,194226,0,0,0,2241925,506311,0,139910,115721,0,959329,10000,0,0,10500,0,0,0,0.0,63.55,0.0,0,402629,0,230914,633543
IL-SEN,senate,IL,SEN,Juliana Stratton,Don Tracy,DEM,REP,,DEM,20.73,97.8,2.2,Safe D,15.14,5.28,20.73,0.32,0.0,0.0,11.14,9.6,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,5906599,2459890,0,1107958,1512424,0,10437456,11068156,4798641,947466,0,1182892,27050,0,426634,12325,0,0,2000000,0,0,2000000,0,60.37,39.63,0.0,2387373,1567364,0,0,3954737
KS-SEN,senate,KS,SEN,Adam Hamilton,Roger Marshall,DEM,REP,REP,REP,-10.78,14.7,85.3,Likely R,-15.21,5.28,-11.44,0.01,-1.09,-0.43,-16.41,5.63,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,43.2,47.03,3,-6.83,0.2,4169078,4009075,0,1730621,5388078,0,0,229501,2438457,326015,0,767189,151384,0,17500,1555250,0,50050,0,0,50000,0,0,44.61,55.39,0.0,414551,514763,0,0,929314
KY-SEN,senate,KY,SEN,Charles Booker,Andy Barr,DEM,REP,,REP,-28.89,0.2,99.8,Safe R,-30.07,5.28,-31.26,-0.86,-4.86,-0.75,-31.03,2.13,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,38.0,49.0,1,-14.0,0.15,1099509,9981055,0,309623,2305546,0,8306596,6980575,789887,11368587,0,654554,729552,0,24750,1995311,0,0,0,0,89868,0,0,35.55,64.45,0.0,516284,935885,0,0,1452169
LA-SEN,senate,LA,SEN,Jamie Davis,Julia Letlow,DEM,REP,,REP,-23.98,1.0,99.0,Safe R,-21.43,5.28,-23.98,-0.45,-7.1,-0.28,-22.36,-1.62,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,1983548,6210122,0,479104,1427072,0,10861766,12093658,1504444,4783049,0,1699034,127995,0,0,824000,0,10000,0,0,10000,0,0,38.01,61.99,0.0,533991,870892,0,0,1404882
MA-SEN,senate,MA,SEN,Ed Markey,John Deaton,DEM,REP,DEM,DEM,32.88,99.9,0.1,Safe D,29.18,5.28,36.44,0.66,1.67,-0.34,25.91,6.97,False,False,,,0.0,0.0,,,0.0,presumptive,presumptive,52.51,32.08,7,20.45,0.223,4848657,1498561,0,2227617,726604,0,0,1482275,4431727,771958,0,757410,61944,0,548650,425,0,0,1053414,0,0,1005000,0,66.44,33.56,0.0,1615550,816018,0,0,2431568
ME-SEN,senate,ME,SEN,Troy Jackson,Susan Collins,DEM,REP,REP,REP,0.28,51.1,48.9,Toss-up,8.55,5.28,-0.69,0.0,-13.55,-0.97,7.09,-6.81,False,False,,,0.0,0.0,,,0.0,projected,confirmed,48.83,44.9,4,2.6,0.233,0,16169827,0,0,11038115,0,2385916,7428407,0,7708021,0,0,1425763,0,0,1263550,0,0,0,0,0,0,0,50.14,49.86,0.0,291791,290171,0,0,581962
MI-SEN,senate,MI,SEN,Abdul El-Sayed,Mike Rogers,DEM,REP,,DEM,5.19,69.3,30.7,Lean D,2.96,5.28,7.76,-0.29,0.44,-0.63,-1.44,6.63,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,43.55,44.9,18,-1.23,0.286,14528336,10898177,0,2552763,4473237,0,5174961,39230240,11975573,6680643,0,4143279,2220167,0,71845,849227,0,14000,0,0,0,0,0,52.59,47.41,0.0,2084936,1879326,0,0,3964262
MN-SEN,senate,MN,SEN,Peggy Flanagan,Michele Tafoya,DEM,REP,,DEM,10.27,84.1,15.9,Likely D,6.73,5.28,11.23,-0.06,0.0,-0.72,4.34,5.92,False,False,,,0.0,0.0,,,0.0,projected,presumptive,49.71,42.88,4,4.82,0.175,6516273,5292553,0,1058604,1333066,0,1680564,7248554,5457669,3959487,0,2913200,2435583,0,176917,229000,0,7000,7878,0,0,294847,0,55.13,44.87,0.0,1255784,1021960,0,0,2277744
MS-SEN,senate,MS,SEN,Scott Colom,Cindy Hyde-Smith,DEM,REP,REP,REP,-13.27,9.8,90.2,Likely R,-21.48,5.28,-14.2,-0.25,2.62,-0.37,-23.15,9.87,False,False,IND,Ty Pinkins,6.0,0.0,,,0.0,confirmed,confirmed,39.0,42.0,1,-6.0,0.15,2384921,3825455,98038,847046,2535896,5352,1085602,98645,1537875,1759323,98301,351461,98642,64618,312330,1182050,0,25193,0,0,61083,60000,0,40.76,53.24,0.0,350389,457639,0,51576,859605
MT-SEN,senate,MT,SEN,Alani Bankhead,Kurt Alme,DEM,REP,,REP,-24.53,0.8,99.2,Safe R,-13.86,5.28,-9.23,0.36,0.0,-1.01,-20.58,-3.95,False,True,IND,Seth Bodnar,14.23,0.0,,,0.0,confirmed,confirmed,29.54,44.7,6,-16.15,0.252,58829,1984861,3238151,21485,1450719,977779,5394980,3314938,37011,534142,2260371,18727,88310,369366,6627,639500,93050,6522,0,0,0,0,0,28.79,53.32,3.66,121500,225048,15448,60078,422074
NC-SEN,senate,NC,SEN,Roy Cooper,Michael Whatley,DEM,REP,,REP,5.41,70.1,29.9,Lean D,-2.8,5.28,4.7,0.62,1.9,-0.3,-3.27,8.67,False,False,GRN,,0.0,0.0,,,0.0,confirmed,confirmed,50.45,39.34,25,10.79,0.302,34975789,11272504,0,20717567,3461698,0,3170575,13556533,14258222,7810806,0,4748620,1775437,0,820563,936330,0,0,0,0,0,46928,0,51.72,46.41,1.87,2062207,1850695,74566,0,3987467
NE-SEN,senate,NE,SEN,(No Democrat),Pete Ricketts,DEM,REP,REP,REP,-4.6,32.7,67.3,Lean R,-19.14,5.28,-6.21,-0.5,8.63,-0.48,-20.84,16.24,False,True,IND,Dan Osborn,47.7,32.7,,,0.0,,confirmed,47.0,42.8,3,1.2,0.15,0,11233507,5751951,0,6910970,2421487,785514,1732682,0,4809506,3393630,0,232136,2195423,0,1701815,139868,0,5295888,0,0,0,0,0.0,52.3,0.0,0,346746,0,316265,663011
NH-SEN,senate,NH,SEN,Chris Pappas,John E. Sununu,DEM,REP,,DEM,7.88,77.8,22.2,Likely D,-0.02,5.28,9.31,0.71,4.2,-0.86,2.82,5.06,False,False,,,0.0,0.0,,,0.0,presumptive,presumptive,46.63,42.63,16,4.2,0.28,13371607,3662252,0,5183321,2672646,0,130636,4537495,8595871,989605,0,4138690,395965,0,1045873,462000,0,0,0,0,0,0,0,53.94,46.06,0.0,311949,266383,0,0,578332
