race_code,poll_dem,poll_rep,poll_oth,poll_oth_party,poll_dem2,poll_rep2,poll_count,poll_recency
AK-01,39.51,46.77,0.0,,0.0,0.0,4,0.5117
AK-GOV,46.99,37.94,0.0,,0.0,6.88,3,0.1696
AK-SEN,48.47,47.4,0.0,,14.38,14.91,13,0.2126
AL-02,45.09,45.55,0.0,,0.0,0.0,2,0.587
AL-GOV,40.99,49.01,0.0,,0.0,0.0,2,0.2628
AL-SEN,32.0,47.0,0.0,,0.0,0.0,1,0.5236
AR-02,46.5,42.0,0.0,,0.0,0.0,1,0.1194
AR-SEN,42.86,46.25,0.0,,0.0,0.0,2,0.3696
AZ-01,42.71,42.94,0.0,,0.0,0.0,2,0.002
AZ-02,41.0,44.0,7.0,LIB,0.0,0.0,1,0.2872
AZ-06,46.96,44.87,0.0,,0.0,0.0,3,0.0988
AZ-GOV,50.0,43.89,0.64,IND,0.0,0.0,12,0.1467
CA-22,48.0,44.0,0.0,,0.0,0.0,1,0.3299
CA-48,48.0,46.0,0.0,,0.0,0.0,1,0.5612
CA-GOV,57.29,33.73,0.0,,0.0,0.0,4,0.2802
CO-03,45.0,46.0,0.0,,0.0,0.0,1,0.691
CO-05,43.99,45.0,0.01,IND,0.0,0.0,2,0.3307
CO-GOV,50.1,37.8,0.0,,0.0,0.0,1,0.0002
CT-GOV,49.61,31.46,0.0,,0.0,0.0,2,0.6089
FL-08,35.0,44.0,0.0,,0.0,0.0,1,0.6156
FL-11,41.8,42.1,0.0,,0.0,0.0,1,0.8123
FL-13,42.02,46.86,1.78,IND,0.0,0.0,3,0.6891
FL-14,46.2,37.5,0.0,,0.0,0.0,1,0.5743
FL-22,43.0,45.0,0.0,,0.0,0.0,1,0.3618
FL-25,42.9,32.7,0.0,,0.0,0.0,1,0.1039
FL-27,43.0,46.0,0.0,,0.0,0.0,1,0.0292
FL-28,41.0,45.0,0.0,,0.0,0.0,1,0.0285
FL-GOV,38.12,42.8,0.52,NPA,0.0,0.0,16,0.1599
FL-SEN,40.04,49.3,0.0,,0.0,0.0,4,0.1859
GA-GOV,50.2,45.86,0.0,,0.0,0.0,7,0.4351
GA-SEN,53.98,43.02,0.0,,0.0,0.0,10,0.1327
IA-01,40.0,35.0,11.0,IND,0.0,0.0,2,0.2939
IA-02,38.62,36.14,0.0,,0.0,0.0,2,0.3493
IA-03,42.0,48.0,0.0,,0.0,0.0,1,0.0335
IA-GOV,49.43,44.02,0.0,,0.0,0.0,5,0.4159
IA-SEN,46.43,47.28,0.0,,0.0,0.0,9,0.2859
ID-01,34.89,45.01,5.98,IND,0.0,0.0,2,0.6867
ID-GOV,29.0,50.5,5.0,IND,0.0,0.0,1,0.8123
ID-SEN,30.95,35.94,3.25,IND,0.0,0.0,4,0.5083
IL-04,34.0,15.0,9.0,IND,0.0,0.0,1,0.8909
IL-GOV,54.3,34.0,0.0,,0.0,0.0,1,0.0026
IN-05,46.0,48.0,0.0,,0.0,0.0,1,0.6447
KS-SEN,43.2,47.03,0.0,,0.0,0.0,3,0.5201
KY-06,44.9,44.95,0.0,,0.0,0.0,3,0.4295
KY-SEN,38.0,49.0,0.0,,0.0,0.0,1,0.0047
MA-GOV,53.79,31.4,0.0,,0.0,0.0,6,0.1381
MA-SEN,52.51,32.08,0.0,,0.0,0.0,7,0.1035
MD-GOV,58.0,31.0,0.0,,0.0,0.0,1,0.8909
