race_code,race_type,state,district,dem_name,rep_name,dem_party,rep_party,incumbent_party,seat_holder,margin,dem_prob,rep_prob,rating,lean,gcb,pres_2024,swing_24_26,rcv,threeway,oth_party,ind_name,ind_pct,ind_prob,same_party,cand2_name,cand1_prob,dem_status,rep_status,poll_dem,poll_rep,poll_count,polling_avg,polling_weight,dem_pct,rep_pct,oth_pct,dem_votes,rep_votes,oth_votes,ind_votes,total_votes
AK-GOV,governor,AK,GOV,Tom Begich,Click Bishop,DEM,REP,,REP,-4.06,42.4,57.6,Toss-up,-13.18,3.26,-13.8,9.73,True,False,,,0.0,0.0,,,0.0,confirmed,confirmed,58.81,41.14,4,17.67,0.175,47.2,51.2,1.6,111604,121059,3783,0,236446
AL-GOV,governor,AL,GOV,Doug Jones,Tommy Tuberville,DEM,REP,,REP,-22.32,1.6,98.4,Safe R,-29.63,3.26,-30.88,8.56,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,34.1,52.6,1,-18.5,0.15,38.84,61.16,0.0,615815,969748,0,0,1585563
AR-GOV,governor,AR,GOV,Fredrick Love,Sarah Huckabee Sanders,DEM,REP,REP,REP,-27.36,0.4,99.6,Safe R,-30.5,3.26,-31.57,4.2,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,36.32,63.68,0.0,304873,534583,0,0,839457
AZ-GOV,governor,AZ,GOV,Katie Hobbs,Andy Biggs,DEM,REP,DEM,DEM,5.43,69.8,30.2,Lean D,-4.25,3.26,-5.59,11.02,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,45.37,38.56,8,6.809999999999995,0.233,52.72,47.28,0.0,1250726,1121797,0,0,2372523
CA-GOV,governor,CA,GOV,Xavier Becerra,Steve Hilton,DEM,REP,,DEM,26.58,99.4,0.6,Safe D,23.32,3.26,20.82,5.77,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,63.29,36.71,0.0,7024380,4074164,0,0,11098543
CO-GOV,governor,CO,GOV,Michael Bennet,Barbara Kirkmeyer,DEM,REP,,DEM,19.31,96.7,3.3,Safe D,11.58,3.26,11.29,8.01,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,50.1,37.8,1,12.300000000000004,0.15,59.65,40.35,0.0,1333205,901717,0,0,2234922
CT-GOV,governor,CT,GOV,Ned Lamont,Ryan Fazio,DEM,REP,DEM,DEM,16.6,94.4,5.6,Likely D,15.88,3.26,14.76,1.84,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,50.0,42.0,1,8.0,0.15,58.3,41.7,0.0,717733,513407,0,0,1231140
FL-GOV,governor,FL,GOV,David Jolly,Byron Donalds,DEM,REP,,REP,-7.89,22.6,77.4,Likely R,-10.56,3.26,-13.22,5.34,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,34.95,43.24,7,-8.29,0.223,46.06,53.94,0.0,3525560,4129266,0,0,7654826
GA-GOV,governor,GA,GOV,Keisha Lance Bottoms,Burt Jones,DEM,REP,,REP,-4.31,34.0,66.0,Lean R,-1.71,3.26,-2.21,-2.1,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,47.85,52.15,0.0,1758407,1916639,0,0,3675046
HI-GOV,governor,HI,GOV,Josh Green,Gary Cordery,DEM,REP,DEM,DEM,30.65,99.8,0.2,Safe D,25.73,3.26,23.56,7.09,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,65.33,34.67,0.0,236283,125407,0,0,361691
IA-GOV,governor,IA,GOV,Rob Sand,Zach Lahn,DEM,REP,,REP,2.02,57.7,42.3,Toss-up,-12.1,3.26,-13.45,15.47,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,51.01,48.99,0.0,594003,570451,0,0,1164454
ID-GOV,governor,ID,GOV,Terri Pickens,Brad Little,DEM,REP,REP,REP,-45.38,0.0,100.0,Safe R,-36.28,3.26,-37.52,-7.86,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,27.31,72.69,0.0,173013,460530,0,0,633543
IL-GOV,governor,IL,GOV,JB Pritzker,Darren Bailey,DEM,REP,DEM,DEM,16.77,94.6,5.4,Likely D,12.91,3.26,11.14,5.64,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,54.3,34.0,1,20.299999999999997,0.15,58.39,41.61,0.0,2309056,1645680,0,0,3954737
KS-GOV,governor,KS,GOV,Ethan Corson,Vicki Schmidt,DEM,REP,,DEM,-14.85,7.8,92.2,Likely R,-16.26,3.26,-16.41,1.56,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,42.57,57.43,0.0,395648,533666,0,0,929314
MA-GOV,governor,MA,GOV,Maura Healey,Mike Minogue,DEM,REP,DEM,DEM,30.54,99.8,0.2,Safe D,27.69,3.26,25.91,4.63,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,48.96,27.15,3,21.810000000000002,0.15,65.27,34.73,0.0,1587057,844510,0,0,2431568
MD-GOV,governor,MD,GOV,Wes Moore,Dan Cox,DEM,REP,DEM,DEM,34.58,100.0,0.0,Safe D,30.41,3.26,29.51,5.07,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,49.33,29.04,2,20.29,0.15,67.29,32.71,0.0,1431094,695740,0,0,2126834
