race_code,race_type,state,district,dem_name,rep_name,dem_party,rep_party,incumbent_party,seat_holder,margin,dem_prob,rep_prob,rating,lean,gcb,pres_2024,swing_24_26,rcv,threeway,oth_party,ind_name,ind_pct,ind_prob,same_party,cand2_name,cand1_prob,dem_status,rep_status,poll_dem,poll_rep,poll_count,polling_avg,polling_weight,dem_funds,rep_funds,ind_funds,dem_pct,rep_pct,oth_pct,dem_votes,rep_votes,oth_votes,ind_votes,total_votes
MD-GOV,governor,MD,GOV,Wes Moore,Dan Cox,DEM,REP,DEM,DEM,36.59,100.0,0.0,Safe D,30.41,5.43,29.51,7.08,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,49.9,28.0,1,21.9,0.15,0,0,0,68.3,31.7,0.0,1452554,674280,0,0,2126834
ME-GOV,governor,ME,GOV,Hannah Pingree,Robert Charles,DEM,REP,,DEM,11.95,87.5,12.5,Likely D,7.49,5.43,7.09,4.87,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,0,0,0,55.98,44.02,0.0,325767,256195,0,0,581962
MI-GOV,governor,MI,GOV,Jocelyn Benson,John James,DEM,REP,,DEM,13.13,89.7,10.3,Likely D,-0.36,5.43,-1.44,14.57,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,41.4,32.63,16,9.86,0.28,0,0,0,56.57,43.43,0.0,2242481,1721781,0,0,3964262
MN-GOV,governor,MN,GOV,Amy Klobuchar,Kendall Qualls,DEM,REP,,DEM,9.75,82.6,17.4,Likely D,4.94,5.43,4.34,5.4,False,False,,,0.0,0.0,,,0.0,confirmed,projected,48.0,37.0,1,11.0,0.15,0,0,0,54.87,45.13,0.0,1249879,1027865,0,0,2277744
NE-GOV,governor,NE,GOV,Lynne Walz,Jim Pillen,DEM,REP,REP,REP,-17.39,4.7,95.3,Safe R,-20.75,5.43,-20.84,3.45,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,33.0,38.0,1,-8.0,0.15,0,0,0,41.31,58.69,0.0,273860,389151,0,0,663011
NH-GOV,governor,NH,GOV,Cinde Warmington,Kelly Ayotte,DEM,REP,REP,REP,-10.97,14.5,85.5,Likely R,3.66,5.43,2.82,-13.79,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,39.0,46.65,3,-7.64,0.15,0,0,0,44.51,55.49,0.0,257438,320895,0,0,578332
NM-GOV,governor,NM,GOV,Deb Haaland,Gregg Hull,DEM,REP,,DEM,7.62,76.9,23.1,Likely D,7.45,5.43,6.14,1.47,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,0,0,0,53.81,46.19,0.0,347806,298571,0,0,646377
NV-GOV,governor,NV,GOV,Aaron Ford,Joe Lombardo,DEM,REP,REP,REP,3.41,62.9,37.1,Lean D,-1.54,5.43,-3.15,6.56,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,40.44,42.52,5,-3.74,0.194,0,0,0,51.7,48.3,0.0,537234,501833,0,0,1039067
NY-GOV,governor,NY,GOV,Kathy Hochul,Bruce Blakeman,DEM,REP,DEM,DEM,14.23,91.5,8.5,Likely D,15.38,5.43,12.68,1.54,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,49.87,33.71,12,16.45,0.262,0,0,0,57.11,42.89,0.0,3320322,2493177,0,0,5813499
OH-GOV,governor,OH,GOV,Amy Acton,Vivek Ramaswamy,DEM,REP,,REP,-3.77,35.8,64.2,Lean R,-10.26,5.43,-11.31,7.54,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,49.37,48.39,14,0.91,0.272,0,0,0,48.12,51.88,0.0,1941691,2093821,0,0,4035512
OK-GOV,governor,OK,GOV,Cyndi Munson,Gentner Drummond,DEM,REP,,REP,-30.65,0.2,99.8,Safe R,-34.68,5.43,-34.95,4.3,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,0,0,0,34.68,65.32,0.0,380126,716097,0,0,1096222
OR-GOV,governor,OR,GOV,Tina Kotek,Christine Drazan,DEM,REP,DEM,DEM,6.5,73.5,26.5,Lean D,15.34,5.43,14.89,-8.39,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,45.0,43.56,2,3.58,0.15,0,0,0,53.25,46.75,0.0,837009,734766,0,0,1571774
PA-GOV,governor,PA,GOV,Josh Shapiro,Stacy Garrity,DEM,REP,DEM,DEM,16.95,94.9,5.1,Likely D,-0.87,5.43,-1.75,18.7,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,54.09,32.23,6,21.86,0.21,0,0,0,58.47,41.53,0.0,2879074,2044544,0,0,4923617
RI-GOV,governor,RI,GOV,Dan McKee,Aaron Guckian,DEM,REP,DEM,DEM,20.77,97.7,2.3,Safe D,15.7,5.43,14.16,6.61,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,32.1,21.69,2,10.41,0.15,0,0,0,60.38,39.62,0.0,216987,142360,0,0,359348
SC-GOV,governor,SC,GOV,Jermaine Johnson,Pamela Evette,DEM,REP,,REP,-11.51,13.4,86.6,Likely R,-16.63,5.43,-18.12,6.61,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,0,0,0,44.24,55.76,0.0,789159,994539,0,0,1783698
SD-GOV,governor,SD,GOV,Dan Ahlers,Larry Rhoden,DEM,REP,REP,REP,-25.54,0.7,99.3,Safe R,-29.31,5.43,-29.98,4.44,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,0,0,0,37.23,62.77,0.0,111125,187348,0,0,298473
TN-GOV,governor,TN,GOV,Carnita Atwater,Marsha Blackburn,DEM,REP,,REP,-19.85,2.8,97.2,Safe R,-28.63,5.43,-30.12,10.27,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,32.0,51.0,1,-19.0,0.15,0,0,0,40.07,59.93,0.0,859491,1285269,0,0,2144759
TX-GOV,governor,TX,GOV,Gina Hinojosa,Greg Abbott,DEM,REP,REP,REP,-8.1,21.8,78.2,Likely R,-12.03,5.43,-13.88,5.78,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,41.31,47.02,12,-5.87,0.262,0,0,0,45.95,54.05,0.0,3668359,4314810,0,0,7983170
VT-GOV,governor,VT,GOV,Amanda Janoo,Phil Scott,DEM,REP,REP,REP,-24.6,0.9,99.1,Safe R,33.5,5.43,32.77,-57.37,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,0,0,0,37.7,62.3,0.0,97494,161101,0,0,258595
WI-GOV,governor,WI,GOV,Mandela Barnes,Tom Tiffany,DEM,REP,,DEM,9.8,82.7,17.3,Likely D,-0.25,5.43,-0.87,10.67,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,44.24,40.63,4,6.56,0.175,0,0,0,54.9,45.1,0.0,1315401,1080642,0,0,2396043
WY-GOV,governor,WY,GOV,Gabriel Green,Megan Degenfelder,DEM,REP,,REP,-39.33,0.0,100.0,Safe R,-46.63,5.43,-46.96,7.63,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,0,0,0,30.33,69.67,0.0,57129,131205,0,0,188334
AK-SEN,senate,AK,SEN,Mary Peltola,Dan Sullivan,DEM,REP,REP,REP,-0.13,49.5,50.5,Toss-up,-11.69,5.43,-13.8,13.66,True,False,,,0.0,0.0,,,0.0,presumptive,confirmed,49.43,44.29,11,5.11,0.257,8661662,6500847,0,49.13,49.27,1.6,116175,116488,3783,0,236446
AL-SEN,senate,AL,SEN,Everett Wess,Barry Moore,DEM,REP,,REP,-23.54,1.2,98.8,Safe R,-27.02,5.43,-30.88,7.34,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,73770,2980325,0,38.23,61.77,0.0,606165,979398,0,0,1585563
AR-SEN,senate,AR,SEN,Hallie Shoffner,Tom Cotton,DEM,REP,REP,REP,-25.53,0.7,99.3,Safe R,-29.03,5.43,-31.57,6.04,False,False,,,0.0,0.0,,,0.0,presumptive,confirmed,36.0,58.0,1,-19.0,0.15,1589764,5406040,0,37.24,62.76,0.0,312578,526879,0,0,839457
CO-SEN,senate,CO,SEN,John Hickenlooper,Mark Baisley,DEM,REP,DEM,DEM,26.34,99.4,0.6,Safe D,14.05,5.43,11.29,15.05,False,False,,,0.0,0.0,,,0.0,confirmed,presumptive,,,0,,0.0,6818283,31866,0,63.17,36.83,0.0,1411812,823109,0,0,2234922
DE-SEN,senate,DE,SEN,Chris Coons,Michael Katz,DEM,REP,DEM,DEM,25.26,99.3,0.7,Safe D,15.61,5.43,14.84,10.42,False,False,,,0.0,0.0,,,0.0,confirmed,projected,,,0,,0.0,3044649,20211,0,62.63,37.37,0.0,223936,133607,0,0,357542
FL-SEN,senate,FL,SEN,Alexander Vindman,Ashley Moody,DEM,REP,REP,REP,-4.42,33.5,66.5,Lean R,-8.44,5.43,-13.22,8.8,False,False,,,0.0,0.0,,,0.0,projected,confirmed,42.39,45.91,10,-5.13,0.25,8188392,8407064,0,47.79,52.21,0.0,3658175,3996651,0,0,7654826
GA-SEN,senate,GA,SEN,Jon Ossoff,Mike Collins,DEM,REP,DEM,DEM,12.13,87.9,12.1,Likely D,0.01,5.43,-2.21,14.33,False,False,,,0.0,0.0,,,0.0,confirmed,projected,48.54,43.48,7,5.83,0.223,60439613,4880582,0,56.06,43.94,0.0,2060335,1614711,0,0,3675046
IA-SEN,senate,IA,SEN,Josh Turek,Ashley Hinson,DEM,REP,,REP,-0.54,47.9,52.1,Toss-up,-7.77,5.43,-13.45,12.91,False,False,LIB,,0.0,0.0,,,0.0,presumptive,presumptive,45.45,45.89,4,-2.35,0.175,3463099,0,0,48.42,48.95,2.63,563851,569978,30625,0,1164454
ID-SEN,senate,ID,SEN,David Roth,Jim Risch,DEM,REP,REP,REP,-38.52,0.0,100.0,Safe R,-37.82,5.43,-37.52,-0.99,False,False,,,0.0,0.0,,,0.0,presumptive,confirmed,15.0,55.0,1,-37.0,0.15,8642,2864280,0,30.74,69.26,0.0,194764,438779,0,0,633543
IL-SEN,senate,IL,SEN,Juliana Stratton,Don Tracy,DEM,REP,,DEM,20.75,97.7,2.3,Safe D,14.78,5.43,11.14,9.61,False,False,,,0.0,0.0,,,0.0,presumptive,projected,,,0,,0.0,4791273,2327334,0,60.37,39.63,0.0,2387582,1567155,0,0,3954737
KS-SEN,senate,KS,SEN,Adam Hamilton,Roger Marshall,DEM,REP,REP,REP,-13.29,10.0,90.0,Likely R,-14.98,5.43,-16.41,3.12,False,False,,,0.0,0.0,,,0.0,projected,confirmed,46.0,54.0,1,-8.0,0.15,0,3331963,0,43.35,56.65,0.0,402899,526415,0,0,929314
KY-SEN,senate,KY,SEN,Charles Booker,Andy Barr,DEM,REP,,REP,-29.73,0.2,99.8,Safe R,-30.03,5.43,-31.03,1.3,False,False,,,0.0,0.0,,,0.0,presumptive,projected,37.0,49.5,1,-15.5,0.15,508684,8403849,0,35.13,64.87,0.0,510205,941964,0,0,1452169
LA-SEN,senate,LA,SEN,Gary Crockett,Julia Letlow,DEM,REP,,REP,-25.23,0.8,99.2,Safe R,-21.33,5.43,-22.36,-2.87,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,350000,5356520,0,37.38,62.62,0.0,525201,879681,0,0,1404882
MA-SEN,senate,MA,SEN,Ed Markey,John Deaton,DEM,REP,DEM,DEM,34.26,100.0,0.0,Safe D,29.25,5.43,25.91,8.35,False,False,,,0.0,0.0,,,0.0,confirmed,presumptive,55.03,30.16,6,24.92,0.21,3804689,1400141,0,67.13,32.87,0.0,1632320,799247,0,0,2431568
ME-SEN,senate,ME,SEN,Graham Platner,Susan Collins,DEM,REP,REP,REP,2.17,54.8,45.2,Toss-up,8.71,5.43,7.09,-4.92,True,False,,,0.0,0.0,,,0.0,presumptive,confirmed,50.13,44.38,21,5.9,0.294,16312222,12165046,0,50.58,48.42,1.0,294330,281813,5820,0,581962
MI-SEN,senate,MI,SEN,Abdul El-Sayed,Mike Rogers,DEM,REP,,DEM,6.85,74.5,25.5,Lean D,3.28,5.43,-1.44,8.29,False,False,,,0.0,0.0,,,0.0,presumptive,presumptive,42.49,41.82,9,1.64,0.242,7646728,7676445,0,53.42,46.58,0.0,2117885,1846377,0,0,3964262
MN-SEN,senate,MN,SEN,Peggy Flanagan,Adam Schwarze,DEM,REP,,DEM,11.44,86.5,13.5,Likely D,6.29,5.43,4.34,7.1,False,False,,,0.0,0.0,,,0.0,presumptive,presumptive,49.0,41.0,2,7.99,0.15,4646309,1102851,0,55.72,44.28,0.0,1269165,1008579,0,0,2277744
MS-SEN,senate,MS,SEN,Scott Colom,Cindy Hyde-Smith,DEM,REP,REP,REP,-13.11,10.3,89.7,Likely R,-21.5,5.43,-23.15,10.04,False,False,,,0.0,0.0,,,0.0,presumptive,confirmed,39.0,42.0,1,-6.0,0.15,1619368,3394175,0,43.45,56.55,0.0,373474,486131,0,0,859605
MT-SEN,senate,MT,SEN,Alani Bankhead,Kurt Alme,DEM,REP,,REP,-22.32,0.0,90.0,Safe R,-19.79,5.43,-20.58,-1.74,False,True,IND,Seth Bodnar,30.54,10.0,,,0.0,projected,confirmed,44.0,56.0,1,-12.0,0.15,23884,1184127,2113231,12.94,52.86,3.66,54600,223116,15448,128910,422074
NC-SEN,senate,NC,SEN,Roy Cooper,Michael Whatley,DEM,REP,,REP,5.94,71.6,28.4,Lean D,-2.64,5.43,-3.27,9.21,False,False,GRN,,0.0,0.0,,,0.0,confirmed,confirmed,49.38,39.79,18,9.28,0.286,26822373,8410252,0,51.98,46.15,1.87,2072657,1840245,74566,0,3987467
NE-SEN,senate,NE,SEN,(no Democrat — backs Osborn),Pete Ricketts,DEM,REP,REP,REP,-6.57,35.4,64.6,Lean R,-19.89,5.43,-20.84,14.27,False,True,IND,Dan Osborn,46.72,35.4,,,0.0,,confirmed,42.0,49.0,1,-7.0,0.15,0,4866649,3856315,0.0,53.28,0.0,0,353285,0,309726,663011
NH-SEN,senate,NH,SEN,Chris Pappas,Scott Brown,DEM,REP,,DEM,10.3,83.9,16.1,Likely D,0.22,5.43,2.82,7.48,False,False,,,0.0,0.0,,,0.0,presumptive,projected,48.95,38.67,11,10.29,0.257,9860676,1664338,0,55.15,44.85,0.0,318946,259387,0,0,578332
NJ-SEN,senate,NJ,SEN,Cory Booker,Justin Murphy,DEM,REP,DEM,DEM,19.83,97.2,2.8,Safe D,8.13,5.43,5.63,14.21,False,False,,,0.0,0.0,,,0.0,confirmed,projected,,,0,,0.0,17623907,15454,0,59.92,40.08,0.0,1745761,1167925,0,0,2913686
NM-SEN,senate,NM,SEN,Ben Ray Lujan,Larry Marker,DEM,REP,DEM,DEM,19.13,96.7,3.3,Safe D,7.82,5.43,6.14,12.98,False,False,,,0.0,0.0,,,0.0,confirmed,projected,,,0,,0.0,5019140,32400,0,59.56,40.44,0.0,385006,261371,0,0,646377
OH-SEN,senate,OH,SEN,Sherrod Brown,Jon Husted,DEM,REP,REP,REP,0.77,52.9,47.1,Toss-up,-8.38,5.43,-11.31,12.08,False,False,LIB,,0.0,0.0,,,0.0,confirmed,confirmed,51.64,45.47,12,6.13,0.262,25979968,10527814,0,49.59,48.84,1.57,2001326,1970828,63358,0,4035512
OK-SEN,senate,OK,SEN,Jim Priest,Kevin Hern,DEM,REP,,REP,-34.2,0.0,100.0,Safe R,-33.6,5.43,-34.95,0.75,False,False,,,0.0,0.0,,,0.0,presumptive,confirmed,,,0,,0.0,263329,9295139,0,32.9,67.1,0.0,360659,735563,0,0,1096222
OR-SEN,senate,OR,SEN,Jeff Merkley,David Brock Smith,DEM,REP,DEM,DEM,22.66,98.5,1.5,Safe D,13.24,5.43,14.89,7.76,False,False,,,0.0,0.0,,,0.0,confirmed,presumptive,,,0,,0.0,3944598,48166,0,61.33,38.67,0.0,963942,607833,0,0,1571774
RI-SEN,senate,RI,SEN,Jack Reed,Raymond McKay,DEM,REP,DEM,DEM,26.23,99.4,0.6,Safe D,17.35,5.43,14.16,12.07,False,False,,,0.0,0.0,,,0.0,confirmed,presumptive,,,0,,0.0,2602598,139875,0,63.11,36.89,0.0,226794,132554,0,0,359348
SC-SEN,senate,SC,SEN,Annie Andrews,Lindsey Graham,DEM,REP,REP,REP,-6.82,25.6,74.4,Lean R,-14.98,5.43,-18.12,11.3,False,False,LIB,,0.0,0.0,,,0.0,presumptive,confirmed,40.74,45.46,2,-7.72,0.15,8059705,6157141,0,45.72,52.41,1.87,815484,934859,33355,0,1783698
SD-SEN,senate,SD,SEN,Julian Beaudion,Mike Rounds,DEM,REP,REP,REP,-28.53,0.3,99.7,Safe R,-28.2,5.43,-29.98,1.46,False,False,,,0.0,0.0,,,0.0,presumptive,confirmed,31.79,49.32,2,-20.53,0.15,209807,2646194,0,35.74,64.26,0.0,106667,191806,0,0,298473
TN-SEN,senate,TN,SEN,Marquita Bradshaw,Bill Hagerty,DEM,REP,REP,REP,-30.99,0.1,99.9,Safe R,-26.06,5.43,-30.12,-0.87,False,False,,,0.0,0.0,,,0.0,presumptive,confirmed,,,0,,0.0,881,5880482,0,34.5,65.5,0.0,740046,1404714,0,0,2144759
TX-SEN,senate,TX,SEN,James Talarico,Ken Paxton,DEM,REP,,REP,0.69,52.7,47.3,Toss-up,-10.58,5.43,-13.88,14.57,False,False,LIB,,0.0,0.0,,,0.0,confirmed,confirmed,44.9,41.5,15,3.2,0.276,40284109,7605209,0,49.33,48.66,2.01,3938473,3884234,160462,0,7983170
VA-SEN,senate,VA,SEN,Mark Warner,Bert Mizusawa,DEM,REP,DEM,DEM,18.23,96.1,3.9,Safe D,6.87,5.43,5.89,12.34,False,False,,,0.0,0.0,,,0.0,confirmed,projected,,,0,,0.0,14719667,192041,0,59.12,40.88,0.0,1863511,1288791,0,0,3152302
WV-SEN,senate,WV,SEN,Rachel Anderson,Shelley Moore Capito,DEM,REP,REP,REP,-42.16,0.0,100.0,Safe R,-41.99,5.43,-42.69,0.53,False,False,,,0.0,0.0,,,0.0,projected,confirmed,,,0,,0.0,22447,3906186,0,28.92,71.08,0.0,154341,379332,0,0,533673
WY-SEN,senate,WY,SEN,James Byrd,Harriet Hageman,DEM,REP,,REP,-42.4,0.0,100.0,Safe R,-44.72,5.43,-46.96,4.56,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,9653,1555543,0,28.8,71.2,0.0,54239,134095,0,0,188334
AK-01,house,AK,01,Matt Schultz,Nick Begich III,DEM,REP,REP,REP,-6.29,35.9,64.2,Lean R,-9.26,5.43,-13.8,7.5,True,False,,Bill Hill,0.0,0.0,,,0.0,confirmed,confirmed,38.0,48.0,1,-13.0,0.15,0,0,0,46.1,52.3,1.6,109011,123652,3783,0,236446
AL-01,house,AL,01,Clyde Jones,Rhett Marques,DEM,REP,,REP,-25.97,0.6,99.4,Safe R,-31.26,5.43,-36.34,10.37,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,37487,0,0,37.01,62.99,0.0,85000,144648,0,0,229648
AL-02,house,AL,02,Shomari Figures,Hampton Harris,DEM,REP,DEM,DEM,-0.94,46.4,53.6,Toss-up,-9.47,5.43,-14.46,13.52,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,827549,214719,0,49.53,50.47,0.0,101643,103579,0,0,205222
AL-03,house,AL,03,Victor McInnis,Mike Rogers,DEM,REP,REP,REP,-41.15,0.0,100.0,Safe R,-42.02,5.43,-47.04,5.89,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,39858,1846490,0,29.42,70.58,0.0,65170,156317,0,0,221487
AL-04,house,AL,04,Amanda Pusczek,Robert Aderholt,DEM,REP,REP,REP,-61.09,0.0,100.0,Safe R,-62.21,5.43,-66.99,5.9,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,13797,832268,0,19.45,80.55,0.0,44104,182599,0,0,226703
AL-05,house,AL,05,Andrew Sneed,Dale Strong,DEM,REP,REP,REP,-23.21,1.3,98.7,Safe R,-25.69,5.43,-29.51,6.31,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,484501,1352249,0,38.4,61.6,0.0,95040,152480,0,0,247520
AL-06,house,AL,06,Elizabeth Anderson,Gary Palmer,DEM,REP,REP,REP,-28.93,0.3,99.7,Safe R,-31.2,5.43,-34.79,5.86,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,15899,783587,0,35.54,64.46,0.0,86930,157701,0,0,244631
AL-07,house,AL,07,Terri Sewell,Republican candidate (AL-07),DEM,REP,DEM,DEM,35.14,100.0,0.0,Safe D,22.92,5.43,17.99,17.15,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,1552149,0,0,67.57,32.43,0.0,142137,68215,0,0,210352
AR-01,house,AR,01,Terri Green,Eric Crawford,DEM,REP,REP,REP,-43.47,0.0,100.0,Safe R,-42.27,5.43,-46.4,2.93,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,38601,762876,0,28.27,71.73,0.0,55355,140471,0,0,195826
AR-02,house,AR,02,Chris Jones,French Hill,DEM,REP,REP,REP,-10.38,15.9,84.1,Likely R,-13.04,5.43,-16.22,5.83,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,798208,3790112,0,44.81,55.19,0.0,101032,124443,0,0,225476
AR-03,house,AR,03,Robb Ryerse,Steve Womack,DEM,REP,REP,REP,-26.24,0.6,99.4,Safe R,-23.21,5.43,-25.81,-0.43,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,88315,1547665,0,36.88,63.12,0.0,81720,139878,0,0,221598
AR-04,house,AR,04,James Russell,Bruce Westerman,DEM,REP,REP,REP,-39.52,0.0,100.0,Safe R,-36.64,5.43,-40.73,1.22,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,0,2197868,0,30.24,69.76,0.0,59441,137117,0,0,196558
AZ-01,house,AZ,01,Amish Shah,Gina Swoboda,DEM,REP,,REP,6.81,74.4,25.6,Lean D,1.0,5.43,-3.14,9.94,False,False,LIB,,0.0,0.0,,,0.0,presumptive,presumptive,43.47,41.41,2,1.35,0.15,1290456,222185,0,52.4,45.72,1.88,165329,144253,5932,0,315514
AZ-02,house,AZ,02,Jonathan Nez,Eli Crane,DEM,REP,REP,REP,1.5,55.8,44.2,Toss-up,-10.22,5.43,-15.12,16.62,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,2341970,7449412,0,50.75,49.25,0.0,147955,143579,0,0,291534
