race_code,round,dem,rep,other,exhausted,eliminated
AK-GOV,1,41.63,50.37,8.0,0.0,
AK-GOV,2,44.99,53.41,0.0,1.6,Other
AK-SEN,1,45.2,46.8,8.0,0.0,
AK-SEN,2,48.56,49.84,0.0,1.6,Other
ME-SEN,1,48.06,46.94,5.0,0.0,
ME-SEN,2,50.16,48.84,0.0,1.0,Other
AK-01,1,42.06,49.94,8.0,0.0,
AK-01,2,45.66,52.74,0.0,1.6,Other
ME-01,1,62.35,32.65,5.0,0.0,
ME-01,2,64.45,34.55,0.0,1.0,Other
ME-02,1,44.64,50.36,5.0,0.0,
ME-02,2,46.74,52.26,0.0,1.0,Other
