race_code,race_type,state,district,dem_name,rep_name,dem_party,rep_party,incumbent_party,seat_holder,margin,dem_prob,rep_prob,rating,lean,gcb,fundamentals,fundraising,candidates,demo_env,pres_2024,swing_24_26,rcv,threeway,oth_party,ind_name,ind_pct,ind_prob,same_party,cand2_name,cand1_prob,dem_status,rep_status,poll_dem,poll_rep,poll_count,polling_avg,polling_weight,dem_funds,rep_funds,ind_funds,dem_pct,rep_pct,oth_pct,dem_votes,rep_votes,oth_votes,ind_votes,total_votes
AK-GOV,governor,AK,GOV,Tom Begich,Click Bishop,DEM,REP,,REP,-8.53,29.9,70.1,Lean R,-13.27,5.13,-9.2,0.0,0.0,-1.06,-13.8,5.26,True,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,0,0,0,45.0,53.4,1.6,106405,126258,3783,0,236446
AL-GOV,governor,AL,GOV,Doug Jones,Tommy Tuberville,DEM,REP,,REP,-20.72,2.3,97.7,Safe R,-29.66,5.13,-21.64,0.0,3.37,-0.48,-30.88,10.16,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,34.1,52.6,1,-15.5,0.15,0,0,0,39.64,60.36,0.0,628533,957030,0,0,1585563
AR-GOV,governor,AR,GOV,Fredrick Love,Sarah Huckabee Sanders,DEM,REP,REP,REP,-26.12,0.6,99.4,Safe R,-30.62,5.13,-26.12,0.0,-0.13,-0.51,-31.57,5.44,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,0,0,0,36.94,63.06,0.0,310083,529374,0,0,839457
AZ-GOV,governor,AZ,GOV,Katie Hobbs,Andy Biggs,DEM,REP,DEM,DEM,7.1,75.3,24.7,Likely D,-4.25,5.13,7.25,0.0,6.01,0.36,-5.59,12.69,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,42.7,36.79,11,6.65,0.257,0,0,0,53.55,46.45,0.0,1270450,1102073,0,0,2372523
CA-GOV,governor,CA,GOV,Xavier Becerra,Steve Hilton,DEM,REP,,DEM,28.44,99.7,0.3,Safe D,23.42,5.13,29.44,0.0,0.0,0.89,20.82,7.62,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,55.2,32.44,3,22.76,0.15,0,0,0,64.22,35.78,0.0,7127579,3970965,0,0,11098543
CO-GOV,governor,CO,GOV,Michael Bennet,Barbara Kirkmeyer,DEM,REP,,DEM,20.8,97.8,2.2,Safe D,11.48,5.13,22.3,0.0,5.7,-0.01,11.29,9.5,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,50.1,37.8,1,12.3,0.15,0,0,0,60.4,39.6,0.0,1349848,885074,0,0,2234922
CT-GOV,governor,CT,GOV,Ned Lamont,Ryan Fazio,DEM,REP,DEM,DEM,19.9,97.3,2.7,Safe D,15.88,5.13,19.9,0.0,-1.03,-0.09,14.76,5.14,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,0,0,0,59.95,40.05,0.0,738047,493093,0,0,1231140
FL-GOV,governor,FL,GOV,David Jolly,Byron Donalds,DEM,REP,,REP,-4.84,32.0,68.0,Lean R,-10.43,5.13,-5.25,0.0,-0.47,0.51,-13.22,8.38,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,37.78,41.34,14,-3.73,0.272,0,0,0,47.58,52.42,0.0,3642178,4012648,0,0,7654826
GA-GOV,governor,GA,GOV,Keisha Lance Bottoms,Rick Jackson,DEM,REP,,REP,4.33,66.2,33.8,Lean D,-1.84,5.13,3.17,0.0,0.0,-0.12,-2.21,6.54,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,51.49,39.89,2,10.87,0.15,0,0,0,52.16,47.84,0.0,1917054,1757993,0,0,3675046
HI-GOV,governor,HI,GOV,Josh Green,Gary Cordery,DEM,REP,DEM,DEM,32.06,99.9,0.1,Safe D,25.72,5.13,32.06,0.0,1.67,-0.46,23.56,8.5,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,0,0,0,66.03,33.97,0.0,238823,122868,0,0,361691
IA-GOV,governor,IA,GOV,Rob Sand,Zach Lahn,DEM,REP,,REP,3.77,64.2,35.8,Lean D,-12.13,5.13,3.15,0.0,10.86,-0.71,-13.45,17.21,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,47.75,43.35,2,7.27,0.15,0,0,0,51.88,48.12,0.0,604149,560305,0,0,1164454
ID-GOV,governor,ID,GOV,Terri Pickens,Brad Little,DEM,REP,REP,REP,-44.0,0.0,100.0,Safe R,-36.27,5.13,-44.0,0.0,-12.37,-0.49,-37.52,-6.47,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,0,0,0,28.0,72.0,0.0,177395,456147,0,0,633543
IL-GOV,governor,IL,GOV,JB Pritzker,Darren Bailey,DEM,REP,DEM,DEM,18.36,96.2,3.8,Safe D,12.91,5.13,18.02,0.0,-0.02,0.0,11.14,7.23,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,54.3,34.0,1,20.3,0.15,0,0,0,59.18,40.82,0.0,2340450,1614287,0,0,3954737
KS-GOV,governor,KS,GOV,Ethan Corson,Ty Masterson,DEM,REP,,DEM,-11.72,12.9,87.1,Likely R,-16.42,5.13,-11.72,0.0,0.0,-0.43,-16.41,4.69,False,False,,,0.0,0.0,,,0.0,confirmed,projected,,,0,,0.0,0,0,0,44.14,55.86,0.0,410183,519131,0,0,929314
MA-GOV,governor,MA,GOV,Maura Healey,Mike Minogue,DEM,REP,DEM,DEM,32.0,99.9,0.1,Safe D,27.8,5.13,33.71,0.0,1.13,-0.34,25.91,6.09,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,55.88,30.95,5,24.92,0.194,0,0,0,66.0,34.0,0.0,1604869,826698,0,0,2431568
MD-GOV,governor,MD,GOV,Wes Moore,Dan Cox,DEM,REP,DEM,DEM,36.3,100.0,0.0,Safe D,30.37,5.13,38.85,0.0,3.43,-0.08,29.51,6.79,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,49.9,28.0,1,21.9,0.15,0,0,0,68.15,31.85,0.0,1449480,677354,0,0,2126834
ME-GOV,governor,ME,GOV,Hannah Pingree,Robert Charles,DEM,REP,,DEM,11.52,86.7,13.3,Likely D,7.36,5.13,11.52,0.0,0.0,-0.97,7.09,4.44,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,0,0,0,55.76,44.24,0.0,324515,257448,0,0,581962
MI-GOV,governor,MI,GOV,Jocelyn Benson,John James,DEM,REP,,DEM,12.98,89.5,10.5,Likely D,-0.43,5.13,14.05,0.0,9.97,-0.63,-1.44,14.42,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,44.9,35.32,17,10.28,0.283,0,0,0,56.49,43.51,0.0,2239384,1724878,0,0,3964262
MN-GOV,governor,MN,GOV,Amy Klobuchar,Kendall Qualls,DEM,REP,,DEM,9.4,81.8,18.2,Likely D,4.83,5.13,9.12,0.0,-0.12,-0.72,4.34,5.06,False,False,,,0.0,0.0,,,0.0,confirmed,projected,48.0,37.0,1,11.0,0.15,0,0,0,54.7,45.3,0.0,1245955,1031789,0,0,2277744
