race_code,round,dem,rep,other,exhausted,eliminated
AK-GOV,1,41.77,50.23,8.0,0.0,
AK-GOV,2,45.13,53.27,0.0,1.6,Other
AK-SEN,1,45.39,46.61,8.0,0.0,
AK-SEN,2,48.75,49.65,0.0,1.6,Other
ME-SEN,1,47.83,47.17,5.0,0.0,
ME-SEN,2,49.93,49.07,0.0,1.0,Other
AK-01,1,42.28,49.72,8.0,0.0,
AK-01,2,45.88,52.52,0.0,1.6,Other
ME-01,1,62.44,32.56,5.0,0.0,
ME-01,2,64.54,34.46,0.0,1.0,Other
ME-02,1,44.74,50.26,5.0,0.0,
ME-02,2,46.84,52.16,0.0,1.0,Other
