date,days_out,n_polls,gcb_naive_margin,gcb_quality_margin,gcb_correction,approve,disapprove,net_approval,approval_pred_margin,econ_pred_margin,fundamentals_blend,time_weight,gcb_margin,house_pv_dem,house_pv_rep,house_pv_oth,house_pv_margin
2026-02-28,248,357,4.2,4.09,-0.11,41.09,55.8,-14.71,5.78,0.34,2.67,0.428,3.28,56771229,51574502,68574,4.8
