date,days_out,n_polls,gcb_naive_margin,gcb_quality_margin,gcb_correction,approve,disapprove,net_approval,approval_pred_margin,econ_pred_margin,fundamentals_blend,time_weight,gcb_margin,house_pv_dem,house_pv_rep,house_pv_oth,house_pv_margin
2026-03-31,217,398,4.49,4.64,0.16,40.34,56.22,-15.88,5.94,0.37,2.86,0.447,3.66,57042856,51302870,68574,5.3
