date,days_out,n_polls,gcb_naive_margin,gcb_quality_margin,gcb_correction,approve,disapprove,net_approval,approval_pred_margin,econ_pred_margin,fundamentals_blend,time_weight,gcb_margin,econ_Jobs,econ_Income,econ_Consumption,econ_Production,econ_Inflation,econ_GDP,econ_Stocks,house_pv_dem,house_pv_rep,house_pv_oth,house_pv_margin
2026-06-01,155,468,5.07,5.37,0.3,39.09,57.67,-18.59,6.2,4.77,5.5,0.509,5.43,0.32,2.54,5.94,1.67,4.27,5.92,28.55,58241369,50063701,109224,7.55
