race_code,round,dem,rep,other,exhausted,eliminated
AK-GOV,1,41.95,50.05,8.0,0.0,
AK-GOV,2,45.31,53.09,0.0,1.6,Other
AK-SEN,1,45.51,46.49,8.0,0.0,
AK-SEN,2,48.87,49.53,0.0,1.6,Other
ME-SEN,1,48.4,46.6,5.0,0.0,
ME-SEN,2,50.5,48.5,0.0,1.0,Other
AK-01,1,42.48,49.52,8.0,0.0,
AK-01,2,46.08,52.32,0.0,1.6,Other
ME-01,1,62.81,32.19,5.0,0.0,
ME-01,2,64.91,34.09,0.0,1.0,Other
ME-02,1,45.02,49.98,5.0,0.0,
ME-02,2,47.12,51.88,0.0,1.0,Other
