race_code,poll_dem,poll_rep,poll_oth,poll_oth_party,poll_dem2,poll_rep2,poll_count,poll_recency
AK-01,39.51,46.77,0.0,,0.0,0.0,4,0.4156
AK-GOV,46.99,37.94,0.0,,0.0,6.88,3,0.1378
AK-SEN,48.47,47.4,0.0,,14.38,14.91,13,0.1727
AL-02,45.09,45.55,0.0,,0.0,0.0,2,0.4768
AL-GOV,40.99,49.01,0.0,,0.0,0.0,2,0.2135
AL-SEN,32.0,47.0,0.0,,0.0,0.0,1,0.4253
AR-02,46.5,42.0,0.0,,0.0,0.0,1,0.0969
AR-GOV,40.0,45.0,7.0,LIB,0.0,0.0,1,0.8909
AR-SEN,42.86,46.25,0.0,,0.0,0.0,2,0.3002
AZ-01,42.71,42.94,0.0,,0.0,0.0,2,0.0016
AZ-02,41.0,44.0,7.0,LIB,0.0,0.0,1,0.2333
AZ-06,46.96,44.87,0.0,,0.0,0.0,3,0.0802
AZ-GOV,47.77,42.01,0.75,IND,0.0,0.0,13,0.1758
CA-22,48.0,44.0,0.0,,0.0,0.0,1,0.2679
CA-48,48.0,46.0,0.0,,0.0,0.0,1,0.4559
CA-GOV,56.04,35.51,0.0,,0.0,0.0,5,0.3483
CO-03,45.0,46.0,0.0,,0.0,0.0,1,0.5612
CO-05,43.99,45.0,0.01,IND,0.0,0.0,2,0.2686
CO-GOV,50.1,37.8,0.0,,0.0,0.0,1,0.0002
CT-GOV,49.61,31.46,0.0,,0.0,0.0,2,0.4945
FL-08,35.0,44.0,0.0,,0.0,0.0,1,0.5
FL-11,41.8,42.1,0.0,,0.0,0.0,1,0.6598
FL-13,42.02,46.86,1.78,IND,0.0,0.0,3,0.5597
FL-14,46.2,37.5,0.0,,0.0,0.0,1,0.4665
FL-22,43.0,45.0,0.0,,0.0,0.0,1,0.2939
FL-25,42.9,32.7,0.0,,0.0,0.0,1,0.0844
FL-27,43.0,46.0,0.0,,0.0,0.0,1,0.0237
FL-28,41.0,45.0,0.0,,0.0,0.0,1,0.0231
FL-GOV,39.39,43.16,0.43,NPA,0.0,0.0,17,0.169
FL-SEN,40.04,49.3,0.0,,0.0,0.0,4,0.151
GA-GOV,49.9,45.89,0.0,,0.0,0.0,8,0.4342
GA-SEN,53.62,42.98,0.0,,0.0,0.0,11,0.1822
IA-01,40.0,35.0,11.0,IND,0.0,0.0,2,0.2387
IA-02,38.62,36.14,0.0,,0.0,0.0,2,0.2837
IA-03,42.0,48.0,0.0,,0.0,0.0,1,0.0272
IA-GOV,49.43,44.02,0.0,,0.0,0.0,5,0.3378
IA-SEN,46.43,47.28,0.0,,0.0,0.0,9,0.2322
ID-01,34.89,45.01,5.98,IND,0.0,0.0,2,0.5578
ID-GOV,29.0,50.5,5.0,IND,0.0,0.0,1,0.6598
ID-SEN,26.17,41.86,5.37,IND,0.0,0.0,5,0.5126
IL-04,34.0,15.0,9.0,IND,0.0,0.0,1,0.7236
IL-GOV,54.3,34.0,0.0,,0.0,0.0,1,0.0021
IN-05,46.0,48.0,0.0,,0.0,0.0,1,0.5236
KS-SEN,43.2,47.03,0.0,,0.0,0.0,3,0.4224
KY-06,44.9,44.95,0.0,,0.0,0.0,3,0.3488
KY-SEN,38.0,49.0,0.0,,0.0,0.0,1,0.0038
MA-GOV,53.13,32.73,0.0,,0.0,0.0,7,0.2234
MA-SEN,51.23,30.31,0.0,,0.0,0.0,8,0.1849
MD-GOV,58.0,31.0,0.0,,0.0,0.0,1,0.7236
ME-02,47.91,48.13,0.0,,0.0,0.0,3,0.1898
ME-GOV,50.81,38.39,5.69,IND,0.0,0.0,4,0.4567
ME-SEN,48.26,45.65,0.0,,0.0,0.0,5,0.5664
MI-04,47.46,45.22,0.0,,0.0,0.0,3,0.066
MI-07,48.0,46.0,0.0,,0.0,0.0,1,0.3299
MI-10,44.0,42.0,0.0,,0.0,0.0,1,0.0075
MI-GOV,49.53,42.49,0.68,IND,0.0,0.0,21,0.1951
MI-SEN,45.47,46.93,0.0,,0.0,0.0,21,0.3468
MN-01,41.49,47.93,0.0,,0.0,0.0,2,0.0191
MN-02,45.0,40.0,0.0,,0.0,0.0,1,0.2679
MN-GOV,48.65,38.98,0.0,,0.0,0.0,3,0.0768
MN-SEN,49.71,42.88,0.0,,0.0,0.0,4,0.0416
MO-02,41.0,44.0,0.0,,0.0,0.0,1,0.1649
MS-SEN,39.0,42.0,6.0,IND,0.0,0.0,1,0.0532
MT-01,43.87,44.5,0.0,,0.0,4.37,2,0.1922
MT-SEN,29.54,44.7,15.91,IND,0.0,0.0,6,0.4837
NC-01,44.29,40.94,0.25,LIB,0.0,0.0,3,0.1348
NC-10,37.0,52.0,0.0,,0.0,0.0,1,0.026
NC-14,40.0,48.0,0.0,,0.0,0.0,1,0.026
NC-SEN,50.51,39.32,1.05,LIB,0.0,0.0,26,0.2239
NE-01,38.0,45.0,0.0,,0.0,0.0,1,0.1039
NE-02,46.5,40.5,0.0,,0.0,0.0,1,0.001
NE-GOV,33.0,38.0,12.0,LMN,0.0,0.0,1,0.0474
NE-SEN,47.0,42.8,0.0,,0.0,0.0,3,0.0385
NH-02,49.87,31.71,0.0,,0.0,0.0,6,0.0557
NH-GOV,38.17,44.73,0.0,,0.0,0.0,4,0.1674
NH-SEN,46.63,42.63,0.0,,0.0,0.0,16,0.065
NJ-02,36.0,46.0,0.0,,0.0,0.0,1,0.0
NJ-07,47.0,43.0,0.0,,0.0,0.0,1,0.1469
NM-02,43.0,41.0,0.0,,0.0,0.0,1,0.0769
NM-GOV,46.0,45.0,0.0,,0.0,0.0,1,0.4665
NV-02,48.0,46.0,0.0,,0.0,0.0,1,0.4353
NV-GOV,43.14,49.05,0.0,,0.0,0.0,10,0.2828
NY-01,38.0,41.0,0.0,,0.0,0.0,1,0.0032
NY-04,46.0,41.0,0.0,,0.0,0.0,1,0.0153
NY-17,47.37,48.02,0.0,,0.0,0.0,2,0.443
NY-18,53.0,39.0,0.0,,0.0,0.0,1,0.6015
NY-21,43.03,39.21,4.83,IND,0.0,0.0,2,0.4886
NY-GOV,49.35,37.41,0.13,LIB,0.0,0.0,16,0.1227
OH-07,46.47,39.16,0.0,,0.0,0.0,5,0.6577
OH-09,43.0,47.0,3.0,LIB,0.0,0.0,1,0.064
OH-10,41.0,47.01,1.98,LIB,0.0,0.0,2,0.5192
OH-GOV,47.69,48.29,0.18,LIB,0.0,0.0,19,0.1876
OH-SEN,50.65,45.83,0.09,LIB,0.0,0.0,17,0.2108
OR-GOV,44.2,47.13,0.0,,0.0,0.0,3,0.1349
PA-01,41.97,47.81,0.0,,0.0,0.0,2,0.0168
PA-07,47.0,43.0,0.0,,0.0,0.0,1,0.3455
