race_code,race_type,state,district,dem_name,rep_name,dem_party,rep_party,incumbent_party,seat_holder,margin,dem_prob,rep_prob,rating,lean,gcb,pres_2024,swing_24_26,rcv,threeway,oth_party,ind_name,ind_pct,ind_prob,same_party,cand2_name,cand1_prob,dem_status,rep_status,poll_dem,poll_rep,poll_count,polling_avg,polling_weight,dem_pct,rep_pct,oth_pct,dem_votes,rep_votes,oth_votes,ind_votes,total_votes
AK-GOV,governor,AK,GOV,Tom Begich,Click Bishop,DEM,REP,,REP,-8.83,30.4,69.5,Lean R,-13.18,4.7,-13.8,4.96,True,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,44.85,53.55,1.6,106056,126607,3783,0,236446
AL-GOV,governor,AL,GOV,Doug Jones,Tommy Tuberville,DEM,REP,,REP,-21.06,2.2,97.8,Safe R,-29.63,4.7,-30.88,9.82,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,34.1,52.6,1,-15.5,0.15,39.47,60.53,0.0,625852,959711,0,0,1585563
AR-GOV,governor,AR,GOV,Fredrick Love,Sarah Huckabee Sanders,DEM,REP,REP,REP,-26.43,0.6,99.4,Safe R,-30.5,4.7,-31.57,5.13,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,36.78,63.22,0.0,308777,530680,0,0,839457
AZ-GOV,governor,AZ,GOV,Katie Hobbs,Andy Biggs,DEM,REP,DEM,DEM,6.77,74.2,25.8,Lean D,-4.25,4.7,-5.59,12.36,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,42.7,36.79,11,6.65,0.257,53.39,46.61,0.0,1266608,1105915,0,0,2372523
CA-GOV,governor,CA,GOV,Xavier Becerra,Steve Hilton,DEM,REP,,DEM,28.91,99.7,0.3,Safe D,23.32,4.7,20.82,8.1,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,64.46,35.54,0.0,7153678,3944866,0,0,11098543
CO-GOV,governor,CO,GOV,Michael Bennet,Barbara Kirkmeyer,DEM,REP,,DEM,20.52,97.6,2.4,Safe D,11.58,4.7,11.29,9.23,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,50.1,37.8,1,12.3,0.15,60.26,39.74,0.0,1346787,888134,0,0,2234922
CT-GOV,governor,CT,GOV,Ned Lamont,Ryan Fazio,DEM,REP,DEM,DEM,19.46,96.9,3.1,Safe D,15.88,4.7,14.76,4.7,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,59.73,40.27,0.0,735381,495759,0,0,1231140
FL-GOV,governor,FL,GOV,David Jolly,Byron Donalds,DEM,REP,,REP,-5.35,30.4,69.6,Lean R,-10.56,4.7,-13.22,7.88,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,39.28,43.75,13,-4.05,0.268,47.33,52.67,0.0,3622761,4032065,0,0,7654826
GA-GOV,governor,GA,GOV,Keisha Lance Bottoms,Rick Jackson,DEM,REP,,REP,3.79,64.2,35.8,Lean D,-1.71,4.7,-2.21,6.0,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,49.0,43.0,1,9.0,0.15,51.89,48.11,0.0,1907121,1767925,0,0,3675046
HI-GOV,governor,HI,GOV,Josh Green,Gary Cordery,DEM,REP,DEM,DEM,31.63,99.9,0.1,Safe D,25.73,4.7,23.56,8.07,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,65.82,34.18,0.0,238056,123635,0,0,361691
IA-GOV,governor,IA,GOV,Rob Sand,Zach Lahn,DEM,REP,,REP,3.24,62.2,37.8,Lean D,-12.1,4.7,-13.45,16.69,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,50.0,41.0,1,6.0,0.15,51.62,48.38,0.0,601089,563365,0,0,1164454
ID-GOV,governor,ID,GOV,Terri Pickens,Brad Little,DEM,REP,REP,REP,-44.43,0.0,100.0,Safe R,-36.28,4.7,-37.52,-6.91,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,27.78,72.22,0.0,176022,457521,0,0,633543
IL-GOV,governor,IL,GOV,JB Pritzker,Darren Bailey,DEM,REP,DEM,DEM,18.0,95.8,4.2,Safe D,12.91,4.7,11.14,6.86,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,54.3,34.0,1,20.3,0.15,59.0,41.0,0.0,2333259,1621477,0,0,3954737
KS-GOV,governor,KS,GOV,Ethan Corson,Ty Masterson,DEM,REP,,DEM,-11.99,12.5,87.5,Likely R,-16.26,4.7,-16.41,4.42,False,False,,,0.0,0.0,,,0.0,confirmed,projected,,,0,,0.0,44.0,56.0,0.0,408922,520392,0,0,929314
MA-GOV,governor,MA,GOV,Maura Healey,Mike Minogue,DEM,REP,DEM,DEM,31.68,99.9,0.1,Safe D,27.69,4.7,25.91,5.77,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,55.52,30.9,4,24.62,0.175,65.84,34.16,0.0,1600948,830619,0,0,2431568
MD-GOV,governor,MD,GOV,Wes Moore,Dan Cox,DEM,REP,DEM,DEM,35.97,100.0,0.0,Safe D,30.41,4.7,29.51,6.46,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,49.9,28.0,1,21.9,0.15,67.99,32.01,0.0,1445955,680878,0,0,2126834
ME-GOV,governor,ME,GOV,Hannah Pingree,Robert Charles,DEM,REP,,DEM,11.22,86.0,14.0,Likely D,7.49,4.7,7.09,4.14,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,55.61,44.39,0.0,323643,258319,0,0,581962
MI-GOV,governor,MI,GOV,Jocelyn Benson,John James,DEM,REP,,DEM,11.87,87.3,12.7,Likely D,-0.36,4.7,-1.44,13.31,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,37.29,29.92,15,7.13,0.276,55.93,44.07,0.0,2217390,1746872,0,0,3964262
MN-GOV,governor,MN,GOV,Amy Klobuchar,Kendall Qualls,DEM,REP,,DEM,8.8,80.1,19.9,Likely D,4.94,4.7,4.34,4.45,False,False,,,0.0,0.0,,,0.0,confirmed,projected,,,0,,0.0,54.4,45.6,0.0,1239047,1038697,0,0,2277744
NE-GOV,governor,NE,GOV,Lynne Walz,Jim Pillen,DEM,REP,REP,REP,-18.01,4.2,95.8,Safe R,-20.75,4.7,-20.84,2.83,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,33.0,38.0,1,-8.0,0.15,41.0,59.0,0.0,271803,391208,0,0,663011
NH-GOV,governor,NH,GOV,Cinde Warmington,Kelly Ayotte,DEM,REP,REP,REP,-11.59,13.3,86.7,Likely R,3.66,4.7,2.82,-14.41,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,39.0,46.65,3,-7.64,0.15,44.2,55.8,0.0,255643,322689,0,0,578332
NM-GOV,governor,NM,GOV,Deb Haaland,Gregg Hull,DEM,REP,,DEM,6.89,74.6,25.4,Lean D,7.45,4.7,6.14,0.74,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,53.44,46.56,0.0,345447,300930,0,0,646377
NV-GOV,governor,NV,GOV,Aaron Ford,Joe Lombardo,DEM,REP,REP,REP,2.82,60.7,39.3,Lean D,-1.54,4.7,-3.15,5.97,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,40.44,42.52,5,-3.74,0.194,51.41,48.59,0.0,534179,504889,0,0,1039067
NY-GOV,governor,NY,GOV,Kathy Hochul,Bruce Blakeman,DEM,REP,DEM,DEM,13.69,90.6,9.4,Likely D,15.38,4.7,12.68,1.0,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,49.87,33.71,12,16.45,0.262,56.84,43.16,0.0,3304673,2508826,0,0,5813499
OH-GOV,governor,OH,GOV,Amy Acton,Vivek Ramaswamy,DEM,REP,,REP,-4.39,33.7,66.3,Lean R,-10.26,4.7,-11.31,6.92,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,47.06,46.99,12,0.84,0.262,47.81,52.19,0.0,1929195,2106317,0,0,4035512
OK-GOV,governor,OK,GOV,Cyndi Munson,Gentner Drummond,DEM,REP,,REP,-31.38,0.1,99.9,Safe R,-34.68,4.7,-34.95,3.57,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,34.31,65.69,0.0,376124,720098,0,0,1096222
