race_code,poll_dem,poll_rep,poll_oth,poll_oth_party,poll_dem2,poll_rep2,poll_count,poll_recency
AK-01,33.66,47.35,8.36,IND,0.0,1.14,6,0.3667
AK-GOV,40.0,41.0,0.0,,0.0,21.0,1,0.933
AK-SEN,47.88,47.24,1.36,NPA,0.01,1.51,15,0.1807
AL-02,45.19,45.62,0.0,,0.0,0.0,3,0.4077
AL-GOV,40.99,49.01,0.0,,0.0,0.0,2,0.1118
AL-SEN,32.0,47.0,0.0,,0.0,0.0,1,0.2227
AR-02,48.0,44.0,0.0,,0.0,0.0,2,0.1893
AR-GOV,40.0,45.0,7.0,LIB,0.0,0.0,1,0.4665
AR-SEN,39.64,48.37,3.44,LIB,0.0,0.0,4,0.3292
AZ-01,42.71,42.94,0.0,,0.0,0.0,2,0.0008
AZ-02,43.5,45.67,1.16,LIB,0.0,0.0,2,0.3689
AZ-06,46.96,44.87,0.0,,0.0,0.0,3,0.042
AZ-GOV,46.33,37.27,1.28,IND,0.0,0.0,19,0.2295
CA-22,48.0,44.0,0.0,,0.0,0.0,1,0.1403
CA-48,45.16,42.21,0.0,,0.0,0.0,2,0.4896
CA-GOV,57.79,36.61,0.0,,0.0,0.0,6,0.304
CO-03,45.0,46.0,0.0,,0.0,0.0,1,0.2939
CO-05,43.99,45.0,0.01,IND,0.0,0.0,2,0.1407
CO-GOV,50.1,37.8,0.0,,0.0,0.0,1,0.0001
CT-GOV,54.03,37.28,0.0,,0.0,0.0,5,0.5438
FL-08,35.0,44.0,0.0,,0.0,0.0,1,0.2618
FL-09,41.0,41.0,0.0,,0.0,0.0,1,0.7071
FL-11,41.8,42.1,0.0,,0.0,0.0,1,0.3455
FL-13,42.63,46.6,1.97,IND,0.0,0.0,4,0.4397
FL-14,46.2,37.5,0.0,,0.0,0.0,1,0.2443
FL-16,40.0,39.0,0.0,,0.0,0.0,1,0.691
FL-22,49.55,49.33,0.0,,0.0,0.0,2,0.5951
FL-25,51.0,39.0,0.0,,0.0,0.0,1,0.0485
FL-27,45.58,46.16,0.0,,0.0,0.0,2,0.8421
FL-28,41.0,45.0,0.0,,0.0,0.0,1,0.0121
FL-GOV,41.43,43.38,0.32,NPA,0.0,0.0,18,0.1267
FL-SEN,44.14,48.26,0.0,,0.0,0.0,6,0.3531
GA-07,43.0,46.0,0.0,,0.0,0.0,1,0.6447
GA-GOV,49.9,45.89,0.0,,0.0,0.0,8,0.2274
GA-SEN,52.7,42.94,0.28,IND,0.0,0.0,12,0.1615
IA-01,40.0,35.0,11.0,IND,0.0,0.0,2,0.125
IA-02,38.62,36.14,0.0,,0.0,0.0,2,0.1486
IA-03,42.0,48.0,0.0,,0.0,0.0,1,0.0142
IA-GOV,50.12,41.61,0.0,,0.0,0.0,10,0.5385
IA-SEN,45.33,44.39,0.37,LIB,0.0,0.0,16,0.4603
ID-01,34.89,45.01,5.98,IND,0.0,0.0,2,0.2921
ID-GOV,29.0,50.5,5.0,IND,0.0,0.0,1,0.3455
ID-SEN,29.96,39.02,3.65,IND,0.0,0.0,5,0.293
IL-04,34.0,15.0,9.0,IND,0.0,0.0,1,0.3789
IL-GOV,54.3,34.0,0.0,,0.0,0.0,1,0.0011
IN-05,46.0,48.0,0.0,,0.0,0.0,1,0.2742
KS-GOV,45.38,48.02,0.0,,0.0,0.0,2,0.7117
KS-SEN,43.84,45.58,3.13,LIB,0.0,0.0,5,0.4174
KY-06,44.91,44.86,0.0,,0.0,0.0,4,0.2874
KY-SEN,39.99,49.0,0.0,,0.0,0.0,2,0.3309
MA-GOV,53.37,31.99,0.0,,0.0,0.0,8,0.1793
MA-SEN,50.61,30.23,1.93,PSL,0.0,0.0,9,0.1545
MD-01,39.0,52.0,0.0,,0.0,0.0,1,0.3223
MD-GOV,58.0,31.0,0.0,,0.0,0.0,1,0.3789
ME-02,48.83,48.87,0.0,,0.0,0.0,4,0.3132
ME-GOV,48.55,37.15,2.84,IND,0.0,0.0,6,0.471
ME-SEN,47.31,44.35,0.0,,0.0,0.0,8,0.5406
MI-04,47.46,45.22,0.0,,0.0,0.0,3,0.0346
MI-07,48.08,46.08,0.0,,0.0,0.0,2,0.3251
MI-10,44.99,44.98,0.0,,0.0,0.0,2,0.2407
MI-GOV,49.38,41.78,0.66,IND,0.0,0.0,28,0.2463
MI-SEN,46.8,44.87,0.16,LIB,0.0,0.0,31,0.3658
MN-01,41.49,47.93,0.0,,0.0,0.0,2,0.01
MN-02,45.0,40.0,0.0,,0.0,0.0,1,0.1403
MN-GOV,48.62,38.56,2.44,GRE,0.0,0.0,6,0.4514
MN-SEN,43.4,41.5,1.88,IND,0.0,0.0,7,0.5048
MS-SEN,39.49,45.44,3.54,IND,0.0,0.0,2,0.3426
MT-01,42.93,42.62,2.48,LIB,0.0,0.35,4,0.4909
MT-02,26.0,48.0,9.0,IND,0.0,0.0,1,0.8507
MT-SEN,25.0,42.73,20.33,IND,0.0,0.0,8,0.3345
NC-01,49.36,42.77,0.03,LIB,0.0,0.0,4,0.2862
NC-03,41.0,44.0,0.0,,0.0,0.0,1,0.3703
NC-07,41.0,47.0,1.5,LIB,0.0,0.0,1,0.5612
NC-09,42.0,46.0,0.0,,0.0,0.0,1,0.7756
NC-10,37.0,52.0,0.0,,0.0,0.0,1,0.0136
NC-11,46.5,47.0,0.0,,0.0,0.0,1,0.933
NC-14,40.0,48.0,0.0,,0.0,0.0,1,0.0136
NC-SEN,48.36,38.21,1.3,LIB,0.0,0.0,30,0.2275
NE-01,45.67,43.56,0.0,,0.0,0.0,2,0.5352
NE-02,46.0,42.0,0.0,,0.0,0.0,1,0.9772
NE-GOV,34.44,41.46,1.44,LMN,0.0,0.0,3,0.5866
NE-SEN,46.1,42.48,0.0,,0.0,0.0,5,0.303
NH-02,49.97,34.15,0.0,,0.0,0.0,7,0.1016
NH-GOV,38.08,48.59,0.27,LIB,0.0,0.0,7,0.3479
NH-SEN,44.86,42.84,0.08,IND,0.0,0.0,20,0.1668
NJ-02,36.0,46.0,0.0,,0.0,0.0,1,0.0
NJ-07,47.0,42.03,0.97,STOPISRAEL'SGENOCIDE,0.0,0.0,2,0.5159
NM-02,43.0,41.0,0.0,,0.0,0.0,1,0.0403
NM-GOV,45.55,35.12,0.0,,0.0,0.0,3,0.445
NV-02,41.17,40.89,9.23,IAP,0.0,0.0,3,0.5494
NV-GOV,43.95,43.64,1.84,NPA,0.0,0.0,11,0.2138
NY-01,38.0,41.0,0.0,,0.0,0.0,1,0.0017
NY-04,46.0,41.0,0.0,,0.0,0.0,1,0.008
NY-17,47.37,48.02,0.0,,0.0,0.0,2,0.232
