date,days_out,n_polls,gcb_naive_margin,gcb_quality_margin,gcb_correction,approve,disapprove,net_approval,approval_pred_margin,econ_pred_margin,fundamentals_blend,time_weight,gcb_margin,house_pv_dem,house_pv_rep,house_pv_oth,house_pv_margin
2026-04-20,197,421,4.61,4.69,0.09,39.81,56.7,-16.89,6.05,0.45,3.04,0.463,3.81,57161979,51183742,68574,5.52
