race_code,race_type,state,district,dem_name,rep_name,dem_party,rep_party,incumbent_party,seat_holder,margin,dem_prob,rep_prob,rating,lean,gcb,pres_2024,swing_24_26,rcv,threeway,oth_party,ind_name,ind_pct,ind_prob,same_party,cand2_name,cand1_prob,dem_status,rep_status,poll_dem,poll_rep,poll_count,polling_avg,polling_weight,dem_pct,rep_pct,oth_pct,dem_votes,rep_votes,oth_votes,ind_votes,total_votes
AK-GOV,governor,AK,GOV,Tom Begich,Click Bishop,DEM,REP,,REP,-4.59,39.5,60.5,Lean R,-13.18,3.83,-13.8,9.21,True,False,,,0.0,0.0,,,0.0,confirmed,confirmed,52.26,42.66,6,9.600000000000001,0.21,46.94,51.46,1.6,110990,121672,3783,0,236446
AL-GOV,governor,AL,GOV,Doug Jones,Tommy Tuberville,DEM,REP,,REP,-21.84,1.8,98.2,Safe R,-29.63,3.83,-30.88,9.04,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,34.1,52.6,1,-18.5,0.15,39.08,60.92,0.0,619656,965907,0,0,1585563
AR-GOV,governor,AR,GOV,Fredrick Love,Sarah Huckabee Sanders,DEM,REP,REP,REP,-26.79,0.5,99.5,Safe R,-30.5,3.83,-31.57,4.77,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,36.6,63.4,0.0,307266,532191,0,0,839457
AZ-GOV,governor,AZ,GOV,Katie Hobbs,Andy Biggs,DEM,REP,DEM,DEM,5.92,71.5,28.5,Lean D,-4.25,3.83,-5.59,11.5,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,43.64,36.69,9,6.950000000000003,0.242,52.96,47.04,0.0,1256443,1116080,0,0,2372523
CA-GOV,governor,CA,GOV,Xavier Becerra,Steve Hilton,DEM,REP,,DEM,27.15,99.5,0.5,Safe D,23.32,3.83,20.82,6.34,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,63.58,36.42,0.0,7056011,4042533,0,0,11098543
CO-GOV,governor,CO,GOV,Michael Bennet,Barbara Kirkmeyer,DEM,REP,,DEM,19.79,97.1,2.9,Safe D,11.58,3.83,11.29,8.5,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,50.1,37.8,1,12.300000000000004,0.15,59.9,40.1,0.0,1338619,896303,0,0,2234922
CT-GOV,governor,CT,GOV,Ned Lamont,Ryan Fazio,DEM,REP,DEM,DEM,17.08,94.9,5.1,Likely D,15.88,3.83,14.76,2.32,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,50.0,42.0,1,8.0,0.15,58.54,41.46,0.0,720715,510425,0,0,1231140
FL-GOV,governor,FL,GOV,David Jolly,Byron Donalds,DEM,REP,,REP,-6.21,27.6,72.4,Lean R,-10.56,3.83,-13.22,7.02,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,38.77,42.32,14,-3.549999999999997,0.272,46.9,53.1,0.0,3589841,4064985,0,0,7654826
GA-GOV,governor,GA,GOV,Keisha Lance Bottoms,Burt Jones,DEM,REP,,REP,-2.47,40.6,59.4,Toss-up,-1.71,3.83,-2.21,-0.27,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,48.0,43.33,1,4.670000000000002,0.15,48.76,51.24,0.0,1792049,1882997,0,0,3675046
HI-GOV,governor,HI,GOV,Josh Green,Gary Cordery,DEM,REP,DEM,DEM,31.22,99.9,0.1,Safe D,25.73,3.83,23.56,7.66,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,65.61,34.39,0.0,237314,124377,0,0,361691
IA-GOV,governor,IA,GOV,Rob Sand,Zach Lahn,DEM,REP,,REP,3.83,64.3,35.7,Lean D,-12.1,3.83,-13.45,17.27,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,50.71,39.88,2,10.829999999999998,0.15,51.91,48.09,0.0,604516,559938,0,0,1164454
ID-GOV,governor,ID,GOV,Terri Pickens,Brad Little,DEM,REP,REP,REP,-44.81,0.0,100.0,Safe R,-36.28,3.83,-37.52,-7.29,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,27.59,72.41,0.0,174818,458724,0,0,633543
IL-GOV,governor,IL,GOV,JB Pritzker,Darren Bailey,DEM,REP,DEM,DEM,17.26,95.1,4.9,Safe D,12.91,3.83,11.14,6.12,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,54.3,34.0,1,20.299999999999997,0.15,58.63,41.37,0.0,2318637,1636100,0,0,3954737
KS-GOV,governor,KS,GOV,Ethan Corson,Vicki Schmidt,DEM,REP,,DEM,-14.28,8.5,91.5,Likely R,-16.26,3.83,-16.41,2.13,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,42.86,57.14,0.0,398296,531017,0,0,929314
