race_code,poll_dem,poll_rep,poll_oth,poll_oth_party,poll_dem2,poll_rep2,poll_count,poll_recency
AK-01,46.17,50.17,0.0,,0.0,0.0,2,0.1884
AK-GOV,46.99,37.94,0.0,,0.0,6.88,3,0.3166
AK-SEN,46.31,46.61,0.0,,0.0,1.7,11,0.156
AL-02,44.0,45.0,0.0,,0.0,0.0,1,0.6752
AL-GOV,40.99,49.01,0.0,,0.0,0.0,2,0.4905
AL-SEN,32.0,47.0,0.0,,0.0,0.0,1,0.9772
AR-02,46.5,42.0,0.0,,0.0,0.0,1,0.2227
AR-SEN,36.0,58.0,0.0,,0.0,0.0,1,0.0292
AZ-01,42.71,42.94,0.0,,0.0,0.0,2,0.0037
AZ-02,41.0,44.0,7.0,LIB,0.0,0.0,1,0.5359
AZ-06,46.96,44.87,0.0,,0.0,0.0,3,0.1843
AZ-GOV,42.71,36.77,2.97,IND,0.0,0.0,10,0.0542
CA-22,48.0,44.0,0.0,,0.0,0.0,1,0.6156
CA-GOV,57.29,33.73,0.0,,0.0,0.0,4,0.5229
CO-03,37.0,47.0,0.0,,0.0,0.0,1,0.0597
CO-05,40.0,43.0,5.0,IND,0.0,0.0,1,0.003
CO-GOV,50.1,37.8,0.0,,0.0,0.0,1,0.0004
CT-GOV,49.0,36.0,0.0,,0.0,0.0,1,0.6447
FL-13,39.0,41.0,0.0,,0.0,0.0,1,0.2939
FL-22,43.0,45.0,0.0,,0.0,0.0,1,0.6752
FL-25,42.9,32.7,0.0,,0.0,0.0,1,0.1939
FL-27,43.0,46.0,0.0,,0.0,0.0,1,0.0544
FL-28,41.0,45.0,0.0,,0.0,0.0,1,0.0532
FL-GOV,38.23,41.57,1.8,NPA,0.0,0.0,14,0.1114
FL-SEN,36.73,47.8,0.0,,0.0,0.0,3,0.0883
GA-GOV,51.22,46.32,0.0,,0.0,0.0,4,0.4939
GA-SEN,54.7,43.03,0.0,,0.0,0.0,9,0.1628
IA-01,43.0,39.0,0.0,,0.0,0.0,1,0.0001
IA-02,36.0,33.0,0.0,,0.0,0.0,1,0.1279
IA-03,42.0,48.0,0.0,,0.0,0.0,1,0.0625
IA-GOV,50.38,45.25,0.0,,0.0,0.0,4,0.5447
IA-SEN,47.62,47.09,0.0,,0.0,0.0,8,0.3876
ID-SEN,35.63,41.47,0.0,,0.0,0.0,2,0.2274
IL-GOV,54.3,34.0,0.0,,0.0,0.0,1,0.0049
KS-SEN,46.0,54.0,0.0,,0.0,0.0,1,0.0221
KY-06,37.16,37.4,0.0,,0.0,0.0,2,0.4443
KY-SEN,38.0,49.0,0.0,,0.0,0.0,1,0.0088
MA-GOV,53.79,31.4,0.0,,0.0,0.0,6,0.2577
MA-SEN,52.51,32.08,0.0,,0.0,0.0,7,0.193
MD-GOV,49.9,28.0,0.0,,0.0,0.0,1,0.0133
ME-02,42.48,48.76,0.0,,0.0,0.0,2,0.1055
ME-GOV,52.66,39.25,2.78,IND,0.0,0.0,2,0.6963
ME-SEN,48.49,43.49,0.0,,0.0,0.0,2,0.8807
MI-04,47.46,45.22,0.0,,0.0,0.0,3,0.1516
MI-07,48.0,46.0,0.0,,0.0,0.0,1,0.7579
MI-10,44.0,42.0,0.0,,0.0,0.0,1,0.0171
