race_code,round,dem,rep,other,exhausted,eliminated
AK-GOV,1,41.95,50.05,8.0,0.0,
AK-GOV,2,45.31,53.09,0.0,1.6,Other
AK-SEN,1,45.55,46.45,8.0,0.0,
AK-SEN,2,48.91,49.49,0.0,1.6,Other
ME-SEN,1,48.27,46.73,5.0,0.0,
ME-SEN,2,50.37,48.63,0.0,1.0,Other
AK-01,1,42.51,49.49,8.0,0.0,
AK-01,2,46.11,52.29,0.0,1.6,Other
ME-01,1,62.76,32.24,5.0,0.0,
ME-01,2,64.86,34.14,0.0,1.0,Other
ME-02,1,44.98,50.02,5.0,0.0,
ME-02,2,47.08,51.92,0.0,1.0,Other
