race_code,race_type,state,district,dem_name,rep_name,dem_party,rep_party,incumbent_party,seat_holder,margin,dem_prob,rep_prob,rating,lean,gcb,pres_2024,swing_24_26,rcv,threeway,oth_party,ind_name,ind_pct,ind_prob,same_party,cand2_name,cand1_prob,dem_status,rep_status,poll_dem,poll_rep,poll_count,polling_avg,polling_weight,dem_pct,rep_pct,oth_pct,dem_votes,rep_votes,oth_votes,ind_votes,total_votes
AK-GOV,governor,AK,GOV,Tom Begich,Click Bishop,DEM,REP,,REP,-4.94,38.2,61.8,Lean R,-13.18,5.43,-13.8,8.86,True,False,,,0.0,0.0,,,0.0,confirmed,confirmed,52.26,42.66,6,9.600000000000001,0.21,46.77,51.63,1.6,110590,122072,3783,0,236446
AL-GOV,governor,AL,GOV,Doug Jones,Tommy Tuberville,DEM,REP,,REP,-21.29,2.0,98.0,Safe R,-29.63,5.43,-30.88,9.6,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,34.1,52.6,1,-18.5,0.15,39.36,60.64,0.0,624036,961527,0,0,1585563
AR-GOV,governor,AR,GOV,Fredrick Love,Sarah Huckabee Sanders,DEM,REP,REP,REP,-26.21,0.6,99.4,Safe R,-30.5,5.43,-31.57,5.35,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,36.89,63.11,0.0,309700,529756,0,0,839457
AZ-GOV,governor,AZ,GOV,Katie Hobbs,Andy Biggs,DEM,REP,DEM,DEM,7.52,76.6,23.4,Likely D,-4.25,5.43,-5.59,13.11,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,42.53,36.14,11,6.390000000000001,0.257,53.76,46.24,0.0,1275516,1097007,0,0,2372523
CA-GOV,governor,CA,GOV,Xavier Becerra,Steve Hilton,DEM,REP,,DEM,29.2,99.8,0.2,Safe D,23.32,5.43,20.82,8.38,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,55.05,33.37,2,21.68,0.15,64.6,35.4,0.0,7169421,3929122,0,0,11098543
CO-GOV,governor,CO,GOV,Michael Bennet,Barbara Kirkmeyer,DEM,REP,,DEM,21.14,97.9,2.1,Safe D,11.58,5.43,11.29,9.85,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,50.1,37.8,1,12.300000000000004,0.15,60.57,39.43,0.0,1353721,881200,0,0,2234922
CT-GOV,governor,CT,GOV,Ned Lamont,Ryan Fazio,DEM,REP,DEM,DEM,18.3,96.1,3.9,Safe D,15.88,5.43,14.76,3.54,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,50.0,42.0,1,8.0,0.15,59.15,40.85,0.0,728197,502942,0,0,1231140
FL-GOV,governor,FL,GOV,David Jolly,Byron Donalds,DEM,REP,,REP,-4.32,33.8,66.2,Lean R,-10.56,5.43,-13.22,8.9,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,37.8,41.45,17,-3.6500000000000057,0.283,47.84,52.16,0.0,3661901,3992925,0,0,7654826
GA-GOV,governor,GA,GOV,Keisha Lance Bottoms,Burt Jones,DEM,REP,,REP,-0.75,47.1,52.9,Toss-up,-1.71,5.43,-2.21,1.46,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,50.23,41.68,2,8.549999999999997,0.15,49.63,50.37,0.0,1823829,1851217,0,0,3675046
HI-GOV,governor,HI,GOV,Josh Green,Gary Cordery,DEM,REP,DEM,DEM,31.89,99.9,0.1,Safe D,25.73,5.43,23.56,8.33,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,65.95,34.05,0.0,238526,123165,0,0,361691
IA-GOV,governor,IA,GOV,Rob Sand,Zach Lahn,DEM,REP,,REP,3.85,64.5,35.5,Lean D,-12.1,5.43,-13.45,17.3,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,50.37,40.41,3,9.96,0.15,51.93,48.07,0.0,604647,559807,0,0,1164454
ID-GOV,governor,ID,GOV,Terri Pickens,Brad Little,DEM,REP,REP,REP,-44.19,0.0,100.0,Safe R,-36.28,5.43,-37.52,-6.67,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,27.9,72.1,0.0,176782,456760,0,0,633543
IL-GOV,governor,IL,GOV,JB Pritzker,Darren Bailey,DEM,REP,DEM,DEM,18.63,96.4,3.6,Safe D,12.91,5.43,11.14,7.49,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,54.3,34.0,1,20.299999999999997,0.15,59.31,40.69,0.0,2345697,1609040,0,0,3954737
KS-GOV,governor,KS,GOV,Ethan Corson,Vicki Schmidt,DEM,REP,,DEM,-13.54,9.6,90.4,Likely R,-16.26,5.43,-16.41,2.87,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,43.23,56.77,0.0,401735,527579,0,0,929314
MA-GOV,governor,MA,GOV,Maura Healey,Mike Minogue,DEM,REP,DEM,DEM,31.75,99.9,0.1,Safe D,27.69,5.43,25.91,5.84,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,55.73,30.27,7,25.459999999999997,0.223,65.88,34.12,0.0,1601848,829720,0,0,2431568
MD-GOV,governor,MD,GOV,Wes Moore,Dan Cox,DEM,REP,DEM,DEM,36.28,100.0,0.0,Safe D,30.41,5.43,29.51,6.77,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,49.33,29.04,2,20.29,0.15,68.14,31.86,0.0,1449263,677571,0,0,2126834
ME-GOV,governor,ME,GOV,Shenna Bellows,Jonathan Bush,DEM,REP,,DEM,10.97,85.5,14.5,Likely D,7.49,5.43,7.09,3.89,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,55.49,44.51,0.0,322916,259047,0,0,581962
MI-GOV,governor,MI,GOV,Jocelyn Benson,John James,DEM,REP,,DEM,12.43,88.4,11.6,Likely D,-0.36,5.43,-1.44,13.87,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,40.09,31.12,16,8.970000000000002,0.28,56.22,43.78,0.0,2228550,1735711,0,0,3964262
MN-GOV,governor,MN,GOV,Amy Klobuchar,Lisa Demuth,DEM,REP,,DEM,9.47,81.9,18.1,Likely D,4.94,5.43,4.34,5.13,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,49.93,37.27,4,12.659999999999997,0.175,54.74,45.26,0.0,1246748,1030996,0,0,2277744
NE-GOV,governor,NE,GOV,Lynne Walz,Jim Pillen,DEM,REP,REP,REP,-17.35,4.7,95.3,Safe R,-20.75,5.43,-20.84,3.49,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,33.0,38.0,1,-5.0,0.15,41.33,58.67,0.0,274000,389012,0,0,663011
NH-GOV,governor,NH,GOV,Cinde Warmington,Kelly Ayotte,DEM,REP,REP,REP,-11.8,12.8,87.2,Likely R,3.66,5.43,2.82,-14.62,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,37.39,46.66,5,-9.269999999999996,0.194,44.1,55.9,0.0,255045,323287,0,0,578332
NM-GOV,governor,NM,GOV,Deb Haaland,Gregg Hull,DEM,REP,,DEM,8.75,80.0,20.0,Likely D,7.45,5.43,6.14,2.6,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,54.37,45.63,0.0,351458,294919,0,0,646377
NV-GOV,governor,NV,GOV,Aaron Ford,Joe Lombardo,DEM,REP,REP,REP,4.84,68.0,32.0,Lean D,-1.54,5.43,-3.15,8.0,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,38.5,36.55,5,1.9500000000000028,0.194,52.42,47.58,0.0,544698,494369,0,0,1039067
NY-GOV,governor,NY,GOV,Kathy Hochul,Bruce Blakeman,DEM,REP,DEM,DEM,14.24,91.5,8.5,Likely D,15.38,5.43,12.68,1.56,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,49.87,34.0,21,15.869999999999997,0.294,57.12,42.88,0.0,3320792,2492707,0,0,5813499
OH-GOV,governor,OH,GOV,Amy Acton,Vivek Ramaswamy,DEM,REP,,REP,-4.29,34.0,66.0,Lean R,-10.26,5.43,-11.31,7.03,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,49.19,48.33,14,0.8599999999999994,0.272,47.86,52.14,0.0,1931283,2104228,0,0,4035512
OK-GOV,governor,OK,GOV,Cyndi Munson,Gentner Drummond,DEM,REP,,REP,-31.34,0.1,99.9,Safe R,-34.68,5.43,-34.95,3.61,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,34.33,65.67,0.0,376344,719879,0,0,1096222
OR-GOV,governor,OR,GOV,Tina Kotek,Christine Drazan,DEM,REP,DEM,DEM,5.7,70.9,29.1,Lean D,15.34,5.43,14.89,-9.19,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,44.45,43.63,2,0.8200000000000003,0.15,52.85,47.15,0.0,830682,741092,0,0,1571774
PA-GOV,governor,PA,GOV,Josh Shapiro,Stacy Garrity,DEM,REP,DEM,DEM,16.55,94.5,5.5,Likely D,-0.87,5.43,-1.75,18.31,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,54.12,32.15,6,21.97,0.21,58.28,41.72,0.0,2869335,2054283,0,0,4923617
RI-GOV,governor,RI,GOV,Dan McKee,Aaron Guckian,DEM,REP,DEM,DEM,21.17,97.9,2.1,Safe D,15.7,5.43,14.16,7.01,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,35.12,20.92,2,14.199999999999996,0.15,60.59,39.41,0.0,217719,141629,0,0,359348
SC-GOV,governor,SC,GOV,Jermaine Johnson,Pamela Evette,DEM,REP,,REP,-11.91,12.6,87.4,Likely R,-16.63,5.43,-18.12,6.21,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,44.04,55.96,0.0,785592,998106,0,0,1783698
SD-GOV,governor,SD,GOV,Dan Ahlers,Larry Rhoden,DEM,REP,REP,REP,-26.55,0.5,99.5,Safe R,-29.31,5.43,-29.98,3.43,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,36.73,63.27,0.0,109617,188856,0,0,298473
TN-GOV,governor,TN,GOV,Carnita Atwater,Marsha Blackburn,DEM,REP,,REP,-21.06,2.1,97.9,Safe R,-28.63,5.43,-30.12,9.06,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,27.02,50.99,3,-23.970000000000002,0.15,39.47,60.53,0.0,846574,1298185,0,0,2144759
TX-GOV,governor,TX,GOV,Gina Hinojosa,Greg Abbott,DEM,REP,REP,REP,-7.33,24.0,76.0,Likely R,-12.03,5.43,-13.88,6.55,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,41.41,47.24,12,-5.830000000000005,0.262,46.34,53.66,0.0,3699099,4284070,0,0,7983170
VT-GOV,governor,VT,GOV,Amanda Janoo,Phil Scott,DEM,REP,REP,REP,-25.56,0.7,99.3,Safe R,33.5,5.43,32.77,-58.33,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,37.22,62.78,0.0,96253,162343,0,0,258595
WI-GOV,governor,WI,GOV,Mandela Barnes,Tom Tiffany,DEM,REP,,DEM,8.0,78.0,22.0,Likely D,-0.25,5.43,-0.87,8.88,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,42.01,41.55,5,0.46000000000000085,0.194,54.0,46.0,0.0,1293907,1102135,0,0,2396043
WY-GOV,governor,WY,GOV,Gabriel Green,Megan Degenfelder,DEM,REP,,REP,-39.97,0.0,100.0,Safe R,-46.63,5.43,-46.96,6.99,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,30.01,69.99,0.0,56526,131808,0,0,188334
AK-SEN,senate,AK,SEN,Mary Peltola,Dan Sullivan,DEM,REP,REP,REP,-0.56,47.0,53.0,Toss-up,-10.97,5.43,-13.8,13.24,True,False,,,0.0,0.0,,,0.0,presumptive,confirmed,49.4,44.31,11,5.089999999999996,0.257,48.93,49.47,1.6,115685,116978,3783,0,236446
AL-SEN,senate,AL,SEN,Dakarai Larriett,Barry Moore,DEM,REP,,REP,-21.82,1.8,98.2,Safe R,-27.23,5.43,-30.88,9.06,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,39.09,60.91,0.0,619770,965793,0,0,1585563
AR-SEN,senate,AR,SEN,Hallie Shoffner,Tom Cotton,DEM,REP,REP,REP,-25.75,0.7,99.3,Safe R,-29.16,5.43,-31.57,5.81,False,False,,,0.0,0.0,,,0.0,presumptive,confirmed,36.0,58.0,1,-22.0,0.15,37.12,62.88,0.0,311631,527826,0,0,839457
