race_code,poll_dem,poll_rep,poll_oth,poll_oth_party,poll_dem2,poll_rep2,poll_count,poll_recency
AK-01,46.17,50.17,0.0,,0.0,0.0,2,0.3767
AK-GOV,41.86,23.31,0.0,,0.0,15.9,2,0.1741
AK-SEN,49.44,44.3,0.0,,0.0,6.1,10,0.1951
AL-GOV,34.1,52.6,0.0,,0.0,0.0,1,0.0076
AR-02,46.5,42.0,0.0,,0.0,0.0,1,0.4454
AR-SEN,36.0,58.0,0.0,,0.0,0.0,1,0.0583
AZ-01,42.71,42.94,0.0,,0.0,0.0,2,0.0074
AZ-06,46.96,44.87,0.0,,0.0,0.0,3,0.3687
AZ-GOV,42.71,36.77,2.97,IND,0.0,0.0,10,0.1083
CA-22,44.0,42.0,0.0,,0.0,0.0,1,0.0008
CA-GOV,53.72,32.15,0.0,,0.0,0.0,2,0.6599
CO-03,37.0,47.0,0.0,,0.0,0.0,1,0.1194
CO-05,40.0,43.0,5.0,IND,0.0,0.0,1,0.0061
CO-GOV,50.1,37.8,0.0,,0.0,0.0,1,0.0009
FL-13,39.0,41.0,0.0,,0.0,0.0,1,0.5878
FL-25,42.9,32.7,0.0,,0.0,0.0,1,0.3878
FL-27,43.0,46.0,0.0,,0.0,0.0,1,0.1088
FL-28,41.0,45.0,0.0,,0.0,0.0,1,0.1063
FL-GOV,38.23,41.57,1.8,NPA,0.0,0.0,14,0.2228
FL-SEN,36.73,47.8,0.0,,0.0,0.0,3,0.1766
GA-GOV,51.49,39.89,0.0,,0.0,0.0,2,0.5108
GA-SEN,48.53,43.47,0.0,,0.0,0.0,7,0.0408
IA-01,43.0,39.0,0.0,,0.0,0.0,1,0.0003
IA-02,36.0,33.0,0.0,,0.0,0.0,1,0.2558
IA-03,42.0,48.0,0.0,,0.0,0.0,1,0.125
IA-GOV,50.0,41.0,0.0,,0.0,0.0,1,0.3536
IA-SEN,46.24,45.44,0.0,,0.0,0.0,5,0.4394
ID-SEN,35.63,41.47,0.0,,0.0,0.0,2,0.4548
IL-GOV,54.3,34.0,0.0,,0.0,0.0,1,0.0098
KS-SEN,46.0,54.0,0.0,,0.0,0.0,1,0.0442
KY-06,37.0,37.0,0.0,,0.0,0.0,1,0.3299
KY-SEN,38.0,49.0,0.0,,0.0,0.0,1,0.0175
MA-GOV,55.88,30.95,0.0,,0.0,0.0,5,0.3606
MA-SEN,55.03,30.16,0.0,,0.0,0.0,6,0.2356
MD-GOV,49.9,28.0,0.0,,0.0,0.0,1,0.0266
ME-02,42.48,48.76,0.0,,0.0,0.0,2,0.2111
ME-SEN,54.97,44.98,0.0,,0.0,0.0,2,0.4595
MI-04,47.46,45.22,0.0,,0.0,0.0,3,0.3033
MI-10,44.0,42.0,0.0,,0.0,0.0,1,0.0343
MI-GOV,40.94,32.68,10.99,IND,0.0,0.0,15,0.1377
MI-SEN,41.7,42.01,0.0,,0.0,0.0,9,0.2987
MN-01,41.49,47.93,0.0,,0.0,0.0,2,0.0879
MN-GOV,48.65,38.98,0.0,,0.0,0.0,3,0.3527
MN-SEN,49.71,42.88,0.0,,0.0,0.0,4,0.1912
MO-02,41.0,44.0,0.0,,0.0,0.0,1,0.7579
MS-SEN,39.0,42.0,6.0,IND,0.0,0.0,1,0.2443
MT-01,43.0,48.0,0.0,,0.0,0.0,1,0.4156
MT-SEN,25.0,44.0,20.0,IND,0.0,0.0,1,0.9772
NC-01,41.15,40.7,1.36,LIB,0.0,0.0,2,0.2057
NC-10,37.0,52.0,0.0,,0.0,0.0,1,0.1194
NC-14,40.0,48.0,0.0,,0.0,0.0,1,0.1194
NC-SEN,48.57,37.01,1.62,LIB,0.0,0.0,19,0.1839
NE-01,38.0,45.0,0.0,,0.0,0.0,1,0.4774
NE-02,46.5,40.5,0.0,,0.0,0.0,1,0.0047
NE-GOV,33.0,38.0,12.0,LMN,0.0,0.0,1,0.2176
NE-SEN,47.0,42.8,0.0,,0.0,0.0,3,0.1769
NH-02,48.94,36.84,0.0,,0.0,0.0,5,0.0371
NH-GOV,39.0,46.66,0.0,,0.0,0.0,2,0.2189
NH-SEN,46.58,42.99,0.0,,0.0,0.0,13,0.0559
NJ-02,36.0,46.0,0.0,,0.0,0.0,1,0.0001
NJ-07,47.0,43.0,0.0,,0.0,0.0,1,0.6752
NM-02,43.0,41.0,0.0,,0.0,0.0,1,0.3536
NV-GOV,40.44,42.52,0.0,,0.0,0.0,5,0.1364
NY-01,38.0,41.0,0.0,,0.0,0.0,1,0.0146
NY-04,46.0,41.0,0.0,,0.0,0.0,1,0.0702
NY-17,44.0,39.0,0.0,,0.0,0.0,1,0.0702
NY-18,42.0,35.0,0.0,,0.0,0.0,1,0.0702
NY-21,44.0,45.0,0.0,,0.0,0.0,1,0.7579
NY-GOV,49.9,33.65,0.78,LIB,0.0,0.0,12,0.0879
OH-09,43.0,47.0,3.0,LIB,0.0,0.0,1,0.2939
OH-GOV,49.37,48.39,0.25,LIB,0.0,0.0,14,0.1664
OH-SEN,51.66,45.44,0.25,LIB,0.0,0.0,12,0.2018
OR-GOV,45.0,43.56,0.0,,0.0,0.0,2,0.2703
PA-01,41.97,47.81,0.0,,0.0,0.0,2,0.077
PA-08,46.0,45.0,0.0,,0.0,0.0,2,0.4892
PA-10,50.81,44.94,0.0,,0.0,0.0,3,0.1081
PA-GOV,51.61,31.73,0.0,,0.0,0.0,7,0.2824
