race_code,poll_dem,poll_rep,poll_oth,poll_oth_party,poll_dem2,poll_rep2,poll_count,poll_recency
AK-01,37.0,41.0,0.0,,0.0,0.0,1,0.2031
AK-GOV,41.86,23.31,0.0,,0.0,15.9,2,0.5657
AK-SEN,50.58,44.98,0.0,,0.0,3.88,8,0.2078
AL-GOV,34.1,52.6,0.0,,0.0,0.0,1,0.0248
AR-SEN,36.0,58.0,0.0,,0.0,0.0,1,0.1895
AZ-01,42.71,42.94,0.0,,0.0,0.0,2,0.0239
AZ-06,46.66,43.8,0.0,,0.0,0.0,2,0.2094
AZ-GOV,43.33,37.08,0.0,,0.0,0.0,8,0.0453
CA-22,44.0,42.0,0.0,,0.0,0.0,1,0.0026
CO-03,37.0,47.0,0.0,,0.0,0.0,1,0.3878
CO-05,40.0,43.0,5.0,IND,0.0,0.0,1,0.0197
CO-GOV,50.1,37.8,0.0,,0.0,0.0,1,0.0029
FL-27,43.0,46.0,0.0,,0.0,0.0,1,0.3536
FL-28,41.0,45.0,0.0,,0.0,0.0,1,0.3455
FL-GOV,39.5,43.94,0.3,IND,0.0,0.0,11,0.2988
FL-SEN,36.73,47.8,0.0,,0.0,0.0,3,0.5739
GA-GOV,49.0,43.0,0.0,,0.0,0.0,1,0.7405
GA-SEN,48.53,43.47,0.0,,0.0,0.0,7,0.1324
IA-01,43.0,39.0,0.0,,0.0,0.0,1,0.0008
IA-02,36.0,33.0,0.0,,0.0,0.0,1,0.8312
IA-03,42.0,48.0,0.0,,0.0,0.0,1,0.4061
IA-SEN,44.41,45.69,0.0,,0.0,0.0,3,0.4209
ID-SEN,34.0,48.0,0.0,,0.0,0.0,1,0.4353
IL-GOV,54.3,34.0,0.0,,0.0,0.0,1,0.032
KS-SEN,46.0,54.0,0.0,,0.0,0.0,1,0.1436
KY-SEN,38.0,49.0,0.0,,0.0,0.0,1,0.057
MA-GOV,52.67,30.79,0.0,,0.0,0.0,3,0.3984
MA-SEN,55.1,30.99,0.0,,0.0,0.0,5,0.2686
MD-GOV,49.9,28.0,0.0,,0.0,0.0,1,0.0864
ME-02,46.0,47.0,0.0,,0.0,0.0,1,0.2227
ME-SEN,49.0,41.0,0.0,,0.0,0.0,1,0.0237
MI-04,42.0,47.43,0.0,,0.0,0.0,2,0.218
MI-10,44.0,42.0,0.0,,0.0,0.0,1,0.1114
MI-GOV,35.12,31.3,18.11,IND,0.0,0.0,12,0.138
MI-SEN,41.98,43.36,0.0,,0.0,0.0,5,0.0533
MN-01,41.49,47.93,0.0,,0.0,0.0,2,0.2855
MN-GOV,50.34,36.36,0.0,,0.0,0.0,2,0.1678
MN-SEN,47.1,40.61,0.0,,0.0,0.0,3,0.0626
MS-SEN,39.0,42.0,6.0,IND,0.0,0.0,1,0.7937
NC-01,42.0,39.0,9.0,LIB,0.0,0.0,1,0.1612
NC-10,37.0,52.0,0.0,,0.0,0.0,1,0.3878
NC-14,40.0,48.0,0.0,,0.0,0.0,1,0.3878
NC-SEN,48.98,39.13,0.86,LIB,0.0,0.0,14,0.2503
NE-02,46.5,40.5,0.0,,0.0,0.0,1,0.0153
NE-GOV,33.0,38.0,12.0,LMN,0.0,0.0,1,0.7071
NE-SEN,47.0,48.0,0.0,,0.0,0.0,2,0.0864
NH-02,48.94,36.84,0.0,,0.0,0.0,5,0.1205
NH-GOV,39.0,46.66,0.0,,0.0,0.0,2,0.7113
NH-SEN,46.58,42.99,0.0,,0.0,0.0,13,0.1818
NJ-02,36.0,46.0,0.0,,0.0,0.0,1,0.0004
NV-GOV,39.0,40.23,0.0,,0.0,0.0,4,0.1662
NY-01,38.0,41.0,0.0,,0.0,0.0,1,0.0474
NY-04,46.0,41.0,0.0,,0.0,0.0,1,0.2279
NY-17,44.0,39.0,0.0,,0.0,0.0,1,0.2279
NY-18,42.0,35.0,0.0,,0.0,0.0,1,0.2279
NY-GOV,50.24,33.9,1.08,LIB,0.0,0.0,11,0.2092
OH-09,43.0,47.0,3.0,LIB,0.0,0.0,1,0.9548
OH-GOV,47.06,46.99,0.0,,0.0,0.0,12,0.1956
OH-SEN,46.59,49.44,0.0,,0.0,0.0,10,0.2648
OR-GOV,45.0,40.0,0.0,,0.0,0.0,1,0.1688
PA-01,41.97,47.81,0.0,,0.0,0.0,2,0.2501
PA-08,45.0,43.0,0.0,,0.0,0.0,1,0.0042
PA-10,47.91,43.95,0.0,,0.0,0.0,2,0.0149
PA-GOV,54.74,35.45,0.0,,0.0,0.0,5,0.2309
RI-SEN,52.0,34.0,0.0,,0.0,0.0,1,0.9548
SD-SEN,34.53,46.64,0.0,,0.0,0.0,3,0.0869
TN-GOV,28.0,49.0,0.0,,0.0,0.0,1,0.0026
TX-15,38.0,41.0,0.0,,0.0,0.0,1,0.0058
TX-23,40.0,42.0,0.0,,0.0,0.0,1,0.3789
TX-GOV,39.65,45.7,0.22,LIB,0.0,0.0,6,0.4306
TX-SEN,43.34,37.46,0.37,LIB,0.0,0.0,9,0.3302
VA-01,41.97,45.92,0.0,,0.0,0.0,2,0.1952
WI-01,41.0,50.0,0.0,,0.0,0.0,1,0.4253
WI-03,48.71,47.65,0.0,,0.0,0.0,2,0.1203
WI-GOV,40.71,39.42,0.0,,0.0,0.0,1,0.4559
