race_code,race_type,state,district,dem_name,rep_name,dem_party,rep_party,incumbent_party,seat_holder,margin,dem_prob,rep_prob,rating,lean,gcb,fundamentals,fundraising,candidates,demo_env,pres_2024,swing_24_26,rcv,threeway,oth_party,ind_name,ind_pct,ind_prob,same_party,cand2_name,cand1_prob,dem_status,rep_status,poll_dem,poll_rep,poll_count,polling_avg,polling_weight,dem_funds,rep_funds,ind_funds,dem_pct,rep_pct,oth_pct,dem_votes,rep_votes,oth_votes,ind_votes,total_votes
AK-SEN,senate,AK,SEN,Mary Peltola,Dan Sullivan,DEM,REP,REP,REP,-2.51,44.2,55.8,Toss-up,-12.2,3.82,-5.12,0.21,4.11,-1.06,-13.8,11.29,True,False,,,0.0,0.0,,,0.0,presumptive,confirmed,50.51,44.93,9,5.48,0.242,8661662,6500847,0,47.96,50.44,1.6,113410,119253,3783,0,236446
AL-SEN,senate,AL,SEN,Everett Wess,Barry Moore,DEM,REP,,REP,-25.49,0.7,99.3,Safe R,-27.36,3.82,-25.49,-2.4,0.93,-0.48,-30.88,5.39,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,73770,2980325,0,37.25,62.75,0.0,590686,994877,0,0,1585563
AR-SEN,senate,AR,SEN,Hallie Shoffner,Tom Cotton,DEM,REP,REP,REP,-27.24,0.4,99.6,Safe R,-29.43,3.82,-28.69,-0.9,-1.67,-0.51,-31.57,4.33,False,False,,,0.0,0.0,,,0.0,presumptive,confirmed,36.0,58.0,1,-19.0,0.15,1589764,5406040,0,36.38,63.62,0.0,305398,534059,0,0,839457
CO-SEN,senate,CO,SEN,John Hickenlooper,Mark Baisley,DEM,REP,DEM,DEM,24.39,99.0,1.0,Safe D,13.7,3.82,24.39,3.32,3.55,-0.01,11.29,13.1,False,False,,,0.0,0.0,,,0.0,confirmed,presumptive,,,0,,0.0,6818283,31866,0,62.19,37.81,0.0,1389994,844928,0,0,2234922
DE-SEN,senate,DE,SEN,Chris Coons,Michael Katz,DEM,REP,DEM,DEM,23.65,98.8,1.2,Safe D,15.61,3.82,23.65,2.84,1.67,-0.28,14.84,8.81,False,False,,,0.0,0.0,,,0.0,confirmed,projected,,,0,,0.0,3044649,20211,0,61.83,38.17,0.0,221057,136485,0,0,357542
FL-SEN,senate,FL,SEN,Alexander Vindman,Ashley Moody,DEM,REP,REP,REP,-6.12,27.9,72.1,Lean R,-8.77,3.82,-6.13,-0.02,-1.67,0.51,-13.22,7.1,False,False,,,0.0,0.0,,,0.0,projected,confirmed,39.77,45.88,6,-6.07,0.21,8188392,8407064,0,46.94,53.06,0.0,3593255,4061571,0,0,7654826
GA-SEN,senate,GA,SEN,Jon Ossoff,Mike Collins,DEM,REP,DEM,DEM,10.55,84.4,15.6,Likely D,-0.4,3.82,11.91,1.88,6.73,-0.12,-2.21,12.76,False,False,,,0.0,0.0,,,0.0,confirmed,projected,48.54,43.48,7,5.83,0.223,60439613,4880582,0,55.28,44.72,0.0,2031448,1643598,0,0,3675046
IA-SEN,senate,IA,SEN,Josh Turek,Ashley Hinson,DEM,REP,,REP,-2.11,42.0,58.0,Toss-up,-8.27,3.82,-2.9,3.19,-0.93,-0.71,-13.45,11.34,False,False,LIB,,0.0,0.0,,,0.0,presumptive,presumptive,44.41,45.69,3,-1.13,0.15,3463099,0,0,47.66,49.71,2.63,554954,578876,30625,0,1164454
ID-SEN,senate,ID,SEN,David Roth,Jim Risch,DEM,REP,REP,REP,-40.8,0.0,100.0,Safe R,-38.22,3.82,-40.8,-2.93,-2.97,-0.49,-37.52,-3.27,False,False,,,0.0,0.0,,,0.0,presumptive,confirmed,,,0,,0.0,8642,2864280,0,29.6,70.4,0.0,187541,446002,0,0,633543
IL-SEN,senate,IL,SEN,Juliana Stratton,Don Tracy,DEM,REP,,DEM,18.79,96.4,3.6,Safe D,14.44,3.82,18.79,0.53,0.0,0.0,11.14,7.66,False,False,,,0.0,0.0,,,0.0,presumptive,projected,,,0,,0.0,4791273,2327334,0,59.4,40.6,0.0,2348974,1605763,0,0,3954737
