race_code,round,dem,rep,other,exhausted,eliminated
AK-GOV,1,44.3,47.7,8.0,0.0,
AK-GOV,2,47.66,50.74,0.0,1.6,Other
AK-SEN,1,45.14,46.86,8.0,0.0,
AK-SEN,2,48.5,49.9,0.0,1.6,Other
ME-SEN,1,47.26,47.74,5.0,0.0,
ME-SEN,2,49.36,49.64,0.0,1.0,Other
AK-01,1,45.58,46.42,8.0,0.0,
AK-01,2,48.94,49.46,0.0,1.6,Other
ME-01,1,61.24,33.76,5.0,0.0,
ME-01,2,63.34,35.66,0.0,1.0,Other
ME-02,1,49.64,45.36,5.0,0.0,
ME-02,2,51.74,47.26,0.0,1.0,Other
