race_code,poll_dem,poll_rep,poll_oth,poll_oth_party,poll_dem2,poll_rep2,poll_count,poll_recency
AK-01,46.17,50.17,0.0,,0.0,0.0,2,0.4746
AK-GOV,41.86,23.31,0.0,,0.0,15.9,2,0.2194
AK-SEN,49.48,44.39,0.0,,0.0,5.85,9,0.1484
AL-GOV,34.1,52.6,0.0,,0.0,0.0,1,0.0096
AR-02,46.5,42.0,0.0,,0.0,0.0,1,0.5612
AR-SEN,36.0,58.0,0.0,,0.0,0.0,1,0.0735
AZ-01,42.71,42.94,0.0,,0.0,0.0,2,0.0093
AZ-06,46.66,43.8,0.0,,0.0,0.0,2,0.0812
AZ-GOV,42.71,36.77,2.97,IND,0.0,0.0,10,0.1365
CA-22,44.0,42.0,0.0,,0.0,0.0,1,0.001
CA-GOV,53.72,32.15,0.0,,0.0,0.0,2,0.8315
CO-03,37.0,47.0,0.0,,0.0,0.0,1,0.1504
CO-05,40.0,43.0,5.0,IND,0.0,0.0,1,0.0076
CO-GOV,50.1,37.8,0.0,,0.0,0.0,1,0.0011
FL-13,39.0,41.0,0.0,,0.0,0.0,1,0.7405
FL-25,42.9,32.7,0.0,,0.0,0.0,1,0.4886
FL-27,43.0,46.0,0.0,,0.0,0.0,1,0.1371
FL-28,41.0,45.0,0.0,,0.0,0.0,1,0.134
FL-GOV,40.81,43.6,0.18,IND,0.0,0.0,13,0.221
FL-SEN,36.73,47.8,0.0,,0.0,0.0,3,0.2225
GA-GOV,51.49,39.89,0.0,,0.0,0.0,2,0.6436
GA-SEN,48.53,43.47,0.0,,0.0,0.0,7,0.0514
IA-01,43.0,39.0,0.0,,0.0,0.0,1,0.0003
IA-02,36.0,33.0,0.0,,0.0,0.0,1,0.3223
IA-03,42.0,48.0,0.0,,0.0,0.0,1,0.1575
IA-GOV,50.0,41.0,0.0,,0.0,0.0,1,0.4454
IA-SEN,44.41,45.69,0.0,,0.0,0.0,3,0.1632
ID-SEN,35.63,41.47,0.0,,0.0,0.0,2,0.573
IL-GOV,54.3,34.0,0.0,,0.0,0.0,1,0.0124
KS-SEN,46.0,54.0,0.0,,0.0,0.0,1,0.0557
KY-06,37.0,37.0,0.0,,0.0,0.0,1,0.4156
KY-SEN,38.0,49.0,0.0,,0.0,0.0,1,0.0221
MA-GOV,55.52,30.9,0.0,,0.0,0.0,4,0.253
MA-SEN,55.1,30.99,0.0,,0.0,0.0,5,0.1041
MD-GOV,49.9,28.0,0.0,,0.0,0.0,1,0.0335
ME-02,42.48,48.76,0.0,,0.0,0.0,2,0.2659
ME-SEN,49.0,41.0,0.0,,0.0,0.0,1,0.0092
MI-04,47.46,45.22,0.0,,0.0,0.0,3,0.3821
MI-10,44.0,42.0,0.0,,0.0,0.0,1,0.0432
MI-GOV,40.94,32.68,10.99,IND,0.0,0.0,15,0.1735
MI-SEN,41.11,42.15,0.0,,0.0,0.0,8,0.3018
MN-01,41.49,47.93,0.0,,0.0,0.0,2,0.1107
MN-GOV,50.34,36.36,0.0,,0.0,0.0,2,0.0651
MN-SEN,49.71,42.88,0.0,,0.0,0.0,4,0.2409
MO-02,41.0,44.0,0.0,,0.0,0.0,1,0.9548
MS-SEN,39.0,42.0,6.0,IND,0.0,0.0,1,0.3078
MT-01,43.0,48.0,0.0,,0.0,0.0,1,0.5236
MT-SEN,44.0,56.0,0.0,,0.0,0.0,1,0.7071
NC-01,41.15,40.7,1.36,LIB,0.0,0.0,2,0.2592
NC-10,37.0,52.0,0.0,,0.0,0.0,1,0.1504
NC-14,40.0,48.0,0.0,,0.0,0.0,1,0.1504
NC-SEN,49.38,39.79,0.52,LIB,0.0,0.0,18,0.1806
NE-01,38.0,45.0,0.0,,0.0,0.0,1,0.6015
NE-02,46.5,40.5,0.0,,0.0,0.0,1,0.0059
NE-GOV,33.0,38.0,12.0,LMN,0.0,0.0,1,0.2742
NE-SEN,47.0,42.8,0.0,,0.0,0.0,3,0.2229
NH-02,48.94,36.84,0.0,,0.0,0.0,5,0.0467
NH-GOV,39.0,46.66,0.0,,0.0,0.0,2,0.2758
NH-SEN,46.58,42.99,0.0,,0.0,0.0,13,0.0705
NJ-02,36.0,46.0,0.0,,0.0,0.0,1,0.0002
NJ-07,47.0,43.0,0.0,,0.0,0.0,1,0.8507
NM-02,43.0,41.0,0.0,,0.0,0.0,1,0.4454
NV-GOV,40.44,42.52,0.0,,0.0,0.0,5,0.1719
NY-01,38.0,41.0,0.0,,0.0,0.0,1,0.0184
NY-04,46.0,41.0,0.0,,0.0,0.0,1,0.0884
NY-17,44.0,39.0,0.0,,0.0,0.0,1,0.0884
NY-18,42.0,35.0,0.0,,0.0,0.0,1,0.0884
NY-21,44.0,45.0,0.0,,0.0,0.0,1,0.9548
NY-GOV,49.9,33.65,0.78,LIB,0.0,0.0,12,0.1108
OH-09,43.0,47.0,3.0,LIB,0.0,0.0,1,0.3703
OH-GOV,49.52,48.67,0.0,,0.0,0.0,13,0.1452
OH-SEN,52.03,45.67,0.0,,0.0,0.0,11,0.1822
OR-GOV,45.0,43.56,0.0,,0.0,0.0,2,0.3405
PA-01,41.97,47.81,0.0,,0.0,0.0,2,0.097
PA-08,45.0,43.0,0.0,,0.0,0.0,1,0.0016
PA-10,50.81,44.94,0.0,,0.0,0.0,3,0.1361
PA-GOV,54.09,32.23,0.0,,0.0,0.0,6,0.21
RI-GOV,38.9,20.8,18.9,IND,0.0,0.0,1,0.6752
RI-SEN,52.0,34.0,0.0,,0.0,0.0,1,0.3703
SD-SEN,39.47,44.25,0.0,,0.0,0.0,4,0.2585
TN-GOV,27.0,51.0,0.0,,0.0,0.0,2,0.2181
TX-15,47.96,45.98,0.0,,0.0,0.0,2,0.4167
TX-23,40.0,42.0,0.0,,0.0,0.0,1,0.1469
TX-34,40.0,41.0,0.0,,0.0,0.0,1,0.4559
TX-GOV,40.94,46.48,0.81,LIB,0.0,0.0,9,0.358
TX-SEN,44.73,40.35,1.03,LIB,0.0,0.0,12,0.2811
VA-01,41.97,45.92,0.0,,0.0,0.0,2,0.0757
WA-03,34.0,41.0,0.0,,0.0,0.0,1,0.4559
WA-05,47.0,53.0,0.0,,0.0,0.0,1,0.8312
WI-01,41.0,50.0,0.0,,0.0,0.0,1,0.1649
WI-03,49.88,46.15,0.0,,0.0,0.0,3,0.3494
WI-06,39.0,61.0,0.0,,0.0,0.0,1,0.8909
WI-GOV,40.71,39.42,0.0,,0.0,0.0,1,0.1768
