race_code,round,dem,rep,other,exhausted,eliminated
AK-GOV,1,41.53,50.47,8.0,0.0,
AK-GOV,2,44.89,53.51,0.0,1.6,Other
AK-SEN,1,45.18,46.82,8.0,0.0,
AK-SEN,2,48.54,49.86,0.0,1.6,Other
ME-SEN,1,48.0,47.0,5.0,0.0,
ME-SEN,2,50.1,48.9,0.0,1.0,Other
AK-01,1,42.01,49.99,8.0,0.0,
AK-01,2,45.61,52.79,0.0,1.6,Other
ME-01,1,62.17,32.83,5.0,0.0,
ME-01,2,64.27,34.73,0.0,1.0,Other
ME-02,1,44.48,50.52,5.0,0.0,
ME-02,2,46.58,52.42,0.0,1.0,Other
