race_code,race_type,state,district,dem_name,rep_name,dem_party,rep_party,incumbent_party,seat_holder,margin,dem_prob,rep_prob,rating,lean,gcb,fundamentals,fundraising,candidates,demo_env,pres_2024,swing_24_26,rcv,threeway,oth_party,ind_name,ind_pct,ind_prob,same_party,cand2_name,cand1_prob,dem_status,rep_status,poll_dem,poll_rep,poll_count,polling_avg,polling_weight,dem_funds,rep_funds,ind_funds,dem_pct,rep_pct,oth_pct,dem_votes,rep_votes,oth_votes,ind_votes,total_votes
AK-SEN,senate,AK,SEN,Mary Peltola,Dan Sullivan,DEM,REP,REP,REP,-1.61,45.5,54.5,Toss-up,-11.9,4.53,-4.1,0.21,4.11,-1.06,-13.8,12.19,True,False,,,0.0,0.0,,,0.0,presumptive,confirmed,50.51,44.93,9,5.48,0.242,8661662,6500847,0,48.41,49.99,1.6,114461,118201,3783,0,236446
AL-SEN,senate,AL,SEN,Everett Wess,Barry Moore,DEM,REP,,REP,-24.63,0.9,99.1,Safe R,-27.21,4.53,-24.63,-2.4,0.93,-0.48,-30.88,6.25,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,73770,2980325,0,37.68,62.32,0.0,597504,988059,0,0,1585563
AR-SEN,senate,AR,SEN,Hallie Shoffner,Tom Cotton,DEM,REP,REP,REP,-26.48,0.5,99.5,Safe R,-29.26,4.53,-27.81,-0.9,-1.67,-0.51,-31.57,5.08,False,False,,,0.0,0.0,,,0.0,presumptive,confirmed,36.0,58.0,1,-19.0,0.15,1589764,5406040,0,36.76,63.24,0.0,308564,530893,0,0,839457
CO-SEN,senate,CO,SEN,John Hickenlooper,Mark Baisley,DEM,REP,DEM,DEM,25.25,99.2,0.8,Safe D,13.85,4.53,25.25,3.32,3.55,-0.01,11.29,13.96,False,False,,,0.0,0.0,,,0.0,confirmed,presumptive,,,0,,0.0,6818283,31866,0,62.62,37.38,0.0,1399604,835317,0,0,2234922
DE-SEN,senate,DE,SEN,Chris Coons,Michael Katz,DEM,REP,DEM,DEM,24.36,99.0,1.0,Safe D,15.61,4.53,24.36,2.84,1.67,-0.28,14.84,9.52,False,False,,,0.0,0.0,,,0.0,confirmed,projected,,,0,,0.0,3044649,20211,0,62.18,37.82,0.0,222327,135216,0,0,357542
FL-SEN,senate,FL,SEN,Alexander Vindman,Ashley Moody,DEM,REP,REP,REP,-5.44,30.1,69.9,Lean R,-8.64,4.53,-5.29,-0.02,-1.67,0.51,-13.22,7.78,False,False,,,0.0,0.0,,,0.0,projected,confirmed,39.79,46.04,7,-5.98,0.223,8188392,8407064,0,47.28,52.72,0.0,3619116,4035710,0,0,7654826
GA-SEN,senate,GA,SEN,Jon Ossoff,Mike Collins,DEM,REP,DEM,DEM,11.22,85.9,14.1,Likely D,-0.25,4.53,12.77,1.88,6.73,-0.12,-2.21,13.43,False,False,,,0.0,0.0,,,0.0,confirmed,projected,48.54,43.48,7,5.83,0.223,60439613,4880582,0,55.61,44.39,0.0,2043731,1631315,0,0,3675046
IA-SEN,senate,IA,SEN,Josh Turek,Ashley Hinson,DEM,REP,,REP,-1.25,45.2,54.8,Toss-up,-7.96,4.53,-1.89,3.19,-0.93,-0.71,-13.45,12.2,False,False,LIB,,0.0,0.0,,,0.0,presumptive,presumptive,44.41,45.69,3,-1.13,0.15,3463099,0,0,48.08,49.29,2.63,559845,573984,30625,0,1164454
ID-SEN,senate,ID,SEN,David Roth,Jim Risch,DEM,REP,REP,REP,-39.91,0.0,100.0,Safe R,-38.05,4.53,-39.91,-2.93,-2.97,-0.49,-37.52,-2.38,False,False,,,0.0,0.0,,,0.0,presumptive,confirmed,,,0,,0.0,8642,2864280,0,30.05,69.95,0.0,190352,443190,0,0,633543
IL-SEN,senate,IL,SEN,Juliana Stratton,Don Tracy,DEM,REP,,DEM,19.66,97.0,3.0,Safe D,14.59,4.53,19.66,0.53,0.0,0.0,11.14,8.52,False,False,,,0.0,0.0,,,0.0,presumptive,projected,,,0,,0.0,4791273,2327334,0,59.83,40.17,0.0,2366028,1588708,0,0,3954737
KS-SEN,senate,KS,SEN,Adam Hamilton,Roger Marshall,DEM,REP,REP,REP,-14.25,8.6,91.4,Likely R,-15.2,4.53,-15.35,-3.16,-1.09,-0.43,-16.41,2.16,False,False,,,0.0,0.0,,,0.0,projected,confirmed,46.0,54.0,1,-8.0,0.15,0,3331963,0,42.88,57.12,0.0,398456,530858,0,0,929314
KY-SEN,senate,KY,SEN,Charles Booker,Andy Barr,DEM,REP,,REP,-30.5,0.2,99.8,Safe R,-30.03,4.53,-33.14,-2.04,-4.86,-0.75,-31.03,0.53,False,False,,,0.0,0.0,,,0.0,presumptive,projected,37.0,49.5,1,-15.5,0.15,508684,8403849,0,34.75,65.25,0.0,504650,947518,0,0,1452169
LA-SEN,senate,LA,SEN,Gary Crockett,Julia Letlow,DEM,REP,,REP,-26.13,0.6,99.4,Safe R,-21.33,4.53,-26.13,-1.95,-7.1,-0.28,-22.36,-3.77,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,350000,5356520,0,36.93,63.07,0.0,518879,886003,0,0,1404882
MA-SEN,senate,MA,SEN,Ed Markey,John Deaton,DEM,REP,DEM,DEM,33.47,99.9,0.1,Safe D,29.1,4.53,35.69,0.73,1.67,-0.34,25.91,7.56,False,False,,,0.0,0.0,,,0.0,confirmed,presumptive,55.1,30.99,5,24.26,0.194,3804689,1400141,0,66.73,33.27,0.0,1622664,808904,0,0,2431568
ME-SEN,senate,ME,SEN,Graham Platner,Susan Collins,DEM,REP,REP,REP,0.8,51.6,48.4,Toss-up,8.49,4.53,-1.29,0.22,-13.55,-0.97,7.09,-6.29,True,False,,,0.0,0.0,,,0.0,presumptive,confirmed,47.81,40.77,13,7.49,0.268,16312222,12165046,0,49.9,49.1,1.0,290385,285758,5820,0,581962
MI-SEN,senate,MI,SEN,Abdul El-Sayed,Mike Rogers,DEM,REP,,DEM,5.1,68.8,31.2,Lean D,2.93,4.53,7.27,-0.0,0.44,-0.63,-1.44,6.54,False,False,,,0.0,0.0,,,0.0,presumptive,presumptive,40.79,43.28,7,-2.49,0.223,7646728,7676445,0,52.55,47.45,0.0,2083139,1881123,0,0,3964262
MN-SEN,senate,MN,SEN,Peggy Flanagan,Adam Schwarze,DEM,REP,,DEM,9.09,80.9,19.1,Likely D,6.01,4.53,10.87,1.05,0.0,-0.72,4.34,4.75,False,False,,,0.0,0.0,,,0.0,presumptive,presumptive,46.0,44.0,1,-1.0,0.15,4646309,1102851,0,54.54,45.46,0.0,1242384,1035360,0,0,2277744
MS-SEN,senate,MS,SEN,Scott Colom,Cindy Hyde-Smith,DEM,REP,REP,REP,-13.87,9.1,90.9,Likely R,-21.5,4.53,-15.26,-0.54,2.62,-0.37,-23.15,9.27,False,False,,,0.0,0.0,,,0.0,presumptive,confirmed,39.0,42.0,1,-6.0,0.15,1619368,3394175,0,43.06,56.94,0.0,370186,489419,0,0,859605
MT-SEN,senate,MT,SEN,Alani Bankhead,Kurt Alme,DEM,REP,,REP,-23.3,0.0,91.0,Safe R,-19.79,4.53,-18.38,-2.11,0.0,-1.01,-20.58,-2.72,False,True,IND,Seth Bodnar,30.11,9.0,,,0.0,projected,confirmed,,,0,,0.0,23884,1184127,2113231,12.82,53.41,3.66,54121,225416,15448,127090,422074
NC-SEN,senate,NC,SEN,Roy Cooper,Michael Whatley,DEM,REP,,REP,5.21,69.2,30.8,Lean D,-2.64,4.53,4.35,0.87,1.9,-0.3,-3.27,8.48,False,False,GRN,,0.0,0.0,,,0.0,confirmed,confirmed,49.32,39.94,17,9.03,0.283,26822373,8410252,0,51.62,46.51,1.87,2058413,1854488,74566,0,3987467
NE-SEN,senate,NE,SEN,(no Democrat — backs Osborn),Pete Ricketts,DEM,REP,REP,REP,-7.46,33.7,66.3,Lean R,-20.08,4.53,-21.09,-3.44,-1.62,-0.48,-20.84,13.38,False,True,IND,Dan Osborn,46.27,33.7,,,0.0,,confirmed,,,0,,0.0,0,4866649,3856315,0.0,53.73,0.0,0,356224,0,306787,663011
NH-SEN,senate,NH,SEN,Chris Pappas,Scott Brown,DEM,REP,,DEM,9.49,81.9,18.1,Likely D,0.02,4.53,9.21,1.32,4.2,-0.86,2.82,6.67,False,False,,,0.0,0.0,,,0.0,presumptive,projected,48.95,38.67,11,10.29,0.257,9860676,1664338,0,54.74,45.26,0.0,316597,261735,0,0,578332
NJ-SEN,senate,NJ,SEN,Cory Booker,Justin Murphy,DEM,REP,DEM,DEM,18.93,96.5,3.5,Safe D,8.13,4.53,18.93,4.2,1.88,0.19,5.63,13.31,False,False,,,0.0,0.0,,,0.0,confirmed,projected,,,0,,0.0,17623907,15454,0,59.47,40.53,0.0,1732649,1181037,0,0,2913686
