race_code,race_type,state,district,dem_name,rep_name,dem_party,rep_party,incumbent_party,seat_holder,margin,dem_prob,rep_prob,rating,lean,gcb,pres_2024,swing_24_26,rcv,threeway,oth_party,ind_name,ind_pct,ind_prob,same_party,cand2_name,cand1_prob,dem_status,rep_status,poll_dem,poll_rep,poll_count,polling_avg,polling_weight,dem_pct,rep_pct,oth_pct,dem_votes,rep_votes,oth_votes,ind_votes,total_votes
AK-GOV,governor,AK,GOV,Tom Begich,Click Bishop,DEM,REP,,REP,-3.59,41.6,58.4,Toss-up,-13.18,3.49,-13.8,10.2,True,False,,,0.0,0.0,,,0.0,confirmed,confirmed,41.66,20.42,5,21.239999999999995,0.194,47.43,50.97,1.6,112151,120512,3783,0,236446
AL-GOV,governor,AL,GOV,Doug Jones,Tommy Tuberville,DEM,REP,,REP,-22.13,1.7,98.3,Safe R,-29.63,3.49,-30.88,8.75,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,34.1,52.6,1,-18.5,0.15,38.94,61.06,0.0,617365,968198,0,0,1585563
AR-GOV,governor,AR,GOV,Fredrick Love,Sarah Huckabee Sanders,DEM,REP,REP,REP,-27.13,0.5,99.5,Safe R,-30.5,3.49,-31.57,4.43,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,36.43,63.57,0.0,305839,533618,0,0,839457
AZ-GOV,governor,AZ,GOV,Katie Hobbs,Andy Biggs,DEM,REP,DEM,DEM,5.66,70.6,29.4,Lean D,-4.25,3.49,-5.59,11.25,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,43.64,36.69,9,6.950000000000003,0.242,52.83,47.17,0.0,1253387,1119136,0,0,2372523
CA-GOV,governor,CA,GOV,Xavier Becerra,Steve Hilton,DEM,REP,,DEM,26.81,99.5,0.5,Safe D,23.32,3.49,20.82,6.0,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,63.41,36.59,0.0,7037143,4061400,0,0,11098543
CO-GOV,governor,CO,GOV,Michael Bennet,Barbara Kirkmeyer,DEM,REP,,DEM,19.5,96.9,3.1,Safe D,11.58,3.49,11.29,8.21,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,50.1,37.8,1,12.300000000000004,0.15,59.75,40.25,0.0,1335389,899532,0,0,2234922
CT-GOV,governor,CT,GOV,Ned Lamont,Ryan Fazio,DEM,REP,DEM,DEM,16.79,94.6,5.4,Likely D,15.88,3.49,14.76,2.03,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,50.0,42.0,1,8.0,0.15,58.4,41.6,0.0,718936,512204,0,0,1231140
FL-GOV,governor,FL,GOV,David Jolly,Byron Donalds,DEM,REP,,REP,-6.07,28.1,71.9,Lean R,-10.56,3.49,-13.22,7.15,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,35.32,36.97,10,-1.6499999999999986,0.25,46.97,53.03,0.0,3595156,4059670,0,0,7654826
GA-GOV,governor,GA,GOV,Keisha Lance Bottoms,Burt Jones,DEM,REP,,REP,-4.08,34.8,65.2,Lean R,-1.71,3.49,-2.21,-1.87,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,47.96,52.04,0.0,1762633,1912413,0,0,3675046
HI-GOV,governor,HI,GOV,Josh Green,Gary Cordery,DEM,REP,DEM,DEM,30.88,99.8,0.2,Safe D,25.73,3.49,23.56,7.32,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,65.44,34.56,0.0,236699,124991,0,0,361691
