race_code,round,dem,rep,other,exhausted,eliminated
AK-GOV,1,40.92,51.08,8.0,0.0,
AK-GOV,2,44.28,54.12,0.0,1.6,Other
AK-SEN,1,43.98,48.02,8.0,0.0,
AK-SEN,2,47.34,51.06,0.0,1.6,Other
ME-SEN,1,46.57,48.43,5.0,0.0,
ME-SEN,2,48.67,50.33,0.0,1.0,Other
AK-01,1,41.18,50.82,8.0,0.0,
AK-01,2,44.78,53.62,0.0,1.6,Other
ME-01,1,61.21,33.79,5.0,0.0,
ME-01,2,63.31,35.69,0.0,1.0,Other
ME-02,1,43.35,51.65,5.0,0.0,
ME-02,2,45.45,53.55,0.0,1.0,Other
