race_code,race_type,state,district,dem_name,rep_name,dem_party,rep_party,incumbent_party,seat_holder,margin,dem_prob,rep_prob,rating,lean,gcb,pres_2024,swing_24_26,rcv,threeway,oth_party,ind_name,ind_pct,ind_prob,same_party,cand2_name,cand1_prob,dem_status,rep_status,poll_dem,poll_rep,poll_count,polling_avg,polling_weight,dem_pct,rep_pct,oth_pct,dem_votes,rep_votes,oth_votes,ind_votes,total_votes
AK-GOV,governor,AK,GOV,Tom Begich,Click Bishop,DEM,REP,,REP,-4.95,40.0,60.0,Lean R,-13.18,3.3,-13.8,8.85,True,False,,,0.0,0.0,,,0.0,confirmed,confirmed,41.66,20.42,5,21.239999999999995,0.194,46.77,51.63,1.6,110576,122087,3783,0,236446
AL-GOV,governor,AL,GOV,Doug Jones,Tommy Tuberville,DEM,REP,,REP,-23.1,1.4,98.6,Safe R,-29.63,3.3,-30.88,7.79,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,34.1,52.6,1,-18.5,0.15,38.45,61.55,0.0,609683,975880,0,0,1585563
AR-GOV,governor,AR,GOV,Fredrick Love,Sarah Huckabee Sanders,DEM,REP,REP,REP,-28.34,0.3,99.7,Safe R,-30.5,3.3,-31.57,3.22,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,35.83,64.17,0.0,300760,538697,0,0,839457
AZ-GOV,governor,AZ,GOV,Katie Hobbs,Andy Biggs,DEM,REP,DEM,DEM,6.02,71.8,28.2,Lean D,-4.25,3.3,-5.59,11.61,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,45.37,38.56,8,6.809999999999995,0.233,53.01,46.99,0.0,1257729,1114794,0,0,2372523
CA-GOV,governor,CA,GOV,Xavier Becerra,Steve Hilton,DEM,REP,,DEM,28.39,99.7,0.3,Safe D,23.32,3.3,20.82,7.58,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,64.2,35.8,0.0,7124822,3973722,0,0,11098543
CO-GOV,governor,CO,GOV,Michael Bennet,Barbara Kirkmeyer,DEM,REP,,DEM,19.33,96.8,3.2,Safe D,11.58,3.3,11.29,8.04,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,50.1,37.8,1,12.300000000000004,0.15,59.67,40.33,0.0,1333490,901432,0,0,2234922
CT-GOV,governor,CT,GOV,Ned Lamont,Ryan Fazio,DEM,REP,DEM,DEM,16.49,94.2,5.8,Likely D,15.88,3.3,14.76,1.73,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,50.0,42.0,1,8.0,0.15,58.24,41.76,0.0,717052,514087,0,0,1231140
FL-GOV,governor,FL,GOV,David Jolly,Byron Donalds,DEM,REP,,REP,-7.07,25.0,75.0,Likely R,-10.56,3.3,-13.22,6.15,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,34.95,43.24,7,-8.29,0.223,46.46,53.54,0.0,3556797,4098029,0,0,7654826
GA-GOV,governor,GA,GOV,Keisha Lance Bottoms,Rick Jackson,DEM,REP,,REP,1.34,55.1,44.9,Toss-up,-1.71,3.3,-2.21,3.55,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,50.67,49.33,0.0,1862104,1812942,0,0,3675046
HI-GOV,governor,HI,GOV,Josh Green,Gary Cordery,DEM,REP,DEM,DEM,29.76,99.8,0.2,Safe D,25.73,3.3,23.56,6.2,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,64.88,35.12,0.0,234674,127017,0,0,361691
