race_code,race_type,state,district,dem_name,rep_name,dem_party,rep_party,incumbent_party,seat_holder,margin,dem_prob,rep_prob,rating,lean,gcb,pres_2024,swing_24_26,rcv,threeway,oth_party,ind_name,ind_pct,ind_prob,same_party,cand2_name,cand1_prob,dem_status,rep_status,poll_dem,poll_rep,poll_count,polling_avg,polling_weight,dem_pct,rep_pct,oth_pct,dem_votes,rep_votes,oth_votes,ind_votes,total_votes
AK-GOV,governor,AK,GOV,Tom Begich,Click Bishop,DEM,REP,,REP,-10.13,29.3,70.7,Lean R,-13.18,3.74,-13.8,3.66,True,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,44.21,54.19,1.6,104544,128119,3783,0,236446
AL-GOV,governor,AL,GOV,Doug Jones,Tommy Tuberville,DEM,REP,,REP,-21.87,1.8,98.2,Safe R,-29.63,3.74,-30.88,9.01,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,34.1,52.6,1,-15.5,0.15,39.06,60.94,0.0,619382,966181,0,0,1585563
AR-GOV,governor,AR,GOV,Fredrick Love,Sarah Huckabee Sanders,DEM,REP,REP,REP,-27.39,0.4,99.6,Safe R,-30.5,3.74,-31.57,4.17,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,36.3,63.7,0.0,304748,534709,0,0,839457
AZ-GOV,governor,AZ,GOV,Katie Hobbs,Andy Biggs,DEM,REP,DEM,DEM,5.9,71.4,28.6,Lean D,-4.25,3.74,-5.59,11.49,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,43.26,37.22,9,6.04,0.242,52.95,47.05,0.0,1256254,1116269,0,0,2372523
CA-GOV,governor,CA,GOV,Xavier Becerra,Steve Hilton,DEM,REP,,DEM,27.95,99.6,0.4,Safe D,23.32,3.74,20.82,7.14,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,63.98,36.02,0.0,7100405,3998139,0,0,11098543
CO-GOV,governor,CO,GOV,Michael Bennet,Barbara Kirkmeyer,DEM,REP,,DEM,19.71,97.1,2.9,Safe D,11.58,3.74,11.29,8.41,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,50.1,37.8,1,12.3,0.15,59.85,40.15,0.0,1337669,897253,0,0,2234922
CT-GOV,governor,CT,GOV,Ned Lamont,Ryan Fazio,DEM,REP,DEM,DEM,18.5,96.2,3.8,Safe D,15.88,3.74,14.76,3.74,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,59.25,40.75,0.0,729472,501668,0,0,1231140
FL-GOV,governor,FL,GOV,David Jolly,Byron Donalds,DEM,REP,,REP,-6.05,28.1,71.9,Lean R,-10.56,3.74,-13.22,7.18,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,39.3,43.5,12,-3.98,0.262,46.98,53.02,0.0,3596018,4058809,0,0,7654826
GA-GOV,governor,GA,GOV,Keisha Lance Bottoms,Rick Jackson,DEM,REP,,REP,2.97,61.2,38.8,Lean D,-1.71,3.74,-2.21,5.18,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,49.0,43.0,1,9.0,0.15,51.49,48.51,0.0,1892127,1782920,0,0,3675046
HI-GOV,governor,HI,GOV,Josh Green,Gary Cordery,DEM,REP,DEM,DEM,30.67,99.8,0.2,Safe D,25.73,3.74,23.56,7.11,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,65.34,34.66,0.0,236320,125371,0,0,361691
IA-GOV,governor,IA,GOV,Rob Sand,Zach Lahn,DEM,REP,,REP,1.79,56.8,43.2,Toss-up,-12.1,3.74,-13.45,15.24,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,50.9,49.1,0.0,592664,571790,0,0,1164454
ID-GOV,governor,ID,GOV,Terri Pickens,Brad Little,DEM,REP,REP,REP,-45.39,0.0,100.0,Safe R,-36.28,3.74,-37.52,-7.87,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,27.3,72.7,0.0,172981,460562,0,0,633543
IL-GOV,governor,IL,GOV,JB Pritzker,Darren Bailey,DEM,REP,DEM,DEM,17.18,95.0,5.0,Safe D,12.91,3.74,11.14,6.05,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,54.3,34.0,1,20.3,0.15,58.59,41.41,0.0,2317124,1637613,0,0,3954737
