race_code,race_type,state,district,dem_name,rep_name,dem_party,rep_party,incumbent_party,seat_holder,margin,dem_prob,rep_prob,rating,lean,gcb,pres_2024,swing_24_26,rcv,threeway,oth_party,ind_name,ind_pct,ind_prob,same_party,cand2_name,cand1_prob,dem_status,rep_status,poll_dem,poll_rep,poll_count,polling_avg,polling_weight,dem_funds,rep_funds,ind_funds,dem_pct,rep_pct,oth_pct,dem_votes,rep_votes,oth_votes,ind_votes,total_votes
KS-SEN,senate,KS,SEN,Adam Hamilton,Roger Marshall,DEM,REP,REP,REP,-14.95,7.6,92.4,Likely R,-15.37,3.87,-16.41,1.46,False,False,,,0.0,0.0,,,0.0,projected,confirmed,46.0,54.0,1,-8.0,0.15,0,3331963,0,42.53,57.47,0.0,395197,534116,0,0,929314
KY-SEN,senate,KY,SEN,Charles Booker,Andy Barr,DEM,REP,,REP,-31.06,0.1,99.9,Safe R,-30.03,3.87,-31.03,-0.03,False,False,,,0.0,0.0,,,0.0,presumptive,projected,37.0,49.5,1,-15.5,0.15,508684,8403849,0,34.47,65.53,0.0,500577,951592,0,0,1452169
LA-SEN,senate,LA,SEN,Gary Crockett,Julia Letlow,DEM,REP,,REP,-26.79,0.5,99.5,Safe R,-21.33,3.87,-22.36,-4.43,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,350000,5356520,0,36.6,63.4,0.0,514243,890639,0,0,1404882
MA-SEN,senate,MA,SEN,Ed Markey,John Deaton,DEM,REP,DEM,DEM,32.78,99.9,0.1,Safe D,28.91,3.87,25.91,6.87,False,False,,,0.0,0.0,,,0.0,confirmed,presumptive,55.1,30.99,5,24.26,0.194,3804689,1400141,0,66.39,33.61,0.0,1614339,817229,0,0,2431568
ME-SEN,senate,ME,SEN,Graham Platner,Susan Collins,DEM,REP,REP,REP,1.17,52.8,47.2,Toss-up,8.32,3.87,7.09,-5.92,True,False,,,0.0,0.0,,,0.0,presumptive,confirmed,47.81,40.77,13,7.49,0.268,16312222,12165046,0,50.08,48.92,1.0,291436,284707,5820,0,581962
MI-SEN,senate,MI,SEN,Abdul El-Sayed,Mike Rogers,DEM,REP,,DEM,4.79,67.7,32.3,Lean D,2.61,3.87,-1.44,6.23,False,False,,,0.0,0.0,,,0.0,presumptive,presumptive,41.98,43.36,5,-1.38,0.194,7646728,7676445,0,52.4,47.6,0.0,2077161,1887101,0,0,3964262
MN-SEN,senate,MN,SEN,Peggy Flanagan,Adam Schwarze,DEM,REP,,DEM,8.39,78.9,21.1,Likely D,5.84,3.87,4.34,4.04,False,False,,,0.0,0.0,,,0.0,presumptive,presumptive,46.0,44.0,1,-1.0,0.15,4646309,1102851,0,54.19,45.81,0.0,1234398,1043346,0,0,2277744
MS-SEN,senate,MS,SEN,Scott Colom,Cindy Hyde-Smith,DEM,REP,REP,REP,-14.43,8.3,91.7,Likely R,-21.5,3.87,-23.15,8.71,False,False,,,0.0,0.0,,,0.0,presumptive,confirmed,39.0,42.0,1,-6.0,0.15,1619368,3394175,0,42.78,57.22,0.0,367775,491830,0,0,859605
MT-SEN,senate,MT,SEN,Alani Bankhead,Kurt Alme,DEM,REP,,REP,-24.51,0.0,91.1,Safe R,-19.79,3.87,-20.58,-3.93,False,True,IND,Seth Bodnar,29.37,8.9,,,0.0,projected,confirmed,,,0,,0.0,23884,1184127,2113231,13.09,53.88,3.66,55250,227410,15448,123967,422074
NC-SEN,senate,NC,SEN,Roy Cooper,Michael Whatley,DEM,REP,,REP,4.87,68.0,32.0,Lean D,-2.64,3.87,-3.27,8.14,False,False,GRN,,0.0,0.0,,,0.0,confirmed,confirmed,49.32,39.68,16,9.58,0.28,26822373,8410252,0,51.46,46.67,1.87,2051824,1861077,74566,0,3987467
NE-SEN,senate,NE,SEN,(no Democrat — backs Osborn),Pete Ricketts,DEM,REP,REP,REP,-8.79,30.7,69.3,Lean R,-20.22,3.87,-20.84,12.05,False,True,IND,Dan Osborn,45.61,30.7,,,0.0,,confirmed,,,0,,0.0,0,4866649,3856315,0.0,54.39,0.0,0,360635,0,302376,663011
NH-SEN,senate,NH,SEN,Chris Pappas,Scott Brown,DEM,REP,,DEM,8.89,80.3,19.7,Likely D,-0.12,3.87,2.82,6.07,False,False,,,0.0,0.0,,,0.0,presumptive,projected,48.95,38.67,11,10.29,0.257,9860676,1664338,0,54.45,45.55,0.0,314878,263455,0,0,578332
NJ-SEN,senate,NJ,SEN,Cory Booker,Justin Murphy,DEM,REP,DEM,DEM,18.27,96.0,4.0,Safe D,8.13,3.87,5.63,12.65,False,False,,,0.0,0.0,,,0.0,confirmed,projected,,,0,,0.0,17623907,15454,0,59.14,40.86,0.0,1723034,1190652,0,0,2913686
NM-SEN,senate,NM,SEN,Ben Ray Lujan,Larry Marker,DEM,REP,DEM,DEM,17.18,95.0,5.0,Safe D,7.43,3.87,6.14,11.03,False,False,,,0.0,0.0,,,0.0,confirmed,projected,,,0,,0.0,5019140,32400,0,58.59,41.41,0.0,378704,267673,0,0,646377
OH-SEN,senate,OH,SEN,Sherrod Brown,Jon Husted,DEM,REP,REP,REP,-2.57,40.3,59.7,Toss-up,-8.68,3.87,-11.31,8.74,False,False,LIB,,0.0,0.0,,,0.0,confirmed,confirmed,47.04,49.19,10,-1.24,0.25,25979968,10527814,0,47.95,50.48,1.57,1935004,2037150,63358,0,4035512
OK-SEN,senate,OK,SEN,Jim Priest,Kevin Hern,DEM,REP,,REP,-36.15,0.0,100.0,Safe R,-33.99,3.87,-34.95,-1.2,False,False,,,0.0,0.0,,,0.0,presumptive,confirmed,,,0,,0.0,263329,9295139,0,31.93,68.07,0.0,349971,746251,0,0,1096222
OR-SEN,senate,OR,SEN,Jeff Merkley,David Brock Smith,DEM,REP,DEM,DEM,20.82,97.7,2.3,Safe D,12.96,3.87,14.89,5.93,False,False,,,0.0,0.0,,,0.0,confirmed,presumptive,,,0,,0.0,3944598,48166,0,60.41,39.59,0.0,949501,622273,0,0,1571774
RI-SEN,senate,RI,SEN,Jack Reed,Raymond McKay,DEM,REP,DEM,DEM,24.43,99.0,1.0,Safe D,17.12,3.87,14.16,10.27,False,False,,,0.0,0.0,,,0.0,confirmed,presumptive,,,0,,0.0,2602598,139875,0,62.22,37.78,0.0,223569,135779,0,0,359348
SC-SEN,senate,SC,SEN,Annie Andrews,Lindsey Graham,DEM,REP,REP,REP,-8.48,20.8,79.2,Likely R,-15.37,3.87,-18.12,9.65,False,False,LIB,,0.0,0.0,,,0.0,presumptive,confirmed,40.74,45.46,2,-7.72,0.15,8059705,6157141,0,44.91,53.22,1.87,800978,949365,33355,0,1783698
SD-SEN,senate,SD,SEN,Julian Beaudion,Mike Rounds,DEM,REP,REP,REP,-30.18,0.2,99.8,Safe R,-28.59,3.87,-29.98,-0.2,False,False,,,0.0,0.0,,,0.0,presumptive,confirmed,31.79,49.32,2,-20.53,0.15,209807,2646194,0,34.91,65.09,0.0,104193,194280,0,0,298473
TN-SEN,senate,TN,SEN,Marquita Bradshaw,Bill Hagerty,DEM,REP,REP,REP,-32.88,0.1,99.9,Safe R,-26.39,3.87,-30.12,-2.76,False,False,,,0.0,0.0,,,0.0,presumptive,confirmed,,,0,,0.0,881,5880482,0,33.56,66.44,0.0,719751,1425008,0,0,2144759
TX-SEN,senate,TX,SEN,James Talarico,Ken Paxton,DEM,REP,,REP,-0.19,49.3,50.7,Toss-up,-10.93,3.87,-13.88,13.69,False,False,LIB,,0.0,0.0,,,0.0,confirmed,confirmed,43.32,37.33,10,5.81,0.25,40284109,7605209,0,48.9,49.09,2.01,3903975,3918733,160462,0,7983170
VA-SEN,senate,VA,SEN,Mark Warner,Bert Mizusawa,DEM,REP,DEM,DEM,16.67,94.5,5.5,Likely D,6.87,3.87,5.89,10.78,False,False,,,0.0,0.0,,,0.0,confirmed,projected,,,0,,0.0,14719667,192041,0,58.34,41.66,0.0,1838923,1313379,0,0,3152302
WV-SEN,senate,WV,SEN,Rachel Anderson,Shelley Moore Capito,DEM,REP,REP,REP,-43.72,0.0,100.0,Safe R,-41.99,3.87,-42.69,-1.03,False,False,,,0.0,0.0,,,0.0,projected,confirmed,,,0,,0.0,22447,3906186,0,28.14,71.86,0.0,150178,383495,0,0,533673
WY-SEN,senate,WY,SEN,James Byrd,Harriet Hageman,DEM,REP,,REP,-44.35,0.0,100.0,Safe R,-45.11,3.87,-46.96,2.61,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,9653,1555543,0,27.82,72.18,0.0,52403,135931,0,0,188334
AK-01,house,AK,01,Matt Schultz,Nick Begich III,DEM,REP,REP,REP,-8.75,31.6,68.4,Lean R,-9.96,3.87,-13.8,5.04,True,False,,Bill Hill,0.0,0.0,,,0.0,confirmed,confirmed,38.0,48.0,1,-13.0,0.15,0,0,0,44.89,53.51,1.6,106148,126514,3783,0,236446
AL-01,house,AL,01,Clyde Jones,Rhett Marques,DEM,REP,,REP,-28.18,0.3,99.7,Safe R,-31.91,3.87,-36.34,8.17,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,37487,0,0,35.91,64.09,0.0,82469,147179,0,0,229648
AL-02,house,AL,02,Shomari Figures,Hampton Harris,DEM,REP,DEM,DEM,-3.15,38.1,61.9,Lean R,-10.12,3.87,-14.46,11.32,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,827549,214719,0,48.43,51.57,0.0,99381,105840,0,0,205222
AL-03,house,AL,03,Victor McInnis,Mike Rogers,DEM,REP,REP,REP,-43.36,0.0,100.0,Safe R,-42.66,3.87,-47.04,3.68,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,39858,1846490,0,28.32,71.68,0.0,62729,158758,0,0,221487
AL-04,house,AL,04,Amanda Pusczek,Robert Aderholt,DEM,REP,REP,REP,-63.3,0.0,100.0,Safe R,-62.86,3.87,-66.99,3.69,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,13797,832268,0,18.35,81.65,0.0,41606,185097,0,0,226703
AL-05,house,AL,05,Andrew Sneed,Dale Strong,DEM,REP,REP,REP,-25.41,0.7,99.3,Safe R,-26.33,3.87,-29.51,4.1,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,484501,1352249,0,37.29,62.71,0.0,92312,155208,0,0,247520
AL-06,house,AL,06,Elizabeth Anderson,Gary Palmer,DEM,REP,REP,REP,-31.13,0.1,99.9,Safe R,-31.84,3.87,-34.79,3.66,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,15899,783587,0,34.43,65.57,0.0,84234,160397,0,0,244631
AL-07,house,AL,07,Terri Sewell,Republican candidate (AL-07),DEM,REP,DEM,DEM,32.94,99.9,0.1,Safe D,22.27,3.87,17.99,14.95,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,1552149,0,0,66.47,33.53,0.0,139819,70533,0,0,210352
AR-01,house,AR,01,Terri Green,Eric Crawford,DEM,REP,REP,REP,-45.67,0.0,100.0,Safe R,-42.92,3.87,-46.4,0.73,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,38601,762876,0,27.17,72.83,0.0,53197,142629,0,0,195826
AR-02,house,AR,02,Chris Jones,French Hill,DEM,REP,REP,REP,-12.59,11.4,88.6,Likely R,-13.68,3.87,-16.22,3.63,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,798208,3790112,0,43.71,56.29,0.0,98548,126928,0,0,225476
AR-03,house,AR,03,Robb Ryerse,Steve Womack,DEM,REP,REP,REP,-28.45,0.3,99.7,Safe R,-23.85,3.87,-25.81,-2.64,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,88315,1547665,0,35.78,64.22,0.0,79278,142320,0,0,221598
AR-04,house,AR,04,James Russell,Bruce Westerman,DEM,REP,REP,REP,-41.72,0.0,100.0,Safe R,-37.29,3.87,-40.73,-0.99,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,0,2197868,0,29.14,70.86,0.0,57275,139283,0,0,196558
AZ-01,house,AZ,01,Amish Shah,Gina Swoboda,DEM,REP,,REP,5.44,69.9,30.1,Lean D,0.96,3.87,-3.14,8.58,False,False,LIB,,0.0,0.0,,,0.0,presumptive,presumptive,43.47,41.41,2,1.35,0.15,1290456,222185,0,51.73,46.39,1.88,163214,146368,5932,0,315514
AZ-02,house,AZ,02,Jonathan Nez,Eli Crane,DEM,REP,REP,REP,-0.11,49.6,50.4,Toss-up,-10.26,3.87,-15.12,15.01,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,2341970,7449412,0,49.95,50.05,0.0,145612,145922,0,0,291534
