race_code,round,dem,rep,other,exhausted,eliminated
AK-GOV,1,41.23,50.77,8.0,0.0,
AK-GOV,2,44.59,53.81,0.0,1.6,Other
AK-SEN,1,44.89,47.11,8.0,0.0,
AK-SEN,2,48.25,50.15,0.0,1.6,Other
ME-SEN,1,47.72,47.28,5.0,0.0,
ME-SEN,2,49.82,49.18,0.0,1.0,Other
AK-01,1,41.62,50.38,8.0,0.0,
AK-01,2,45.22,53.18,0.0,1.6,Other
ME-01,1,61.75,33.25,5.0,0.0,
ME-01,2,63.85,35.15,0.0,1.0,Other
ME-02,1,44.13,50.87,5.0,0.0,
ME-02,2,46.23,52.77,0.0,1.0,Other
