race_code,round,dem,rep,other,exhausted,eliminated
AK-GOV,1,41.75,50.25,8.0,0.0,
AK-GOV,2,45.11,53.29,0.0,1.6,Other
AK-SEN,1,44.7,47.3,8.0,0.0,
AK-SEN,2,48.06,50.34,0.0,1.6,Other
ME-SEN,1,47.56,47.44,5.0,0.0,
ME-SEN,2,49.66,49.34,0.0,1.0,Other
AK-01,1,42.08,49.92,8.0,0.0,
AK-01,2,45.68,52.72,0.0,1.6,Other
ME-01,1,62.4,32.6,5.0,0.0,
ME-01,2,64.5,34.5,0.0,1.0,Other
ME-02,1,44.71,50.29,5.0,0.0,
ME-02,2,46.81,52.19,0.0,1.0,Other
