race_code,round,dem,rep,other,exhausted,eliminated
AK-GOV,1,42.87,49.13,8.0,0.0,
AK-GOV,2,46.23,52.17,0.0,1.6,Other
AK-SEN,1,44.92,47.08,8.0,0.0,
AK-SEN,2,48.28,50.12,0.0,1.6,Other
ME-01,1,61.94,33.06,5.0,0.0,
ME-01,2,64.04,34.96,0.0,1.0,Other
ME-02,1,44.75,50.25,5.0,0.0,
ME-02,2,46.85,52.15,0.0,1.0,Other
