race_code,round,dem,rep,other,exhausted,eliminated
AK-GOV,1,41.14,50.86,8.0,0.0,
AK-GOV,2,44.5,53.9,0.0,1.6,Other
AK-SEN,1,44.53,47.47,8.0,0.0,
AK-SEN,2,47.89,50.51,0.0,1.6,Other
ME-SEN,1,47.59,47.41,5.0,0.0,
ME-SEN,2,49.69,49.31,0.0,1.0,Other
AK-01,1,41.46,50.54,8.0,0.0,
AK-01,2,45.06,53.34,0.0,1.6,Other
ME-01,1,61.66,33.34,5.0,0.0,
ME-01,2,63.76,35.24,0.0,1.0,Other
ME-02,1,44.28,50.72,5.0,0.0,
ME-02,2,46.38,52.62,0.0,1.0,Other
