date,days_out,n_polls,gcb_naive_margin,gcb_quality_margin,gcb_correction,approve,disapprove,net_approval,approval_pred_margin,econ_pred_margin,fundamentals_blend,time_weight,gcb_margin,house_pv_dem,house_pv_rep,house_pv_oth,house_pv_margin
2026-04-01,216,398,4.49,4.64,0.16,40.34,56.22,-15.88,5.94,0.45,2.91,0.448,3.68,57058450,51287293,68574,5.33
