race_code,round,dem,rep,other,exhausted,eliminated
AK-GOV,1,41.92,50.08,8.0,0.0,
AK-GOV,2,45.28,53.12,0.0,1.6,Other
AK-SEN,1,45.53,46.47,8.0,0.0,
AK-SEN,2,48.89,49.51,0.0,1.6,Other
ME-SEN,1,48.24,46.76,5.0,0.0,
ME-SEN,2,50.34,48.66,0.0,1.0,Other
AK-01,1,42.49,49.51,8.0,0.0,
AK-01,2,46.09,52.31,0.0,1.6,Other
ME-01,1,62.73,32.27,5.0,0.0,
ME-01,2,64.83,34.17,0.0,1.0,Other
ME-02,1,44.96,50.04,5.0,0.0,
ME-02,2,47.06,51.94,0.0,1.0,Other
