race_code,round,dem,rep,other,exhausted,eliminated
AK-GOV,1,41.77,50.23,8.0,0.0,
AK-GOV,2,45.13,53.27,0.0,1.6,Other
AK-SEN,1,45.36,46.64,8.0,0.0,
AK-SEN,2,48.72,49.68,0.0,1.6,Other
ME-SEN,1,48.09,46.91,5.0,0.0,
ME-SEN,2,50.19,48.81,0.0,1.0,Other
AK-01,1,42.23,49.77,8.0,0.0,
AK-01,2,45.83,52.57,0.0,1.6,Other
ME-01,1,62.49,32.51,5.0,0.0,
ME-01,2,64.59,34.41,0.0,1.0,Other
ME-02,1,44.78,50.22,5.0,0.0,
ME-02,2,46.88,52.12,0.0,1.0,Other
