race_code,poll_dem,poll_rep,poll_oth,poll_oth_party,poll_dem2,poll_rep2,poll_count,poll_recency
AK-SEN,49.43,44.29,0.0,,0.0,6.08,11,0.123
AR-SEN,36.0,58.0,0.0,,0.0,0.0,1,0.0403
FL-SEN,42.39,45.91,0.0,,0.0,0.0,10,0.3042
GA-SEN,48.54,43.48,0.0,,0.0,0.0,7,0.0321
IA-SEN,45.56,45.97,0.0,,0.0,0.0,6,0.4294
ID-SEN,15.0,55.0,7.0,IND,0.0,0.0,1,0.6156
KS-SEN,46.0,54.0,0.0,,0.0,0.0,1,0.0305
KY-SEN,37.0,49.5,0.0,,0.0,0.0,1,0.0121
MA-SEN,55.03,30.16,0.0,,0.0,0.0,6,0.1628
ME-SEN,50.13,44.38,0.0,,0.0,0.0,21,0.2637
MI-SEN,43.99,41.89,0.0,,0.0,0.0,11,0.2912
MN-SEN,49.0,41.0,0.0,,0.0,0.0,2,0.3306
MS-SEN,39.0,42.0,6.0,IND,0.0,0.0,1,0.1688
MT-SEN,33.71,49.5,10.83,IND,0.0,0.0,2,0.5315
NC-SEN,48.57,37.01,1.62,LIB,0.0,0.0,19,0.1271
NE-SEN,42.0,49.0,0.0,,0.0,0.0,1,0.3299
NH-SEN,48.95,38.67,0.0,,0.0,0.0,11,0.0394
OH-SEN,50.88,45.37,0.19,LIB,0.0,0.0,13,0.187
SC-SEN,40.74,45.46,0.0,,0.0,0.0,2,0.0256
SD-SEN,31.79,49.32,0.0,,0.0,0.0,2,0.0275
TX-SEN,43.76,42.47,1.69,LIB,0.0,0.0,17,0.2671
AL-GOV,34.1,52.6,0.0,,0.0,0.0,1,0.0053
AZ-GOV,42.7,36.79,2.96,IND,0.0,0.0,11,0.0689
CA-GOV,55.2,32.44,0.0,,0.0,0.0,3,0.5625
CO-GOV,50.1,37.8,0.0,,0.0,0.0,1,0.0006
FL-GOV,37.78,41.34,2.1,NPA,0.0,0.0,14,0.1395
GA-GOV,51.49,39.89,0.0,,0.0,0.0,2,0.353
IA-GOV,47.75,43.35,0.0,,0.0,0.0,2,0.5283
IL-GOV,54.3,34.0,0.0,,0.0,0.0,1,0.0068
MA-GOV,55.88,30.95,0.0,,0.0,0.0,5,0.2492
MD-GOV,49.9,28.0,0.0,,0.0,0.0,1,0.0184
MI-GOV,44.9,35.32,6.32,IND,0.0,0.0,17,0.1312
MN-GOV,48.0,37.0,0.0,,0.0,0.0,1,0.6598
NE-GOV,33.0,38.0,12.0,LMN,0.0,0.0,1,0.1504
NH-GOV,39.0,46.65,0.0,,0.0,0.0,3,0.1017
NV-GOV,40.44,42.52,0.0,,0.0,0.0,5,0.0942
NY-GOV,51.01,32.8,0.3,OTH,0.0,0.0,13,0.119
OH-GOV,48.87,47.46,0.19,LIB,0.0,0.0,15,0.1578
OR-GOV,45.0,43.56,0.0,,0.0,0.0,2,0.1867
PA-GOV,52.4,30.48,0.0,,0.0,0.0,7,0.2021
RI-GOV,32.1,21.69,21.87,IND,0.0,0.0,2,0.2777
TN-GOV,32.0,51.0,0.0,,0.0,0.0,1,0.0005
TX-GOV,40.79,47.34,0.76,LIB,0.0,0.0,14,0.3185
WI-GOV,44.24,40.63,0.0,,0.0,0.0,4,0.075
AK-01,38.0,48.0,0.0,,0.0,0.0,1,0.0004
AZ-01,43.47,41.41,0.0,,0.0,0.0,2,0.0051
AZ-02,41.0,44.0,7.0,LIB,0.0,0.0,1,0.7405
AZ-06,46.6,44.6,0.0,,0.0,0.0,3,0.2127
CA-22,44.0,42.0,0.0,,0.0,0.0,1,0.0006
CO-03,39.0,46.67,0.0,,0.0,0.0,2,0.062
CO-05,40.0,43.0,5.0,IND,0.0,0.0,1,0.0042
FL-07,41.0,39.0,0.0,,0.0,0.0,1,0.4156
FL-13,39.0,41.0,0.0,,0.0,0.0,1,0.4061
FL-27,34.0,45.0,0.0,,0.0,0.0,1,0.0004
FL-28,41.0,45.0,0.0,,0.0,0.0,1,0.0735
IA-01,42.5,42.0,0.0,,0.0,0.0,1,0.0002
IA-02,36.0,33.0,0.0,,0.0,0.0,1,0.1768
IA-03,43.03,45.59,0.0,,0.0,0.0,2,0.045
KY-06,37.0,37.0,0.0,,0.0,0.0,1,0.2279
ME-02,41.93,48.48,0.0,,0.0,0.0,2,0.1786
MI-04,47.07,45.06,0.0,,0.0,0.0,3,0.1787
MI-07,45.98,44.93,0.0,,0.0,0.0,2,0.1158
MN-01,41.0,46.96,0.0,,0.0,0.0,2,0.0693
MO-02,42.5,46.0,0.0,,0.0,0.0,1,0.5236
MT-01,43.0,48.0,0.0,,0.0,0.0,1,0.2872
NC-01,41.65,43.42,0.68,LIB,0.0,0.0,2,0.1421
NC-10,37.5,51.5,0.0,,0.0,0.0,1,0.0825
NC-14,39.0,47.5,0.0,,0.0,0.0,1,0.0825
NE-01,38.0,45.0,0.0,,0.0,0.0,1,0.3299
NE-02,46.5,40.5,0.0,,0.0,0.0,1,0.0032
NH-02,48.94,36.84,0.0,,0.0,0.0,5,0.0256
NJ-02,36.0,46.0,0.0,,0.0,0.0,1,0.0001
NJ-07,47.0,43.0,0.0,,0.0,0.0,1,0.4665
NM-02,44.0,43.0,0.0,,0.0,0.0,1,0.2443
NY-01,38.0,41.0,0.0,,0.0,0.0,1,0.0101
NY-04,46.0,41.0,0.0,,0.0,0.0,1,0.0485
NY-17,44.0,39.0,0.0,,0.0,0.0,1,0.0485
NY-18,42.0,35.0,0.0,,0.0,0.0,1,0.0485
NY-21,44.0,45.0,0.0,,0.0,0.0,1,0.5236
OH-07,43.0,44.0,0.0,,0.0,0.0,1,0.8312
OH-09,43.0,47.0,3.0,LIB,0.0,0.0,1,0.2031
PA-01,41.97,47.81,0.0,,0.0,0.0,2,0.0532
PA-10,50.81,44.94,0.0,,0.0,0.0,3,0.0747
TN-05,41.0,47.0,0.0,,0.0,0.0,1,0.3455
TX-15,38.0,41.0,0.0,,0.0,0.0,1,0.0012
TX-23,42.5,44.5,0.0,,0.0,0.0,1,0.0806
TX-34,42.0,44.5,0.0,,0.0,0.0,1,0.25
VA-01,43.01,44.0,0.0,,0.0,0.0,2,0.0415
WA-03,45.0,44.0,0.0,,0.0,0.0,1,0.25
WA-05,47.0,53.0,0.0,,0.0,0.0,1,0.4559
WI-01,42.5,46.0,0.0,,0.0,0.0,1,0.0905
WI-03,49.86,46.13,0.0,,0.0,0.0,3,0.1916
WI-06,39.0,61.0,0.0,,0.0,0.0,1,0.4886
