race_code,poll_dem,poll_rep,poll_oth,poll_oth_party,poll_dem2,poll_rep2,poll_count,poll_recency
AK-01,46.17,50.17,0.0,,0.0,0.0,2,0.1332
AK-GOV,46.99,37.94,0.0,,0.0,6.88,3,0.2238
AK-SEN,46.31,46.61,0.0,,0.0,1.7,11,0.1103
AL-02,44.0,45.0,0.0,,0.0,0.0,1,0.4774
AL-GOV,40.99,49.01,0.0,,0.0,0.0,2,0.3468
AL-SEN,32.0,47.0,0.0,,0.0,0.0,1,0.691
AR-02,46.5,42.0,0.0,,0.0,0.0,1,0.1575
AR-SEN,42.86,46.25,0.0,,0.0,0.0,2,0.4877
AZ-01,42.71,42.94,0.0,,0.0,0.0,2,0.0026
AZ-02,41.0,44.0,7.0,LIB,0.0,0.0,1,0.3789
AZ-06,46.96,44.87,0.0,,0.0,0.0,3,0.1304
AZ-GOV,42.71,36.77,2.97,IND,0.0,0.0,10,0.0383
CA-22,48.0,44.0,0.0,,0.0,0.0,1,0.4353
CA-48,48.0,46.0,0.0,,0.0,0.0,1,0.7405
CA-GOV,57.29,33.73,0.0,,0.0,0.0,4,0.3698
CO-03,45.0,46.0,0.0,,0.0,0.0,1,0.9117
CO-05,43.99,45.0,0.01,IND,0.0,0.0,2,0.4363
CO-GOV,50.1,37.8,0.0,,0.0,0.0,1,0.0003
CT-GOV,49.61,31.46,0.0,,0.0,0.0,2,0.8034
FL-08,35.0,44.0,0.0,,0.0,0.0,1,0.8123
FL-13,39.0,41.0,0.0,,0.0,0.0,1,0.2078
FL-14,46.2,37.5,0.0,,0.0,0.0,1,0.7579
FL-22,43.0,45.0,0.0,,0.0,0.0,1,0.4774
FL-25,42.9,32.7,0.0,,0.0,0.0,1,0.1371
FL-27,43.0,46.0,0.0,,0.0,0.0,1,0.0385
FL-28,41.0,45.0,0.0,,0.0,0.0,1,0.0376
FL-GOV,38.12,42.8,0.52,NPA,0.0,0.0,16,0.211
FL-SEN,40.04,49.3,0.0,,0.0,0.0,4,0.2453
GA-GOV,50.44,45.91,0.0,,0.0,0.0,6,0.4827
GA-SEN,53.98,43.02,0.0,,0.0,0.0,10,0.1752
IA-01,40.0,35.0,11.0,IND,0.0,0.0,2,0.3878
IA-02,38.62,36.14,0.0,,0.0,0.0,2,0.4608
IA-03,42.0,48.0,0.0,,0.0,0.0,1,0.0442
IA-GOV,50.38,45.25,0.0,,0.0,0.0,4,0.3852
IA-SEN,47.62,47.09,0.0,,0.0,0.0,8,0.2741
ID-01,35.0,45.0,6.0,IND,0.0,0.0,1,0.7405
ID-SEN,35.63,41.47,0.0,,0.0,0.0,2,0.1608
IL-GOV,54.3,34.0,0.0,,0.0,0.0,1,0.0035
IN-05,46.0,48.0,0.0,,0.0,0.0,1,0.8507
KS-SEN,43.05,47.11,0.0,,0.0,0.0,2,0.3696
KY-06,37.16,37.4,0.0,,0.0,0.0,2,0.3142
KY-SEN,38.0,49.0,0.0,,0.0,0.0,1,0.0062
MA-GOV,53.79,31.4,0.0,,0.0,0.0,6,0.1822
MA-SEN,52.51,32.08,0.0,,0.0,0.0,7,0.1365
MD-GOV,49.9,28.0,0.0,,0.0,0.0,1,0.0094
ME-02,47.91,48.13,0.0,,0.0,0.0,3,0.3083
ME-GOV,52.17,38.68,3.21,IND,0.0,0.0,3,0.582
ME-SEN,48.77,44.86,0.0,,0.0,0.0,3,0.6987
MI-04,47.46,45.22,0.0,,0.0,0.0,3,0.1072
MI-07,48.0,46.0,0.0,,0.0,0.0,1,0.5359
MI-10,44.0,42.0,0.0,,0.0,0.0,1,0.0121
MI-GOV,44.11,36.73,4.07,IND,0.0,0.0,17,0.1031
MI-SEN,43.54,44.84,0.0,,0.0,0.0,15,0.2634
MN-01,41.49,47.93,0.0,,0.0,0.0,2,0.0311
MN-02,45.0,40.0,0.0,,0.0,0.0,1,0.4353
MN-GOV,48.65,38.98,0.0,,0.0,0.0,3,0.1247
MN-SEN,49.71,42.88,0.0,,0.0,0.0,4,0.0676
MO-02,41.0,44.0,0.0,,0.0,0.0,1,0.2679
MS-SEN,39.0,42.0,6.0,IND,0.0,0.0,1,0.0864
MT-01,43.87,44.5,0.0,,0.0,4.37,2,0.3122
MT-SEN,30.62,43.35,16.23,IND,0.0,0.0,5,0.6815
NC-01,44.29,40.94,0.25,LIB,0.0,0.0,3,0.219
NC-10,37.0,52.0,0.0,,0.0,0.0,1,0.0422
NC-14,40.0,48.0,0.0,,0.0,0.0,1,0.0422
NC-SEN,50.89,42.03,0.41,LIB,0.0,0.0,22,0.1518
NE-01,38.0,45.0,0.0,,0.0,0.0,1,0.1688
NE-02,46.5,40.5,0.0,,0.0,0.0,1,0.0017
NE-GOV,33.0,38.0,12.0,LMN,0.0,0.0,1,0.0769
NE-SEN,47.0,42.8,0.0,,0.0,0.0,3,0.0625
NH-02,49.87,31.71,0.0,,0.0,0.0,6,0.0905
NH-GOV,38.17,44.73,0.0,,0.0,0.0,4,0.272
NH-SEN,46.63,42.63,0.0,,0.0,0.0,16,0.1057
NJ-02,36.0,46.0,0.0,,0.0,0.0,1,0.0
NJ-07,47.0,43.0,0.0,,0.0,0.0,1,0.2387
NM-02,43.0,41.0,0.0,,0.0,0.0,1,0.125
NM-GOV,46.0,45.0,0.0,,0.0,0.0,1,0.7579
NV-02,48.0,46.0,0.0,,0.0,0.0,1,0.7071
NV-GOV,43.6,48.16,0.0,,0.0,0.0,8,0.3124
NY-01,38.0,41.0,0.0,,0.0,0.0,1,0.0052
NY-04,46.0,41.0,0.0,,0.0,0.0,1,0.0248
NY-17,47.37,48.02,0.0,,0.0,0.0,2,0.7197
NY-18,53.0,39.0,0.0,,0.0,0.0,1,0.9772
NY-21,44.0,45.0,0.0,,0.0,0.0,1,0.2679
NY-GOV,49.64,36.09,0.24,LIB,0.0,0.0,15,0.133
OH-07,43.0,44.0,0.0,,0.0,0.0,1,0.4253
OH-09,43.0,47.0,3.0,LIB,0.0,0.0,1,0.1039
OH-10,41.0,47.01,1.98,LIB,0.0,0.0,2,0.8435
OH-GOV,47.65,47.15,0.08,LIB,0.0,0.0,16,0.1077
OH-SEN,48.69,47.86,0.09,LIB,0.0,0.0,14,0.1254
OR-GOV,44.2,47.13,0.0,,0.0,0.0,3,0.2192
PA-01,41.97,47.81,0.0,,0.0,0.0,2,0.0272
PA-07,47.0,43.0,0.0,,0.0,0.0,1,0.5612
PA-08,46.51,45.0,0.0,,0.0,0.0,3,0.2673
PA-10,50.81,44.94,0.0,,0.0,0.0,3,0.0382
PA-GOV,52.77,35.68,0.0,,0.0,0.0,11,0.2912
RI-GOV,38.59,21.21,18.93,IND,0.0,0.0,2,0.3227
RI-SEN,52.0,34.82,0.0,,0.0,0.0,2,0.2799
SC-01,44.5,46.5,2.5,LIB,0.0,0.0,1,0.8909
SC-GOV,37.0,45.0,0.0,,0.0,0.0,1,0.7937
SC-SEN,39.0,47.0,0.0,,0.0,0.0,1,0.7937
SD-SEN,35.08,52.22,0.0,,0.0,0.0,5,0.19
TN-GOV,27.0,51.0,0.0,,0.0,0.0,2,0.0612
TX-15,48.36,45.85,0.0,,0.0,0.0,3,0.4113
TX-23,40.0,42.0,0.0,,0.0,0.0,1,0.0412
TX-28,35.5,44.0,0.0,,0.0,0.0,1,0.4559
TX-34,40.79,43.36,0.0,,0.0,0.0,2,0.2579
TX-GOV,44.87,48.92,0.31,LIB,0.0,0.0,16,0.2859
TX-SEN,47.37,45.4,0.57,LIB,0.0,0.0,20,0.2564
VA-01,41.97,45.92,0.0,,0.0,0.0,2,0.0212
VA-02,47.0,47.0,0.0,,0.0,0.0,1,0.7236
VT-01,60.96,25.34,1.66,IND,0.0,0.0,2,0.6533
VT-GOV,30.95,43.32,2.34,OTH,0.0,0.0,2,0.6533
WA-03,41.67,42.92,0.0,,0.0,0.0,2,0.4015
WA-05,47.0,53.0,0.0,,0.0,0.0,1,0.2333
WI-01,41.0,50.0,0.0,,0.0,0.0,1,0.0463
WI-03,49.96,46.05,0.0,,0.0,0.0,5,0.2498
WI-06,39.0,61.0,0.0,,0.0,0.0,1,0.25
WI-GOV,45.18,42.45,0.0,,0.0,0.0,2,0.3441
