date,days_out,n_polls,gcb_naive_margin,gcb_quality_margin,gcb_correction,approve,disapprove,net_approval,approval_pred_margin,econ_pred_margin,fundamentals_blend,time_weight,gcb_margin,econ_Jobs,econ_Income,econ_Consumption,econ_Production,econ_Inflation,econ_GDP,econ_Stocks,house_pv_dem,house_pv_rep,house_pv_oth,house_pv_margin
2026-05-26,161,463,5.21,5.45,0.25,39.06,57.77,-18.71,6.21,1.88,4.05,0.501,4.75,0.32,2.54,5.94,1.67,4.27,5.92,28.71,57775830,50529306,109171,6.69
