race_code,race_type,state,district,dem_name,rep_name,dem_party,rep_party,incumbent_party,seat_holder,margin,dem_prob,rep_prob,rating,lean,gcb,pres_2024,swing_24_26,rcv,threeway,oth_party,ind_name,ind_pct,ind_prob,same_party,cand2_name,cand1_prob,dem_status,rep_status,poll_dem,poll_rep,poll_count,polling_avg,polling_weight,dem_pct,rep_pct,oth_pct,dem_votes,rep_votes,oth_votes,ind_votes,total_votes
AK-GOV,governor,AK,GOV,Tom Begich,Click Bishop,DEM,REP,,REP,-6.64,35.1,64.9,Lean R,-13.18,4.34,-13.8,7.16,True,False,,,0.0,0.0,,,0.0,confirmed,confirmed,52.26,42.66,6,9.600000000000001,0.21,45.93,52.47,1.6,108610,124053,3783,0,236446
AL-GOV,governor,AL,GOV,Doug Jones,Tommy Tuberville,DEM,REP,,REP,-22.21,1.7,98.3,Safe R,-29.63,4.34,-30.88,8.67,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,34.1,52.6,1,-18.5,0.15,38.89,61.11,0.0,616691,968872,0,0,1585563
AR-GOV,governor,AR,GOV,Fredrick Love,Sarah Huckabee Sanders,DEM,REP,REP,REP,-27.3,0.4,99.6,Safe R,-30.5,4.34,-31.57,4.26,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,36.35,63.65,0.0,305125,534331,0,0,839457
AZ-GOV,governor,AZ,GOV,Katie Hobbs,Andy Biggs,DEM,REP,DEM,DEM,7.2,75.5,24.5,Likely D,-4.25,4.34,-5.59,12.79,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,44.8,36.46,10,8.339999999999996,0.25,53.6,46.4,0.0,1271722,1100801,0,0,2372523
CA-GOV,governor,CA,GOV,Xavier Becerra,Steve Hilton,DEM,REP,,DEM,29.43,99.8,0.2,Safe D,23.32,4.34,20.82,8.62,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,64.72,35.28,0.0,7182534,3916009,0,0,11098543
CO-GOV,governor,CO,GOV,Michael Bennet,Barbara Kirkmeyer,DEM,REP,,DEM,20.22,97.4,2.6,Safe D,11.58,4.34,11.29,8.92,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,50.1,37.8,1,12.300000000000004,0.15,60.11,39.89,0.0,1343368,891553,0,0,2234922
CT-GOV,governor,CT,GOV,Ned Lamont,Ryan Fazio,DEM,REP,DEM,DEM,17.37,95.2,4.8,Safe D,15.88,4.34,14.76,2.61,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,50.0,42.0,1,8.0,0.15,58.68,41.32,0.0,722494,508646,0,0,1231140
FL-GOV,governor,FL,GOV,David Jolly,Byron Donalds,DEM,REP,,REP,-5.1,31.2,68.8,Lean R,-10.56,4.34,-13.22,8.12,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,38.77,42.32,14,-3.549999999999997,0.272,47.45,52.55,0.0,3632181,4022646,0,0,7654826
GA-GOV,governor,GA,GOV,Keisha Lance Bottoms,Burt Jones,DEM,REP,,REP,-2.25,41.4,58.6,Toss-up,-1.71,4.34,-2.21,-0.05,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,48.0,43.33,1,4.670000000000002,0.15,48.87,51.13,0.0,1796110,1878936,0,0,3675046
HI-GOV,governor,HI,GOV,Josh Green,Gary Cordery,DEM,REP,DEM,DEM,30.8,99.8,0.2,Safe D,25.73,4.34,23.56,7.24,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,65.4,34.6,0.0,236555,125136,0,0,361691
IA-GOV,governor,IA,GOV,Rob Sand,Zach Lahn,DEM,REP,,REP,2.92,61.1,38.9,Lean D,-12.1,4.34,-13.45,16.37,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,50.37,40.41,3,9.96,0.15,51.46,48.54,0.0,599253,565202,0,0,1164454
ID-GOV,governor,ID,GOV,Terri Pickens,Brad Little,DEM,REP,REP,REP,-45.28,0.0,100.0,Safe R,-36.28,4.34,-37.52,-7.76,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,27.36,72.64,0.0,173329,460213,0,0,633543
IL-GOV,governor,IL,GOV,JB Pritzker,Darren Bailey,DEM,REP,DEM,DEM,17.7,95.5,4.5,Safe D,12.91,4.34,11.14,6.57,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,54.3,34.0,1,20.299999999999997,0.15,58.85,41.15,0.0,2327377,1627360,0,0,3954737
KS-GOV,governor,KS,GOV,Ethan Corson,Vicki Schmidt,DEM,REP,,DEM,-14.63,8.0,92.0,Likely R,-16.26,4.34,-16.41,1.78,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,42.68,57.32,0.0,396670,532644,0,0,929314
MA-GOV,governor,MA,GOV,Maura Healey,Mike Minogue,DEM,REP,DEM,DEM,30.51,99.8,0.2,Safe D,27.69,4.34,25.91,4.6,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,52.63,30.21,5,22.42,0.194,65.26,34.74,0.0,1586771,844797,0,0,2431568
MD-GOV,governor,MD,GOV,Wes Moore,Dan Cox,DEM,REP,DEM,DEM,35.36,100.0,0.0,Safe D,30.41,4.34,29.51,5.85,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,49.33,29.04,2,20.29,0.15,67.68,32.32,0.0,1439410,687424,0,0,2126834
ME-GOV,governor,ME,GOV,Shenna Bellows,Jonathan Bush,DEM,REP,,DEM,9.88,82.9,17.1,Likely D,7.49,4.34,7.09,2.8,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,54.94,45.06,0.0,319744,262218,0,0,581962
MI-GOV,governor,MI,GOV,Jocelyn Benson,John James,DEM,REP,,DEM,10.79,85.0,15.0,Likely D,-0.36,4.34,-1.44,12.23,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,34.57,28.85,14,5.719999999999999,0.272,55.4,44.6,0.0,2196032,1768230,0,0,3964262
MN-GOV,governor,MN,GOV,Amy Klobuchar,Lisa Demuth,DEM,REP,,DEM,9.07,80.8,19.2,Likely D,4.94,4.34,4.34,4.73,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,51.55,34.74,3,16.809999999999995,0.15,54.54,45.46,0.0,1242186,1035558,0,0,2277744
NE-GOV,governor,NE,GOV,Lynne Walz,Jim Pillen,DEM,REP,REP,REP,-18.27,4.0,96.0,Safe R,-20.75,4.34,-20.84,2.57,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,33.0,38.0,1,-5.0,0.15,40.86,59.14,0.0,270928,392083,0,0,663011
NH-GOV,governor,NH,GOV,Cinde Warmington,Kelly Ayotte,DEM,REP,REP,REP,-12.68,11.2,88.8,Likely R,3.66,4.34,2.82,-15.5,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,37.39,46.66,5,-9.269999999999996,0.194,43.66,56.34,0.0,252506,325826,0,0,578332
